subregion,subregion_name,year,native_class,pixel_count,area_ha
190804,Beaver Creek-Yukon River,2024,mud-land slide,33,2.97
190804,Beaver Creek-Yukon River,2024,northern spruce engraver,1375,123.75
190804,Beaver Creek-Yukon River,2024,spruce beetle,8701,783.09
190804,Beaver Creek-Yukon River,2024,unknown defoliator,5213,469.17
190804,Beaver Creek-Yukon River,2024,willow leaf blotchminer,143822,12943.98
190902,Melozitna River-Yukon River,1997,larch sawfly,157633,14186.97
190902,Melozitna River-Yukon River,1997,northern spruce engraver,17443,1569.87
190902,Melozitna River-Yukon River,1997,spruce beetle,204,18.36
190902,Melozitna River-Yukon River,1997,spruce budworm,102692,9242.28
190902,Melozitna River-Yukon River,1997,willow leaf blotchminer,1752,157.68
190902,Melozitna River-Yukon River,1998,larch sawfly,39305,3537.45
190902,Melozitna River-Yukon River,1998,northern spruce engraver,17488,1573.92
190902,Melozitna River-Yukon River,1998,spruce beetle,47742,4296.78
190902,Melozitna River-Yukon River,1998,spruce budworm,390771,35169.39
190902,Melozitna River-Yukon River,1998,willow leaf blotchminer,5737,516.33
190902,Melozitna River-Yukon River,1999,defoliators,6674,600.66
190902,Melozitna River-Yukon River,1999,eastern larch beetle,345,31.05
190902,Melozitna River-Yukon River,1999,fire,11089,998.01
190902,Melozitna River-Yukon River,1999,larch sawfly,8397,755.73
190902,Melozitna River-Yukon River,1999,large aspen tortrix,24576,2211.84
190902,Melozitna River-Yukon River,1999,northern spruce engraver,3603,324.27
190902,Melozitna River-Yukon River,1999,spruce beetle,424,38.16
190902,Melozitna River-Yukon River,1999,spruce budworm,3199,287.91
190902,Melozitna River-Yukon River,1999,willow leaf blotchminer,15092,1358.28
190902,Melozitna River-Yukon River,2000,larch sawfly,4863,437.67
190902,Melozitna River-Yukon River,2000,spruce beetle,15731,1415.79
190902,Melozitna River-Yukon River,2000,willow leafblotch miner,43771,3939.39
190902,Melozitna River-Yukon River,2001,defoliators,7678,691.02
190902,Melozitna River-Yukon River,2001,flooding-high water,53804,4842.36
190902,Melozitna River-Yukon River,2001,spruce beetle,27,2.43
190902,Melozitna River-Yukon River,2003,aspen leafminer,25878,2329.02
190902,Melozitna River-Yukon River,2003,defoliators,563,50.67
190902,Melozitna River-Yukon River,2003,eastern larch beetle,101292,9116.28
190902,Melozitna River-Yukon River,2003,willow leaf blotchminer,17905,1611.45
190902,Melozitna River-Yukon River,2004,aspen leafminer,112971,10167.39
190902,Melozitna River-Yukon River,2004,larch sawfly,19,1.71
190902,Melozitna River-Yukon River,2004,large-spored spruce-Labrador tea rust,1064,95.76
190902,Melozitna River-Yukon River,2005,aspen leafminer,6378,574.02
190902,Melozitna River-Yukon River,2005,defoliators,7975,717.75
190902,Melozitna River-Yukon River,2005,larch sawfly,1651,148.59
190902,Melozitna River-Yukon River,2005,northern spruce engraver,169,15.21
190902,Melozitna River-Yukon River,2005,willow leaf blotchminer,33918,3052.62
190902,Melozitna River-Yukon River,2006,aspen leafminer,115972,10437.48
190902,Melozitna River-Yukon River,2006,defoliators,5821,523.89
190902,Melozitna River-Yukon River,2006,eastern larch beetle,144,12.96
190902,Melozitna River-Yukon River,2006,flooding-high water,83,7.47
190902,Melozitna River-Yukon River,2006,larch sawfly,41,3.69
190902,Melozitna River-Yukon River,2006,large aspen tortrix,269,24.21
190902,Melozitna River-Yukon River,2006,northern spruce engraver,533,47.97
190902,Melozitna River-Yukon River,2006,spruce beetle,19,1.71
190902,Melozitna River-Yukon River,2006,willow leaf blotchminer,8345,751.05
190902,Melozitna River-Yukon River,2007,aspen leafminer,130496,11744.64
190902,Melozitna River-Yukon River,2007,defoliators,9214,829.26
190902,Melozitna River-Yukon River,2007,flooding-high water,505,45.45
190902,Melozitna River-Yukon River,2007,larch sawfly,428,38.52
190902,Melozitna River-Yukon River,2007,large aspen tortrix,91,8.19
190902,Melozitna River-Yukon River,2007,mud-land slide,18,1.62
190902,Melozitna River-Yukon River,2007,northern spruce engraver,7099,638.91
190902,Melozitna River-Yukon River,2007,willow leaf blotchminer,30556,2750.04
190902,Melozitna River-Yukon River,2008,aspen leafminer,24208,2178.72
190902,Melozitna River-Yukon River,2008,defoliators,3467,312.03
190902,Melozitna River-Yukon River,2008,northern spruce engraver,2866,257.94
190902,Melozitna River-Yukon River,2008,spruce beetle,875,78.75
190902,Melozitna River-Yukon River,2008,willow leaf blotchminer,1327,119.43
190902,Melozitna River-Yukon River,2009,aspen leafminer,69804,6282.36
190902,Melozitna River-Yukon River,2009,defoliators,19567,1761.03
190902,Melozitna River-Yukon River,2009,eastern larch beetle,352,31.68
190902,Melozitna River-Yukon River,2009,flooding-high water,112,10.08
190902,Melozitna River-Yukon River,2009,northern spruce engraver,19484,1753.56
190902,Melozitna River-Yukon River,2009,willow leaf blotchminer,70297,6326.73
190902,Melozitna River-Yukon River,2010,aspen leafminer,57617,5185.53
190902,Melozitna River-Yukon River,2010,canker (general),59,5.31
190902,Melozitna River-Yukon River,2010,flooding-high water,1570,141.3
190902,Melozitna River-Yukon River,2010,large aspen tortrix,47,4.23
190902,Melozitna River-Yukon River,2010,large-spored spruce-Labrador tea rust,1798,161.82
190902,Melozitna River-Yukon River,2010,northern spruce engraver,4526,407.34
190902,Melozitna River-Yukon River,2010,willow leaf blotchminer,136977,12327.93
190902,Melozitna River-Yukon River,2011,aspen leafminer,34951,3145.59
190902,Melozitna River-Yukon River,2011,defoliators,141,12.69
190902,Melozitna River-Yukon River,2011,dieback,4826,434.34
190902,Melozitna River-Yukon River,2011,flooding-high water,111,9.99
190902,Melozitna River-Yukon River,2011,large aspen tortrix,12,1.08
190902,Melozitna River-Yukon River,2011,large-spored spruce-Labrador tea rust,36,3.24
190902,Melozitna River-Yukon River,2011,northern spruce engraver,654,58.86
190902,Melozitna River-Yukon River,2011,spruce broom rust,212,19.08
190902,Melozitna River-Yukon River,2011,willow leaf blotchminer,19199,1727.91
190902,Melozitna River-Yukon River,2011,winter injury,45668,4110.12
190902,Melozitna River-Yukon River,2012,aspen leafminer,3572,321.48
190902,Melozitna River-Yukon River,2012,birch leafminer,55,4.95
190902,Melozitna River-Yukon River,2012,defoliators,118,10.62
190902,Melozitna River-Yukon River,2012,large aspen tortrix,16478,1483.02
190902,Melozitna River-Yukon River,2012,spruce beetle,37636,3387.24
190902,Melozitna River-Yukon River,2012,spruce broom rust,41,3.69
190902,Melozitna River-Yukon River,2012,spruce budworm,20362,1832.58
190902,Melozitna River-Yukon River,2012,willow leaf blotchminer,642,57.78
190902,Melozitna River-Yukon River,2012,wind-tornado/hurricane,86,7.74
190902,Melozitna River-Yukon River,2013,aspen leafminer,26734,2406.06
190902,Melozitna River-Yukon River,2013,defoliators,7022,631.98
190902,Melozitna River-Yukon River,2013,flooding-high water,390,35.1
190902,Melozitna River-Yukon River,2013,large aspen tortrix,409,36.81
190902,Melozitna River-Yukon River,2013,northern spruce engraver,1010,90.9
190902,Melozitna River-Yukon River,2013,willow leaf blotchminer,3879,349.11
190902,Melozitna River-Yukon River,2014,aspen leafminer,9234,831.06
190902,Melozitna River-Yukon River,2014,birch leafroller,8565,770.85
190902,Melozitna River-Yukon River,2014,defoliators,4000,360.0
190902,Melozitna River-Yukon River,2014,flooding-high water,25653,2308.77
190902,Melozitna River-Yukon River,2014,large aspen tortrix,1217,109.53
190902,Melozitna River-Yukon River,2014,northern spruce engraver,234,21.06
190902,Melozitna River-Yukon River,2015,aspen leafminer,48565,4370.85
190902,Melozitna River-Yukon River,2015,flooding-high water,9429,848.61
190902,Melozitna River-Yukon River,2015,large aspen tortrix,7512,676.08
190902,Melozitna River-Yukon River,2015,northern spruce engraver,530,47.7
190902,Melozitna River-Yukon River,2015,spruce broom rust,571,51.39
190902,Melozitna River-Yukon River,2015,unknown defoliator,96,8.64
190902,Melozitna River-Yukon River,2015,willow leaf blotchminer,18,1.62
190902,Melozitna River-Yukon River,2016,aspen leafminer,1516,136.44
190902,Melozitna River-Yukon River,2016,birch leafroller,1350,121.5
190902,Melozitna River-Yukon River,2016,flooding-high water,62,5.58
190902,Melozitna River-Yukon River,2016,northern spruce engraver,962,86.58
190902,Melozitna River-Yukon River,2016,speckled green fruitworm,567,51.03
190902,Melozitna River-Yukon River,2016,spruce beetle,52,4.68
190902,Melozitna River-Yukon River,2016,unknown canker,541,48.69
190902,Melozitna River-Yukon River,2016,unknown defoliator,21723,1955.07
190902,Melozitna River-Yukon River,2016,willow leaf blotchminer,26943,2424.87
190902,Melozitna River-Yukon River,2017,flooding-high water,29,2.61
190902,Melozitna River-Yukon River,2017,northern spruce engraver,214,19.26
190902,Melozitna River-Yukon River,2017,spruce beetle,173,15.57
190902,Melozitna River-Yukon River,2017,spruce broom rust,45,4.05
190902,Melozitna River-Yukon River,2017,unknown canker,1726,155.34
190902,Melozitna River-Yukon River,2017,unknown defoliator,11933,1073.97
190902,Melozitna River-Yukon River,2017,willow leaf blotchminer,23987,2158.83
190902,Melozitna River-Yukon River,2018,aspen leafminer,1532,137.88
190902,Melozitna River-Yukon River,2018,flooding-high water,3750,337.5
190902,Melozitna River-Yukon River,2018,large aspen tortrix,1278,115.02
190902,Melozitna River-Yukon River,2018,northern spruce engraver,1367,123.03
190902,Melozitna River-Yukon River,2018,"other canker agent, known (code pending)",158,14.22
190902,Melozitna River-Yukon River,2018,spruce beetle,2332,209.88
190902,Melozitna River-Yukon River,2018,spruce broom rust,16,1.44
190902,Melozitna River-Yukon River,2018,unknown,1780,160.2
190902,Melozitna River-Yukon River,2018,unknown defoliator,29411,2646.99
190902,Melozitna River-Yukon River,2018,willow leaf blotchminer,44139,3972.51
190902,Melozitna River-Yukon River,2021,aspen leafminer,6022,541.98
190902,Melozitna River-Yukon River,2021,flooding-high water,28,2.52
190902,Melozitna River-Yukon River,2021,spruce beetle,96,8.64
190902,Melozitna River-Yukon River,2021,spruce broom rust,141,12.69
190902,Melozitna River-Yukon River,2021,willow leaf blotchminer,9,0.81
190902,Melozitna River-Yukon River,2022,aspen leafminer,105,9.45
190902,Melozitna River-Yukon River,2022,unknown defoliator,246,22.14
190902,Melozitna River-Yukon River,2022,willow leaf blotchminer,166,14.94
190902,Melozitna River-Yukon River,2024,aspen leafminer,3244,291.96
190902,Melozitna River-Yukon River,2024,flooding-high water,206895,18620.55
190902,Melozitna River-Yukon River,2024,large-spored spruce-Labrador tea rust,100,9.0
190902,Melozitna River-Yukon River,2024,unknown,1315,118.35
190902,Melozitna River-Yukon River,2024,unknown defoliator,7403,666.27
190902,Melozitna River-Yukon River,2024,willow leaf blotchminer,44110,3969.9
190903,Outlet Yukon River,1998,northern spruce engraver,20165,1814.85
190903,Outlet Yukon River,1999,defoliators,2130,191.7
190903,Outlet Yukon River,1999,flooding-high water,343,30.87
190903,Outlet Yukon River,1999,foliage and shoot diseases,975,87.75
190903,Outlet Yukon River,1999,larch sawfly,273073,24576.57
190903,Outlet Yukon River,1999,large aspen tortrix,1751,157.59
190903,Outlet Yukon River,1999,northern spruce engraver,1487,133.83
190903,Outlet Yukon River,1999,spruce beetle,194,17.46
190903,Outlet Yukon River,1999,willow leaf blotchminer,6581,592.29
190903,Outlet Yukon River,2000,larch sawfly,164121,14770.89
190903,Outlet Yukon River,2000,northern spruce engraver,57236,5151.24
190903,Outlet Yukon River,2000,spruce beetle,1211,108.99
190903,Outlet Yukon River,2001,larch sawfly,74874,6738.66
190903,Outlet Yukon River,2001,willow leaf blotchminer,387,34.83
190903,Outlet Yukon River,2002,defoliators,17104,1539.36
190903,Outlet Yukon River,2003,larch sawfly,1636,147.24
190903,Outlet Yukon River,2003,willow leaf blotchminer,148705,13383.45
190903,Outlet Yukon River,2004,northern spruce engraver,232,20.88
190903,Outlet Yukon River,2004,spruce beetle,19,1.71
190903,Outlet Yukon River,2004,willow leaf blotchminer,21225,1910.25
190903,Outlet Yukon River,2005,aspen leafminer,6576,591.84
190903,Outlet Yukon River,2005,flooding-high water,2690,242.1
190903,Outlet Yukon River,2005,larch sawfly,13617,1225.53
190903,Outlet Yukon River,2005,northern spruce engraver,860,77.4
190903,Outlet Yukon River,2005,spruce beetle,860,77.4
190903,Outlet Yukon River,2005,willow leaf blotchminer,12555,1129.95
190903,Outlet Yukon River,2006,defoliators,22160,1994.4
190903,Outlet Yukon River,2006,larch sawfly,19,1.71
190903,Outlet Yukon River,2006,northern spruce engraver,1239,111.51
190903,Outlet Yukon River,2006,spruce beetle,1330,119.7
190903,Outlet Yukon River,2006,willow leaf blotchminer,31168,2805.12
190903,Outlet Yukon River,2007,aspen leafminer,5911,531.99
190903,Outlet Yukon River,2007,defoliators,941,84.69
190903,Outlet Yukon River,2007,eastern larch beetle,45,4.05
190903,Outlet Yukon River,2007,flooding-high water,410,36.9
190903,Outlet Yukon River,2007,larch sawfly,52,4.68
190903,Outlet Yukon River,2007,large aspen tortrix,47530,4277.7
190903,Outlet Yukon River,2007,mud-land slide,141,12.69
190903,Outlet Yukon River,2007,northern spruce engraver,128,11.52
190903,Outlet Yukon River,2007,spruce beetle,32,2.88
190903,Outlet Yukon River,2007,willow leaf blotchminer,1395,125.55
190903,Outlet Yukon River,2008,aspen leafminer,6211,558.99
190903,Outlet Yukon River,2008,cottonwood leafminers,2968,267.12
190903,Outlet Yukon River,2008,defoliators,10264,923.76
190903,Outlet Yukon River,2008,flooding-high water,1417,127.53
190903,Outlet Yukon River,2008,larch sawfly,798,71.82
190903,Outlet Yukon River,2008,large aspen tortrix,86,7.74
190903,Outlet Yukon River,2008,northern spruce engraver,281,25.29
190903,Outlet Yukon River,2008,willow leaf blotchminer,5008,450.72
190903,Outlet Yukon River,2009,aspen leafminer,11200,1008.0
190903,Outlet Yukon River,2009,decline complex,57,5.13
190903,Outlet Yukon River,2009,defoliators,8166,734.94
190903,Outlet Yukon River,2009,flooding-high water,1026,92.34
190903,Outlet Yukon River,2009,northern spruce engraver,1866,167.94
190903,Outlet Yukon River,2009,spruce beetle,60,5.4
190903,Outlet Yukon River,2009,willow leaf blotchminer,17675,1590.75
190903,Outlet Yukon River,2010,aspen leafminer,16949,1525.41
190903,Outlet Yukon River,2010,canker (general),6323,569.07
190903,Outlet Yukon River,2010,flooding-high water,569,51.21
190903,Outlet Yukon River,2010,large aspen tortrix,1167,105.03
190903,Outlet Yukon River,2010,willow leaf blotchminer,38217,3439.53
190903,Outlet Yukon River,2011,aspen leafminer,5846,526.14
190903,Outlet Yukon River,2011,defoliators,77,6.93
190903,Outlet Yukon River,2011,dieback,1304,117.36
190903,Outlet Yukon River,2011,flooding-high water,221,19.89
190903,Outlet Yukon River,2011,large aspen tortrix,223,20.07
190903,Outlet Yukon River,2011,large-spored spruce-Labrador tea rust,60,5.4
190903,Outlet Yukon River,2011,northern spruce engraver,783,70.47
190903,Outlet Yukon River,2011,willow leaf blotchminer,337,30.33
190903,Outlet Yukon River,2012,decline complex,428,38.52
190903,Outlet Yukon River,2012,defoliators,428,38.52
190903,Outlet Yukon River,2012,"other wilt, known (code pending)",76,6.84
190903,Outlet Yukon River,2013,birch leafroller,592429,53318.61
190903,Outlet Yukon River,2013,defoliators,3330,299.7
190903,Outlet Yukon River,2013,northern spruce engraver,137,12.33
190903,Outlet Yukon River,2013,willow leaf blotchminer,12394,1115.46
190903,Outlet Yukon River,2014,birch leafroller,96412,8677.08
190903,Outlet Yukon River,2014,decline complex,97,8.73
190903,Outlet Yukon River,2014,defoliators,379615,34165.35
190903,Outlet Yukon River,2014,flooding-high water,2142,192.78
190903,Outlet Yukon River,2014,large aspen tortrix,1852,166.68
190903,Outlet Yukon River,2015,aspen leafminer,115,10.35
190903,Outlet Yukon River,2015,large aspen tortrix,8798,791.82
190903,Outlet Yukon River,2015,northern spruce engraver,192,17.28
190903,Outlet Yukon River,2015,spruce beetle,410,36.9
190903,Outlet Yukon River,2015,unknown defoliator,380989,34289.01
190903,Outlet Yukon River,2015,willow leaf blotchminer,9846,886.14
190903,Outlet Yukon River,2016,speckled green fruitworm,166870,15018.3
190903,Outlet Yukon River,2016,unknown defoliator,41737,3756.33
190903,Outlet Yukon River,2016,willow leaf blotchminer,12592,1133.28
190903,Outlet Yukon River,2017,flooding-high water,193,17.37
190903,Outlet Yukon River,2017,spruce broom rust,13,1.17
190903,Outlet Yukon River,2017,unknown defoliator,166382,14974.38
190903,Outlet Yukon River,2017,willow leaf blotchminer,5246,472.14
190903,Outlet Yukon River,2018,aspen leafminer,132,11.88
190903,Outlet Yukon River,2018,flooding-high water,724,65.16
190903,Outlet Yukon River,2018,large aspen tortrix,2147,193.23
190903,Outlet Yukon River,2018,northern spruce engraver,83,7.47
190903,Outlet Yukon River,2018,"other canker agent, known (code pending)",465,41.85
190903,Outlet Yukon River,2018,speckled green fruitworm,77,6.93
190903,Outlet Yukon River,2018,unknown,17,1.53
190903,Outlet Yukon River,2018,unknown defoliator,8427,758.43
190903,Outlet Yukon River,2018,willow leaf blotchminer,14,1.26
190803,Tanana River,1997,defoliators,7419,667.71
190803,Tanana River,1997,flooding-high water,3161,284.49
190803,Tanana River,1997,larch sawfly,340261,30623.49
190803,Tanana River,1997,large aspen tortrix,12541,1128.69
190803,Tanana River,1997,large-spored spruce-Labrador tea rust,43,3.87
190803,Tanana River,1997,northern spruce engraver,6857,617.13
190803,Tanana River,1997,spruce beetle,5196,467.64
190803,Tanana River,1997,spruce budworm,66552,5989.68
190803,Tanana River,1997,willow leaf blotchminer,11203,1008.27
190803,Tanana River,1998,defoliators,17527,1577.43
190803,Tanana River,1998,fire,41167,3705.03
190803,Tanana River,1998,flooding-high water,1690,152.1
190803,Tanana River,1998,foliage and shoot diseases,41,3.69
190803,Tanana River,1998,larch sawfly,63435,5709.15
190803,Tanana River,1998,large aspen tortrix,36641,3297.69
190803,Tanana River,1998,northern spruce engraver,2600,234.0
190803,Tanana River,1998,spruce beetle,153,13.77
190803,Tanana River,1998,spruce broom rust,3904,351.36
190803,Tanana River,1998,spruce budworm,4422,397.98
190803,Tanana River,1998,willow leaf blotchminer,51764,4658.76
190803,Tanana River,1999,defoliators,5047,454.23
190803,Tanana River,1999,eastern larch beetle,2456,221.04
190803,Tanana River,1999,fire,714,64.26
190803,Tanana River,1999,flooding-high water,1649,148.41
190803,Tanana River,1999,larch sawfly,29243,2631.87
190803,Tanana River,1999,large aspen tortrix,20771,1869.39
190803,Tanana River,1999,northern spruce engraver,4029,362.61
190803,Tanana River,1999,spear-marked black moth,45,4.05
190803,Tanana River,1999,spruce beetle,1326,119.34
190803,Tanana River,1999,spruce broom rust,72,6.48
190803,Tanana River,1999,willow leaf blotchminer,111924,10073.16
190803,Tanana River,2000,defoliators,5907,531.63
190803,Tanana River,2000,larch sawfly,5173,465.57
190803,Tanana River,2000,large aspen tortrix,19253,1732.77
190803,Tanana River,2000,northern spruce engraver,574,51.66
190803,Tanana River,2000,willow leafblotch miner,36728,3305.52
190803,Tanana River,2001,defoliators,1613,145.17
190803,Tanana River,2001,fire,138744,12486.96
190803,Tanana River,2001,flooding-high water,510134,45912.06
190803,Tanana River,2001,larch sawfly,3272,294.48
190803,Tanana River,2001,northern spruce engraver,81,7.29
190803,Tanana River,2001,spruce beetle,1296,116.64
190803,Tanana River,2001,spruce budworm,114638,10317.42
190803,Tanana River,2001,willow leaf blotchminer,157,14.13
190803,Tanana River,2001,willow leafblotch miner,1884,169.56
190803,Tanana River,2002,aspen leafminer,126820,11413.8
190803,Tanana River,2002,defoliators,27089,2438.01
190803,Tanana River,2002,flooding-high water,214,19.26
190803,Tanana River,2002,larch sawfly,2174,195.66
190803,Tanana River,2002,large aspen tortrix,11145,1003.05
190803,Tanana River,2002,northern spruce engraver,817,73.53
190803,Tanana River,2003,aspen leafminer,451352,40621.68
190803,Tanana River,2003,defoliators,4349,391.41
190803,Tanana River,2003,northern spruce engraver,190,17.1
190803,Tanana River,2003,spruce bud moth,1492,134.28
190803,Tanana River,2003,spruce budworm,138870,12498.3
190803,Tanana River,2004,aspen leafminer,1708685,153781.65
190803,Tanana River,2004,birch leafroller,887,79.83
190803,Tanana River,2004,defoliators,76609,6894.81
190803,Tanana River,2004,eastern larch beetle,53183,4786.47
190803,Tanana River,2004,flooding-high water,100,9.0
190803,Tanana River,2004,large aspen tortrix,20160,1814.4
190803,Tanana River,2004,northern spruce engraver,64006,5760.54
190803,Tanana River,2004,spruce beetle,641,57.69
190803,Tanana River,2004,spruce broom rust,145,13.05
190803,Tanana River,2004,spruce budworm,148220,13339.8
190803,Tanana River,2004,willow leaf blotchminer,48924,4403.16
190803,Tanana River,2005,aspen leafminer,1020781,91870.29
190803,Tanana River,2005,defoliators,19224,1730.16
190803,Tanana River,2005,northern spruce engraver,963,86.67
190803,Tanana River,2005,spruce beetle,342,30.78
190803,Tanana River,2005,spruce budworm,38151,3433.59
190803,Tanana River,2005,willow leaf blotchminer,17753,1597.77
190803,Tanana River,2006,aspen leafminer,1258413,113257.17
190803,Tanana River,2006,cottonwood leafminers,15019,1351.71
190803,Tanana River,2006,defoliators,69906,6291.54
190803,Tanana River,2006,flooding-high water,6474,582.66
190803,Tanana River,2006,larch sawfly,11191,1007.19
190803,Tanana River,2006,large aspen tortrix,112010,10080.9
190803,Tanana River,2006,northern spruce engraver,14154,1273.86
190803,Tanana River,2006,spear-marked black moth,18022,1621.98
190803,Tanana River,2006,spruce beetle,6845,616.05
190803,Tanana River,2006,spruce bud moth,1811,162.99
190803,Tanana River,2006,spruce budworm,234740,21126.6
190803,Tanana River,2006,willow leaf blotchminer,32212,2899.08
190803,Tanana River,2007,aspen leafminer,2289118,206020.62
190803,Tanana River,2007,defoliators,31208,2808.72
190803,Tanana River,2007,flooding-high water,437,39.33
190803,Tanana River,2007,large aspen tortrix,40860,3677.4
190803,Tanana River,2007,northern spruce engraver,5756,518.04
190803,Tanana River,2007,spruce beetle,2536,228.24
190803,Tanana River,2007,spruce budworm,167612,15085.08
190803,Tanana River,2007,willow leaf blotchminer,143200,12888.0
190803,Tanana River,2008,aspen leafminer,659629,59366.61
190803,Tanana River,2008,cottonwood leafminers,341,30.69
190803,Tanana River,2008,defoliators,14937,1344.33
190803,Tanana River,2008,eastern larch beetle,558,50.22
190803,Tanana River,2008,flooding-high water,1383,124.47
190803,Tanana River,2008,large aspen tortrix,101,9.09
190803,Tanana River,2008,northern spruce engraver,45023,4052.07
190803,Tanana River,2008,spear-marked black moth,242,21.78
190803,Tanana River,2008,spruce beetle,2505,225.45
190803,Tanana River,2008,spruce budworm,25774,2319.66
190803,Tanana River,2008,willow leaf blotchminer,88991,8009.19
190803,Tanana River,2009,aspen leafminer,772301,69507.09
190803,Tanana River,2009,defoliators,11278,1015.02
190803,Tanana River,2009,eastern larch beetle,42,3.78
190803,Tanana River,2009,flooding-high water,1068,96.12
190803,Tanana River,2009,northern spruce engraver,5985,538.65
190803,Tanana River,2009,willow leaf blotchminer,96774,8709.66
190803,Tanana River,2010,aspen leafminer,1173508,105615.72
190803,Tanana River,2010,canker (general),4868,438.12
190803,Tanana River,2010,cottonwood leafminers,955,85.95
190803,Tanana River,2010,defoliators,59837,5385.33
190803,Tanana River,2010,flooding-high water,29024,2612.16
190803,Tanana River,2010,large aspen tortrix,2436,219.24
190803,Tanana River,2010,northern spruce engraver,8831,794.79
190803,Tanana River,2010,willow leaf blotchminer,520039,46803.51
190803,Tanana River,2010,wind-tornado/hurricane,3296,296.64
190803,Tanana River,2011,aspen leafminer,363540,32718.6
190803,Tanana River,2011,birch aphid,4382,394.38
190803,Tanana River,2011,defoliators,46491,4184.19
190803,Tanana River,2011,dieback,40765,3668.85
190803,Tanana River,2011,large aspen tortrix,192,17.28
190803,Tanana River,2011,northern spruce engraver,7491,674.19
190803,Tanana River,2011,spruce broom rust,178,16.02
190803,Tanana River,2011,willow leaf blotchminer,111721,10054.89
190803,Tanana River,2011,winter injury,894,80.46
190803,Tanana River,2012,Chrysomela leaf beetle,884,79.56
190803,Tanana River,2012,Lirula spruce needle blight,420,37.8
190803,Tanana River,2012,aspen leafminer,252493,22724.37
190803,Tanana River,2012,birch aphid,38581,3472.29
190803,Tanana River,2012,birch leafminer,617,55.53
190803,Tanana River,2012,defoliators,82732,7445.88
190803,Tanana River,2012,flooding-high water,678,61.02
190803,Tanana River,2012,large aspen tortrix,34389,3095.01
190803,Tanana River,2012,large-spored spruce-Labrador tea rust,119,10.71
190803,Tanana River,2012,northern spruce engraver,19311,1737.99
190803,Tanana River,2012,"other wilt, known (code pending)",29952,2695.68
190803,Tanana River,2012,spruce beetle,193,17.37
190803,Tanana River,2012,spruce broom rust,97,8.73
190803,Tanana River,2012,willow leaf blotchminer,88848,7996.32
190803,Tanana River,2012,wind-tornado/hurricane,71,6.39
190803,Tanana River,2013,aspen leafminer,152066,13685.94
190803,Tanana River,2013,birch aphid,1026,92.34
190803,Tanana River,2013,decline complex,29194,2627.46
190803,Tanana River,2013,defoliators,33889,3050.01
190803,Tanana River,2013,flooding-high water,1702,153.18
190803,Tanana River,2013,large aspen tortrix,3845,346.05
190803,Tanana River,2013,northern spruce engraver,3728,335.52
190803,Tanana River,2013,willow leaf blotchminer,10900,981.0
190803,Tanana River,2013,wind-tornado/hurricane,13294,1196.46
190803,Tanana River,2014,aspen leafminer,180400,16236.0
190803,Tanana River,2014,birch aphid,6661,599.49
190803,Tanana River,2014,birch leafminer,86,7.74
190803,Tanana River,2014,birch leafroller,22551,2029.59
190803,Tanana River,2014,decline complex,6242,561.78
190803,Tanana River,2014,defoliators,43594,3923.46
190803,Tanana River,2014,dieback,420,37.8
190803,Tanana River,2014,flooding-high water,4017,361.53
190803,Tanana River,2014,large aspen tortrix,3745,337.05
190803,Tanana River,2014,northern spruce engraver,14635,1317.15
190803,Tanana River,2014,spruce beetle,326,29.34
190803,Tanana River,2014,willow leaf blotchminer,5768,519.12
190803,Tanana River,2014,wind-tornado/hurricane,365,32.85
190803,Tanana River,2015,aspen leafminer,109866,9887.94
190803,Tanana River,2015,birch aphid,1943,174.87
190803,Tanana River,2015,birch leafroller,1442,129.78
190803,Tanana River,2015,flooding-high water,5910,531.9
190803,Tanana River,2015,large aspen tortrix,4025,362.25
190803,Tanana River,2015,northern spruce engraver,10952,985.68
190803,Tanana River,2015,spruce broom rust,33,2.97
190803,Tanana River,2015,unknown,2039,183.51
190803,Tanana River,2015,unknown canker,4163,374.67
190803,Tanana River,2015,unknown defoliator,19747,1777.23
190803,Tanana River,2015,willow leaf blotchminer,9514,856.26
190803,Tanana River,2016,aspen leafminer,388060,34925.4
190803,Tanana River,2016,birch leafminer,6216,559.44
190803,Tanana River,2016,birch leafroller,78492,7064.28
190803,Tanana River,2016,flooding-high water,1559,140.31
190803,Tanana River,2016,large aspen tortrix,2097,188.73
190803,Tanana River,2016,northern spruce engraver,50791,4571.19
190803,Tanana River,2016,spear-marked black moth,7055,634.95
190803,Tanana River,2016,unknown canker,3525,317.25
190803,Tanana River,2016,unknown defoliator,5120,460.8
190803,Tanana River,2016,willow leaf blotchminer,15089,1358.01
190803,Tanana River,2016,wind-tornado/hurricane,117,10.53
190803,Tanana River,2017,aspen leafminer,543381,48904.29
190803,Tanana River,2017,birch leafroller,1296,116.64
190803,Tanana River,2017,common porcupine,56,5.04
190803,Tanana River,2017,flooding-high water,1777,159.93
190803,Tanana River,2017,large aspen tortrix,1011,90.99
190803,Tanana River,2017,northern spruce engraver,5750,517.5
190803,Tanana River,2017,"other canker agent, known (code pending)",109,9.81
190803,Tanana River,2017,spruce beetle,374,33.66
190803,Tanana River,2017,unknown,5581,502.29
190803,Tanana River,2017,unknown canker,131,11.79
190803,Tanana River,2017,unknown defoliator,7123,641.07
190803,Tanana River,2017,willow leaf blotchminer,85386,7684.74
190803,Tanana River,2018,aspen leafminer,823261,74093.49
190803,Tanana River,2018,birch leafroller,275,24.75
