subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
4,Cascades,2006,bears,517492,46574.28,28.913
4,Cascades,2006,western spruce budworm,379441,34149.69,21.2
4,Cascades,2006,balsam woolly adelgid,109099,9818.91,6.096
4,Cascades,2006,fir engraver,66609,5994.81,3.722
4,Cascades,2006,Douglas-fir beetle,32130,2891.7,1.795
4,Cascades,2006,silver fir beetle,9818,883.62,0.549
4,Cascades,2006,western balsam bark beetle,9779,880.11,0.546
4,Cascades,2006,Cytospora canker of fir,6311,567.99,0.353
4,Cascades,2006,fire,5699,512.91,0.318
4,Cascades,2006,needlecast,5214,469.26,0.291
4,Cascades,2006,Lophodermium needle cast of pines,2626,236.34,0.147
4,Cascades,2006,white pine blister rust,1686,151.74,0.094
4,Cascades,2006,snow-ice,1663,149.67,0.093
4,Cascades,2006,spruce beetle,736,66.24,0.041
4,Cascades,2006,hail,660,59.4,0.037
4,Cascades,2006,foliage discoloration,592,53.28,0.033
4,Cascades,2006,hemlock decline,497,44.73,0.028
4,Cascades,2006,frost,476,42.84,0.027
4,Cascades,2006,larch casebearer,412,37.08,0.023
4,Cascades,2006,pine engraver,338,30.42,0.019
4,Cascades,2006,root diseases/decay,311,27.99,0.017
4,Cascades,2006,western pine beetle,227,20.43,0.013
4,Cascades,2006,flatheaded borer,154,13.86,0.009
4,Cascades,2006,Douglas-fir engraver,129,11.61,0.007
4,Cascades,2006,black pineleaf scale,39,3.51,0.002
4,Cascades,2006,maple decline,37,3.33,0.002
4,Cascades,2007,mountain pine beetle,909074,81816.66,49.502
4,Cascades,2007,bears,302079,27187.11,16.449
4,Cascades,2007,western spruce budworm,228972,20607.48,12.468
4,Cascades,2007,fir engraver,219886,19789.74,11.973
4,Cascades,2007,balsam woolly adelgid,126784,11410.56,6.904
4,Cascades,2007,Cytospora canker of fir,85165,7664.85,4.637
4,Cascades,2007,Douglas-fir beetle,53870,4848.3,2.933
4,Cascades,2007,western balsam bark beetle,35809,3222.81,1.95
4,Cascades,2007,silver fir beetle,34507,3105.63,1.879
4,Cascades,2007,larch casebearer,13154,1183.86,0.716
4,Cascades,2007,root diseases/decay,10139,912.51,0.552
4,Cascades,2007,frost,3749,337.41,0.204
4,Cascades,2007,Lophodermium needle cast of pines,3585,322.65,0.195
4,Cascades,2007,hemlock decline,2853,256.77,0.155
4,Cascades,2007,wind-tornado/hurricane,2596,233.64,0.141
4,Cascades,2007,needlecast,2567,231.03,0.14
4,Cascades,2007,white pine blister rust,2422,217.98,0.132
4,Cascades,2007,fire,2276,204.84,0.124
4,Cascades,2007,western pine beetle,1733,155.97,0.094
4,Cascades,2007,flatheaded borer,1547,139.23,0.084
4,Cascades,2007,pine engraver,928,83.52,0.051
4,Cascades,2007,hail,334,30.06,0.018
4,Cascades,2007,mud-land slide,313,28.17,0.017
4,Cascades,2007,snow-ice,295,26.55,0.016
4,Cascades,2007,Douglas-fir engraver,200,18.0,0.011
4,Cascades,2007,black pineleaf scale,111,9.99,0.006
4,Cascades,2007,maple decline,53,4.77,0.003
4,Cascades,2008,mountain pine beetle,707350,63661.5,40.97
4,Cascades,2008,bears,477031,42932.79,27.63
4,Cascades,2008,balsam woolly adelgid,185621,16705.89,10.751
4,Cascades,2008,fir engraver,146552,13189.68,8.488
4,Cascades,2008,Cytospora canker of fir,97381,8764.29,5.64
4,Cascades,2008,western spruce budworm,67948,6115.32,3.936
4,Cascades,2008,larch casebearer,66019,5941.71,3.824
4,Cascades,2008,silver fir beetle,45505,4095.45,2.636
4,Cascades,2008,western balsam bark beetle,16310,1467.9,0.945
4,Cascades,2008,Douglas-fir beetle,13733,1235.97,0.795
4,Cascades,2008,frost,11845,1066.05,0.686
4,Cascades,2008,Lophodermium needle cast of pines,10518,946.62,0.609
4,Cascades,2008,wind-tornado/hurricane,5496,494.64,0.318
4,Cascades,2008,needlecast,5199,467.91,0.301
4,Cascades,2008,western pine beetle,3292,296.28,0.191
4,Cascades,2008,hemlock decline,2709,243.81,0.157
4,Cascades,2008,fire,1562,140.58,0.09
4,Cascades,2008,root diseases/decay,1428,128.52,0.083
4,Cascades,2008,black pineleaf scale,1410,126.9,0.082
4,Cascades,2008,foliage discoloration,1294,116.46,0.075
4,Cascades,2008,mud-land slide,862,77.58,0.05
4,Cascades,2008,hemlock sawfly,749,67.41,0.043
4,Cascades,2008,flatheaded borer,689,62.01,0.04
4,Cascades,2008,white pine blister rust,653,58.77,0.038
4,Cascades,2008,Douglas-fir engraver,57,5.13,0.003
4,Cascades,2008,maple decline,30,2.7,0.002
4,Cascades,2008,spruce beetle,14,1.26,0.001
4,Cascades,2009,bears,874428,78698.52,47.083
4,Cascades,2009,mountain pine beetle,500514,45046.26,26.95
4,Cascades,2009,balsam woolly adelgid,204335,18390.15,11.002
4,Cascades,2009,Douglas-fir beetle,117940,10614.6,6.35
4,Cascades,2009,fir engraver,97249,8752.41,5.236
4,Cascades,2009,Cytospora canker of fir,66534,5988.06,3.582
4,Cascades,2009,larch casebearer,18024,1622.16,0.97
4,Cascades,2009,western spruce budworm,16329,1469.61,0.879
4,Cascades,2009,winter injury,6867,618.03,0.37
4,Cascades,2009,western balsam bark beetle,3115,280.35,0.168
4,Cascades,2009,fire,2838,255.42,0.153
4,Cascades,2009,Lophodermium needle cast of pines,2640,237.6,0.142
4,Cascades,2009,flooding-high water,2203,198.27,0.119
4,Cascades,2009,needlecast,2138,192.42,0.115
4,Cascades,2009,silver fir beetle,2011,180.99,0.108
4,Cascades,2009,flatheaded borer,1583,142.47,0.085
4,Cascades,2009,root diseases/decay,1411,126.99,0.076
4,Cascades,2009,western pine beetle,1372,123.48,0.074
4,Cascades,2009,hemlock decline,727,65.43,0.039
4,Cascades,2009,white pine blister rust,324,29.16,0.017
4,Cascades,2009,black pineleaf scale,196,17.64,0.011
4,Cascades,2009,foliage discoloration,150,13.5,0.008
4,Cascades,2009,decline complex,124,11.16,0.007
4,Cascades,2009,pine engraver,88,7.92,0.005
4,Cascades,2009,satin moth,64,5.76,0.003
4,Cascades,2009,Douglas-fir engraver,26,2.34,0.001
4,Cascades,2009,maple decline,9,0.81,0.0
4,Cascades,2009,western tent caterpillar,8,0.72,0.0
4,Cascades,2010,mountain pine beetle,449428,40448.52,31.713
4,Cascades,2010,balsam woolly adelgid,383075,34476.75,27.031
4,Cascades,2010,bears,274435,24699.15,19.365
4,Cascades,2010,fir engraver,122344,11010.96,8.633
4,Cascades,2010,Cytospora canker of fir,117649,10588.41,8.302
4,Cascades,2010,Douglas-fir beetle,96076,8646.84,6.779
4,Cascades,2010,western spruce budworm,24752,2227.68,1.747
4,Cascades,2010,flatheaded borer,24438,2199.42,1.724
4,Cascades,2010,needlecast,15665,1409.85,1.105
4,Cascades,2010,silver fir beetle,10730,965.7,0.757
4,Cascades,2010,larch casebearer,5707,513.63,0.403
4,Cascades,2010,Lophodermium needle cast of pines,3794,341.46,0.268
4,Cascades,2010,hemlock decline,3266,293.94,0.23
4,Cascades,2010,western balsam bark beetle,2148,193.32,0.152
4,Cascades,2010,fire,1829,164.61,0.129
4,Cascades,2010,western pine beetle,1829,164.61,0.129
4,Cascades,2010,sawflies,1387,124.83,0.098
4,Cascades,2010,decline complex,1013,91.17,0.071
4,Cascades,2010,flooding-high water,445,40.05,0.031
4,Cascades,2010,root diseases/decay,432,38.88,0.03
4,Cascades,2010,black pineleaf scale,289,26.01,0.02
4,Cascades,2010,white pine blister rust,243,21.87,0.017
4,Cascades,2010,maple decline,162,14.58,0.011
4,Cascades,2010,pine engraver,83,7.47,0.006
4,Cascades,2010,Douglas-fir engraver,19,1.71,0.001
4,Cascades,2010,satin moth,8,0.72,0.001
4,Cascades,2011,balsam woolly adelgid,411516,37036.44,33.468
4,Cascades,2011,mountain pine beetle,310107,27909.63,25.22
4,Cascades,2011,bears,293001,26370.09,23.829
4,Cascades,2011,Cytospora canker of fir,140440,12639.6,11.422
4,Cascades,2011,fir engraver,63651,5728.59,5.177
4,Cascades,2011,Douglas-fir beetle,53772,4839.48,4.373
4,Cascades,2011,western spruce budworm,25778,2320.02,2.096
4,Cascades,2011,flatheaded borer,11092,998.28,0.902
4,Cascades,2011,silver fir beetle,8110,729.9,0.66
4,Cascades,2011,fire,6795,611.55,0.553
4,Cascades,2011,Lophodermium needle cast of pines,4171,375.39,0.339
4,Cascades,2011,western balsam bark beetle,3042,273.78,0.247
4,Cascades,2011,hemlock decline,3019,271.71,0.246
4,Cascades,2011,needlecast,1946,175.14,0.158
4,Cascades,2011,white pine blister rust,1654,148.86,0.135
4,Cascades,2011,western pine beetle,1319,118.71,0.107
4,Cascades,2011,western tent caterpillar,826,74.34,0.067
4,Cascades,2011,flooding-high water,739,66.51,0.06
4,Cascades,2011,larch needle cast,609,54.81,0.05
4,Cascades,2011,black pineleaf scale,440,39.6,0.036
4,Cascades,2011,decline complex,230,20.7,0.019
4,Cascades,2011,mud-land slide,177,15.93,0.014
4,Cascades,2011,root diseases/decay,165,14.85,0.013
4,Cascades,2011,Cooley spruce gall adelgid,150,13.5,0.012
4,Cascades,2011,Douglas-fir engraver,9,0.81,0.001
4,Cascades,2011,pine engraver,9,0.81,0.001
4,Cascades,2011,sawflies,9,0.81,0.001
4,Cascades,2011,wind-tornado/hurricane,9,0.81,0.001
4,Cascades,2012,mountain pine beetle,319527,28757.43,30.467
4,Cascades,2012,balsam woolly adelgid,276212,24859.08,26.337
4,Cascades,2012,bears,258723,23285.07,24.669
4,Cascades,2012,Douglas-fir beetle,69193,6227.37,6.598
4,Cascades,2012,fir engraver,43209,3888.81,4.12
4,Cascades,2012,western spruce budworm,28978,2608.02,2.763
4,Cascades,2012,Cytospora canker of fir,24026,2162.34,2.291
4,Cascades,2012,hemlock decline,20036,1803.24,1.91
4,Cascades,2012,larch needle cast,13133,1181.97,1.252
4,Cascades,2012,fire,12233,1100.97,1.166
4,Cascades,2012,needlecast,12098,1088.82,1.154
4,Cascades,2012,Lophodermium needle cast of pines,5934,534.06,0.566
4,Cascades,2012,western tent caterpillar,4454,400.86,0.425
4,Cascades,2012,sawflies,2366,212.94,0.226
4,Cascades,2012,flatheaded borer,2347,211.23,0.224
4,Cascades,2012,white pine blister rust,1443,129.87,0.138
4,Cascades,2012,winter injury,1241,111.69,0.118
4,Cascades,2012,decline complex,1185,106.65,0.113
4,Cascades,2012,western balsam bark beetle,1080,97.2,0.103
4,Cascades,2012,flooding-high water,844,75.96,0.08
4,Cascades,2012,silver fir beetle,698,62.82,0.067
4,Cascades,2012,root diseases/decay,448,40.32,0.043
4,Cascades,2012,western pine beetle,411,36.99,0.039
4,Cascades,2012,maple decline,91,8.19,0.009
4,Cascades,2012,Douglas-fir engraver,17,1.53,0.002
4,Cascades,2012,mud-land slide,9,0.81,0.001
4,Cascades,2012,pine engraver,8,0.72,0.001
4,Cascades,2013,bears,336354,30271.86,36.477
4,Cascades,2013,mountain pine beetle,273447,24610.23,29.655
4,Cascades,2013,balsam woolly adelgid,157080,14137.2,17.035
4,Cascades,2013,Douglas-fir beetle,28811,2592.99,3.124
4,Cascades,2013,western spruce budworm,27488,2473.92,2.981
4,Cascades,2013,Cytospora canker of fir,25670,2310.3,2.784
4,Cascades,2013,larch needle cast,22503,2025.27,2.44
4,Cascades,2013,fir engraver,17459,1571.31,1.893
4,Cascades,2013,fire,7738,696.42,0.839
4,Cascades,2013,western blackheaded budworm,5230,470.7,0.567
4,Cascades,2013,needlecast,4682,421.38,0.508
4,Cascades,2013,Lophodermium needle cast of pines,4516,406.44,0.49
4,Cascades,2013,western tent caterpillar,4487,403.83,0.487
4,Cascades,2013,silver fir beetle,4384,394.56,0.475
4,Cascades,2013,no data,3925,353.25,0.426
4,Cascades,2013,flatheaded borer,3087,277.83,0.335
4,Cascades,2013,western pine beetle,2877,258.93,0.312
4,Cascades,2013,sawflies,2413,217.17,0.262
4,Cascades,2013,western balsam bark beetle,2011,180.99,0.218
4,Cascades,2013,hemlock decline,1467,132.03,0.159
4,Cascades,2013,pine engraver,1419,127.71,0.154
4,Cascades,2013,decline complex,1371,123.39,0.149
4,Cascades,2013,larch casebearer,1205,108.45,0.131
4,Cascades,2013,white pine blister rust,798,71.82,0.087
4,Cascades,2013,root diseases/decay,746,67.14,0.081
4,Cascades,2013,flooding-high water,495,44.55,0.054
4,Cascades,2013,mud-land slide,148,13.32,0.016
4,Cascades,2013,Douglas-fir engraver,114,10.26,0.012
4,Cascades,2013,foliage discoloration,91,8.19,0.01
4,Cascades,2013,mortality,90,8.1,0.01
4,Cascades,2013,maple decline,18,1.62,0.002
4,Cascades,2014,mountain pine beetle,244700,22023.0,36.065
4,Cascades,2014,bears,201312,18118.08,29.67
4,Cascades,2014,fir engraver,69714,6274.26,10.275
4,Cascades,2014,balsam woolly adelgid,65299,5876.91,9.624
4,Cascades,2014,Cytospora canker of fir,61552,5539.68,9.072
4,Cascades,2014,Douglas-fir beetle,31886,2869.74,4.699
4,Cascades,2014,Lophodermium needle cast of pines,19338,1740.42,2.85
4,Cascades,2014,fire,17926,1613.34,2.642
4,Cascades,2014,western spruce budworm,7489,674.01,1.104
4,Cascades,2014,western pine beetle,5537,498.33,0.816
4,Cascades,2014,silver fir beetle,3701,333.09,0.545
4,Cascades,2014,flatheaded borer,2911,261.99,0.429
4,Cascades,2014,root diseases/decay,2643,237.87,0.39
4,Cascades,2014,foliage discoloration,1617,145.53,0.238
4,Cascades,2014,needlecast,1616,145.44,0.238
4,Cascades,2014,sawflies,1597,143.73,0.235
4,Cascades,2014,decline complex,921,82.89,0.136
4,Cascades,2014,hemlock decline,901,81.09,0.133
4,Cascades,2014,western balsam bark beetle,858,77.22,0.126
4,Cascades,2014,maple decline,834,75.06,0.123
4,Cascades,2014,western tent caterpillar,812,73.08,0.12
4,Cascades,2014,pine engraver,517,46.53,0.076
4,Cascades,2014,flooding-high water,491,44.19,0.072
4,Cascades,2014,white pine blister rust,359,32.31,0.053
4,Cascades,2014,satin moth,277,24.93,0.041
4,Cascades,2014,mortality,215,19.35,0.032
4,Cascades,2014,Douglas-fir engraver,133,11.97,0.02
4,Cascades,2014,Pacific madrone decline,39,3.51,0.006
4,Cascades,2015,bears,220241,19821.69,33.503
4,Cascades,2015,mountain pine beetle,155227,13970.43,23.613
4,Cascades,2015,balsam woolly adelgid,91882,8269.38,13.977
4,Cascades,2015,fir engraver,57133,5141.97,8.691
4,Cascades,2015,Lophodermium needle cast of pines,30979,2788.11,4.713
4,Cascades,2015,winter injury,21808,1962.72,3.317
4,Cascades,2015,Douglas-fir beetle,20078,1807.02,3.054
4,Cascades,2015,western spruce budworm,18646,1678.14,2.836
4,Cascades,2015,wild fire,13726,1235.34,2.088
4,Cascades,2015,needlecast,13182,1186.38,2.005
4,Cascades,2015,Cytospora canker of fir,9226,830.34,1.403
4,Cascades,2015,western pine beetle,6495,584.55,0.988
4,Cascades,2015,flatheaded borer,5915,532.35,0.9
4,Cascades,2015,unknown,4664,419.76,0.709
4,Cascades,2015,pine engraver,1082,97.38,0.165
4,Cascades,2015,larch needle cast,908,81.72,0.138
4,Cascades,2015,unknown root disease or decay,876,78.84,0.133
4,Cascades,2015,sawflies,747,67.23,0.114
4,Cascades,2015,flooding-high water,381,34.29,0.058
4,Cascades,2015,western balsam bark beetle,276,24.84,0.042
4,Cascades,2015,silver fir beetle,235,21.15,0.036
4,Cascades,2015,Douglas-fir engraver,223,20.07,0.034
4,Cascades,2015,white pine blister rust,27,2.43,0.004
4,Cascades,2016,bears,146987,13228.83,24.113
4,Cascades,2016,mountain pine beetle,142356,12812.04,23.354
4,Cascades,2016,balsam woolly adelgid,128044,11523.96,21.006
4,Cascades,2016,fir engraver,98695,8882.55,16.191
4,Cascades,2016,flatheaded borer,19962,1796.58,3.275
4,Cascades,2016,Lophodermium needle cast of pines,18090,1628.1,2.968
4,Cascades,2016,Douglas-fir beetle,17112,1540.08,2.807
4,Cascades,2016,fire,15280,1375.2,2.507
4,Cascades,2016,needlecast,11742,1056.78,1.926
4,Cascades,2016,unknown,10577,951.93,1.735
4,Cascades,2016,western balsam bark beetle,9538,858.42,1.565
4,Cascades,2016,western pine beetle,9229,830.61,1.514
4,Cascades,2016,Cytospora canker of fir,6616,595.44,1.085
4,Cascades,2016,drought,3213,289.17,0.527
4,Cascades,2016,western spruce budworm,2526,227.34,0.414
4,Cascades,2016,Douglas-fir engraver,1864,167.76,0.306
4,Cascades,2016,pine engraver,1770,159.3,0.29
4,Cascades,2016,western tent caterpillar,789,71.01,0.129
4,Cascades,2016,silver fir beetle,587,52.83,0.096
4,Cascades,2016,frost,483,43.47,0.079
4,Cascades,2016,snow-ice,48,4.32,0.008
4,Cascades,2016,larch needle cast,7,0.63,0.001
4,Cascades,2017,fir engraver,134011,12060.99,24.295
4,Cascades,2017,bears,133175,11985.75,24.143
4,Cascades,2017,balsam woolly adelgid,112858,10157.22,20.46
4,Cascades,2017,mountain pine beetle,89734,8076.06,16.268
4,Cascades,2017,winter injury,21794,1961.46,3.951
4,Cascades,2017,Cytospora canker of fir,20884,1879.56,3.786
4,Cascades,2017,fire,20154,1813.86,3.654
4,Cascades,2017,flatheaded borer,19277,1734.93,3.495
4,Cascades,2017,Douglas-fir beetle,18483,1663.47,3.351
4,Cascades,2017,western pine beetle,4708,423.72,0.854
4,Cascades,2017,western balsam bark beetle,4637,417.33,0.841
4,Cascades,2017,unknown root disease or decay,3832,344.88,0.695
4,Cascades,2017,unknown,3545,319.05,0.643
4,Cascades,2017,needlecast,2955,265.95,0.536
4,Cascades,2017,silver fir beetle,1826,164.34,0.331
4,Cascades,2017,ips engraver beetles,1391,125.19,0.252
4,Cascades,2017,Lophodermium needle cast of pines,573,51.57,0.104
4,Cascades,2017,drought,553,49.77,0.1
4,Cascades,2017,flooding-high water,434,39.06,0.079
4,Cascades,2017,Douglas-fir engraver,396,35.64,0.072
4,Cascades,2017,larch casebearer,391,35.19,0.071
4,Cascades,2017,western spruce budworm,294,26.46,0.053
4,Cascades,2017,sawflies,133,11.97,0.024
4,Cascades,2017,mud-land slide,62,5.58,0.011
4,Cascades,2018,bears,116126,10451.34,30.131
4,Cascades,2018,fir engraver,84583,7612.47,21.947
4,Cascades,2018,balsam woolly adelgid,68312,6148.08,17.725
4,Cascades,2018,mountain pine beetle,37558,3380.22,9.745
4,Cascades,2018,Swiss needle cast,24955,2245.95,6.475
4,Cascades,2018,Douglas-fir beetle,15778,1420.02,4.094
4,Cascades,2018,flatheaded fir borer,14037,1263.33,3.642
4,Cascades,2018,hail,4927,443.43,1.278
4,Cascades,2018,Cytospora canker of fir,4341,390.69,1.126
4,Cascades,2018,western balsam bark beetle,2508,225.72,0.651
4,Cascades,2018,fire,2110,189.9,0.547
4,Cascades,2018,unknown,2106,189.54,0.546
4,Cascades,2018,silver fir beetle,1763,158.67,0.457
4,Cascades,2018,western spruce budworm,1710,153.9,0.444
4,Cascades,2018,Lophodermium needle cast of pines,1239,111.51,0.321
4,Cascades,2018,western pine beetle,1217,109.53,0.316
4,Cascades,2018,unknown root disease or decay,1134,102.06,0.294
4,Cascades,2018,needlecast,797,71.73,0.207
4,Cascades,2018,unknown defoliator,567,51.03,0.147
4,Cascades,2018,ips engraver beetles,331,29.79,0.086
4,Cascades,2018,larch needle cast,229,20.61,0.059
4,Cascades,2018,flooding-high water,208,18.72,0.054
4,Cascades,2018,Douglas-fir engraver,175,15.75,0.045
4,Cascades,2018,pandora moth,117,10.53,0.03
4,Cascades,2018,sawflies,99,8.91,0.026
4,Cascades,2018,western tent caterpillar,86,7.74,0.022
4,Cascades,2018,drought,55,4.95,0.014
4,Cascades,2018,mud-land slide,6,0.54,0.002
4,Cascades,2019,fir engraver,240089,21608.01,42.738
4,Cascades,2019,mountain pine beetle,86209,7758.81,15.346
4,Cascades,2019,bears,60641,5457.69,10.795
4,Cascades,2019,Douglas-fir beetle,47983,4318.47,8.541
4,Cascades,2019,balsam woolly adelgid,44601,4014.09,7.939
4,Cascades,2019,flatheaded fir borer,39396,3545.64,7.013
4,Cascades,2019,fire,33026,2972.34,5.879
4,Cascades,2019,silver fir beetle,13249,1192.41,2.358
4,Cascades,2019,unknown,9719,874.71,1.73
4,Cascades,2019,hail,3987,358.83,0.71
4,Cascades,2019,Lophodermium needle cast of pines,3826,344.34,0.681
4,Cascades,2019,western tent caterpillar,3648,328.32,0.649
4,Cascades,2019,drought,2200,198.0,0.392
4,Cascades,2019,needlecast,2081,187.29,0.37
4,Cascades,2019,western pine beetle,1601,144.09,0.285
4,Cascades,2019,winter injury,1343,120.87,0.239
4,Cascades,2019,unknown defoliator,1250,112.5,0.223
4,Cascades,2019,Douglas-fir engraver,1187,106.83,0.211
4,Cascades,2019,western balsam bark beetle,1168,105.12,0.208
4,Cascades,2019,Cytospora canker of fir,830,74.7,0.148
4,Cascades,2019,larch casebearer,697,62.73,0.124
4,Cascades,2019,ips engraver beetles,653,58.77,0.116
4,Cascades,2019,flooding-high water,371,33.39,0.066
4,Cascades,2019,sawflies,73,6.57,0.013
4,Cascades,2019,mud-land slide,39,3.51,0.007
4,Cascades,2019,unknown root disease or decay,17,1.53,0.003
4,Cascades,2020,fir engraver,91474,8232.66,48.171
4,Cascades,2020,mountain pine beetle,36320,3268.8,19.126
4,Cascades,2020,unknown,24283,2185.47,12.788
4,Cascades,2020,flatheaded fir borer,22309,2007.81,11.748
4,Cascades,2020,Douglas-fir beetle,6443,579.87,3.393
4,Cascades,2020,balsam woolly adelgid,5225,470.25,2.752
4,Cascades,2020,fire,2281,205.29,1.201
4,Cascades,2020,western balsam bark beetle,1960,176.4,1.032
4,Cascades,2020,bears,1524,137.16,0.803
4,Cascades,2020,western pine beetle,655,58.95,0.345
4,Cascades,2020,Cytospora canker of fir,595,53.55,0.313
4,Cascades,2020,unknown defoliator,592,53.28,0.312
4,Cascades,2020,silver fir beetle,317,28.53,0.167
4,Cascades,2020,larch casebearer,267,24.03,0.141
4,Cascades,2020,flooding-high water,99,8.91,0.052
4,Cascades,2020,needlecast,89,8.01,0.047
4,Cascades,2020,drought,37,3.33,0.019
4,Cascades,2020,ips engraver beetles,11,0.99,0.006
4,Cascades,2021,bears,129506,11655.54,29.09
4,Cascades,2021,fir engraver,90372,8133.48,20.299
4,Cascades,2021,balsam woolly adelgid,51031,4592.79,11.463
4,Cascades,2021,Douglas-fir beetle,47272,4254.48,10.618
4,Cascades,2021,heat,44300,3987.0,9.951
4,Cascades,2021,mountain pine beetle,35844,3225.96,8.051
4,Cascades,2021,unknown,17401,1566.09,3.909
4,Cascades,2021,Douglas-fir engraver,14564,1310.76,3.271
4,Cascades,2021,western pine beetle,7510,675.9,1.687
4,Cascades,2021,western balsam bark beetle,6011,540.99,1.35
4,Cascades,2021,fire,2055,184.95,0.462
4,Cascades,2021,Douglas-fir tussock moth,911,81.99,0.205
4,Cascades,2021,larch needle cast,490,44.1,0.11
4,Cascades,2021,mud-land slide,413,37.17,0.093
4,Cascades,2021,unknown root disease or decay,376,33.84,0.084
4,Cascades,2021,ips engraver beetles,263,23.67,0.059
4,Cascades,2021,Lophodermium needle cast of pines,253,22.77,0.057
4,Cascades,2021,unknown defoliator,132,11.88,0.03
4,Cascades,2021,white pine blister rust,104,9.36,0.023
4,Cascades,2021,wind-tornado/hurricane,80,7.2,0.018
4,Cascades,2022,fir engraver,1035880,93229.2,47.08
4,Cascades,2022,flatheaded fir borer,324534,29208.06,14.75
4,Cascades,2022,balsam woolly adelgid,291355,26221.95,13.242
4,Cascades,2022,bears,271128,24401.52,12.323
4,Cascades,2022,Cytospora canker of fir,203819,18343.71,9.263
4,Cascades,2022,Douglas-fir beetle,185214,16669.26,8.418
4,Cascades,2022,mountain pine beetle,114155,10273.95,5.188
4,Cascades,2022,drought,40348,3631.32,1.834
4,Cascades,2022,unknown,31642,2847.78,1.438
4,Cascades,2022,western pine beetle,28439,2559.51,1.293
4,Cascades,2022,western balsam bark beetle,12341,1110.69,0.561
4,Cascades,2022,Lophodermium needle cast of pines,8667,780.03,0.394
4,Cascades,2022,Douglas-fir engraver,4697,422.73,0.213
4,Cascades,2022,larch needle cast,3039,273.51,0.138
4,Cascades,2022,unknown defoliator,1842,165.78,0.084
4,Cascades,2022,Douglas-fir tussock moth,1014,91.26,0.046
4,Cascades,2022,ips engraver beetles,231,20.79,0.01
4,Cascades,2022,unknown root disease or decay,212,19.08,0.01
4,Cascades,2022,mud-land slide,148,13.32,0.007
4,Cascades,2023,fir engraver,1058083,95227.47,42.673
4,Cascades,2023,balsam woolly adelgid,510291,45926.19,20.58
4,Cascades,2023,Douglas-fir beetle,305625,27506.25,12.326
4,Cascades,2023,Cytospora canker of fir,273829,24644.61,11.044
4,Cascades,2023,flatheaded fir borer,253545,22819.05,10.226
4,Cascades,2023,mountain pine beetle,206225,18560.25,8.317
4,Cascades,2023,bears,162479,14623.11,6.553
4,Cascades,2023,western pine beetle,96907,8721.63,3.908
4,Cascades,2023,unknown,17433,1568.97,0.703
4,Cascades,2023,western balsam bark beetle,17353,1561.77,0.7
4,Cascades,2023,Douglas-fir engraver,10514,946.26,0.424
4,Cascades,2023,hemlock sawfly,2980,268.2,0.12
4,Cascades,2023,drought,2193,197.37,0.088
4,Cascades,2023,spruce beetle,1916,172.44,0.077
4,Cascades,2023,Lophodermella needle cast of pines,1750,157.5,0.071
4,Cascades,2023,ips engraver beetles,1103,99.27,0.044
4,Cascades,2023,unknown root disease or decay,988,88.92,0.04
4,Cascades,2023,winter injury,631,56.79,0.025
4,Cascades,2023,flooding-high water,258,23.22,0.01
4,Cascades,2023,fire,135,12.15,0.005
4,Cascades,2023,Port-Orford-cedar root disease,132,11.88,0.005
4,Cascades,2023,needlecast,74,6.66,0.003
4,Cascades,2023,silver fir beetle,4,0.36,0.0
4,Cascades,2024,fir engraver,534007,48060.63,42.269
4,Cascades,2024,Douglas-fir beetle,185522,16696.98,14.685
4,Cascades,2024,balsam woolly adelgid,151082,13597.38,11.959
4,Cascades,2024,root disease or bears,112880,10159.2,8.935
4,Cascades,2024,mountain pine beetle,104470,9402.3,8.269
4,Cascades,2024,flatheaded fir borer,79077,7116.93,6.259
4,Cascades,2024,western pine beetle,74154,6673.86,5.87
4,Cascades,2024,Cytospora canker of fir,30104,2709.36,2.383
4,Cascades,2024,Lophodermella needle cast of pines,28778,2590.02,2.278
4,Cascades,2024,unknown,24280,2185.2,1.922
4,Cascades,2024,Douglas-fir engraver,10575,951.75,0.837
4,Cascades,2024,western balsam bark beetle,10011,900.99,0.792
4,Cascades,2024,hail,8761,788.49,0.693
4,Cascades,2024,unknown defoliator,8214,739.26,0.65
4,Cascades,2024,lodgepole sawfly,3805,342.45,0.301
4,Cascades,2024,needlecast,1820,163.8,0.144
4,Cascades,2024,ips engraver beetles,1293,116.37,0.102
4,Cascades,2024,winter injury,730,65.7,0.058
4,Cascades,2024,larch casebearer,680,61.2,0.054
4,Cascades,2024,drought,656,59.04,0.052
4,Cascades,2024,Diplodia canker,324,29.16,0.026
4,Cascades,2024,fire,156,14.04,0.012
4,Cascades,2024,spruce beetle,155,13.95,0.012
4,Cascades,2024,flooding-high water,116,10.44,0.009
4,Cascades,2024,western blackheaded budworm,67,6.03,0.005
4,Cascades,2024,wind-tornado/hurricane,56,5.04,0.004
4,Cascades,2025,fir engraver,117112,10540.08,27.23
4,Cascades,2025,root disease or bears,85966,7736.94,19.988
4,Cascades,2025,balsam woolly adelgid,72659,6539.31,16.894
4,Cascades,2025,mountain pine beetle,54745,4927.05,12.729
4,Cascades,2025,flatheaded fir borer,51558,4640.22,11.988
4,Cascades,2025,Douglas-fir beetle,33176,2985.84,7.714
4,Cascades,2025,western pine beetle,25269,2274.21,5.875
4,Cascades,2025,unknown defoliator,3471,312.39,0.807
