subregion,subregion_name,year,native_class,pixel_count,area_ha
77,North Cascades,1997,dieback,1711,153.99
77,North Cascades,1997,fir engraver,22346,2011.14
77,North Cascades,1997,fire,419,37.71
77,North Cascades,1997,flooding-high water,1547,139.23
77,North Cascades,1997,hemlock decline,100,9.0
77,North Cascades,1997,hemlock looper,240,21.6
77,North Cascades,1997,larch needle cast,33201,2988.09
77,North Cascades,1997,mountain pine beetle,247077,22236.93
77,North Cascades,1997,mud-land slide,1825,164.25
77,North Cascades,1997,root diseases/decay,303,27.27
77,North Cascades,1997,silver fir beetle,1081,97.29
77,North Cascades,1997,spruce beetle,14651,1318.59
77,North Cascades,1997,western balsam bark beetle,9124,821.16
77,North Cascades,1997,western pine beetle,16000,1440.0
77,North Cascades,1997,white pine blister rust,5944,534.96
77,North Cascades,1997,wind-tornado/hurricane,809,72.81
77,North Cascades,1998,Douglas-fir beetle,22825,2054.25
77,North Cascades,1998,Douglas-fir engraver,1241,111.69
77,North Cascades,1998,balsam woolly adelgid,1842,165.78
77,North Cascades,1998,bears,20785,1870.65
77,North Cascades,1998,black pineleaf scale,513,46.17
77,North Cascades,1998,decline complex,13548,1219.32
77,North Cascades,1998,fir engraver,6066,545.94
77,North Cascades,1998,frost,1045,94.05
77,North Cascades,1998,hemlock looper,4903,441.27
77,North Cascades,1998,mountain pine beetle,106496,9584.64
77,North Cascades,1998,needlecast,39327,3539.43
77,North Cascades,1998,root diseases/decay,368,33.12
77,North Cascades,1998,silver fir beetle,34,3.06
77,North Cascades,1998,spruce beetle,4375,393.75
77,North Cascades,1998,western balsam bark beetle,18753,1687.77
77,North Cascades,1998,western pine beetle,16396,1475.64
77,North Cascades,1998,white pine blister rust,578,52.02
77,North Cascades,1998,wild fire,585,52.65
77,North Cascades,1999,Douglas-fir beetle,33976,3057.84
77,North Cascades,1999,Douglas-fir engraver,299,26.91
77,North Cascades,1999,balsam woolly adelgid,1987,178.83
77,North Cascades,1999,bears,12929,1163.61
77,North Cascades,1999,black pineleaf scale,974,87.66
77,North Cascades,1999,fir engraver,9412,847.08
77,North Cascades,1999,frost,1263,113.67
77,North Cascades,1999,hemlock looper,96,8.64
77,North Cascades,1999,mountain pine beetle,241041,21693.69
77,North Cascades,1999,mud-land slide,1554,139.86
77,North Cascades,1999,needlecast,55,4.95
77,North Cascades,1999,pine engraver,29,2.61
77,North Cascades,1999,root diseases/decay,199,17.91
77,North Cascades,1999,satin moth,153,13.77
77,North Cascades,1999,silver fir beetle,119,10.71
77,North Cascades,1999,snow-ice,2064,185.76
77,North Cascades,1999,spruce beetle,2958,266.22
77,North Cascades,1999,western balsam bark beetle,9766,878.94
77,North Cascades,1999,western pine beetle,6783,610.47
77,North Cascades,1999,white pine blister rust,2060,185.4
77,North Cascades,1999,wild fire,1219,109.71
77,North Cascades,1999,wind-tornado/hurricane,116,10.44
77,North Cascades,2000,Douglas-fir beetle,41606,3744.54
77,North Cascades,2000,Douglas-fir engraver,18,1.62
77,North Cascades,2000,Douglas-fir tussock moth,67,6.03
77,North Cascades,2000,Gelechiid moths/needleminers,1247,112.23
77,North Cascades,2000,balsam woolly adelgid,3490,314.1
77,North Cascades,2000,bears,7485,673.65
77,North Cascades,2000,black pineleaf scale,72,6.48
77,North Cascades,2000,decline complex,414,37.26
77,North Cascades,2000,fir engraver,2735,246.15
77,North Cascades,2000,foliage discoloration,12810,1152.9
77,North Cascades,2000,frost,669,60.21
77,North Cascades,2000,hemlock looper,2243,201.87
77,North Cascades,2000,mountain pine beetle,256736,23106.24
77,North Cascades,2000,needlecast,13712,1234.08
77,North Cascades,2000,pine engraver,1049,94.41
77,North Cascades,2000,pine needle scale,161,14.49
77,North Cascades,2000,root diseases/decay,197,17.73
77,North Cascades,2000,satin moth,60,5.4
77,North Cascades,2000,silver fir beetle,22,1.98
77,North Cascades,2000,spruce beetle,6295,566.55
77,North Cascades,2000,western balsam bark beetle,8559,770.31
77,North Cascades,2000,western pine beetle,3638,327.42
77,North Cascades,2000,western spruce budworm,348,31.32
77,North Cascades,2000,white pine blister rust,10588,952.92
77,North Cascades,2001,Douglas-fir beetle,75919,6832.71
77,North Cascades,2001,Douglas-fir engraver,1935,174.15
77,North Cascades,2001,Douglas-fir rust,273,24.57
77,North Cascades,2001,Douglas-fir tussock moth,4536,408.24
77,North Cascades,2001,balsam woolly adelgid,67054,6034.86
77,North Cascades,2001,bears,23499,2114.91
77,North Cascades,2001,decline complex,839,75.51
77,North Cascades,2001,false hemlock looper,3158,284.22
77,North Cascades,2001,fir engraver,17180,1546.2
77,North Cascades,2001,foliage discoloration,3989,359.01
77,North Cascades,2001,frost,391,35.19
77,North Cascades,2001,hemlock decline,22422,2017.98
77,North Cascades,2001,hemlock looper,68920,6202.8
77,North Cascades,2001,mountain pine beetle,439059,39515.31
77,North Cascades,2001,mud-land slide,77,6.93
77,North Cascades,2001,needlecast,13868,1248.12
77,North Cascades,2001,pine engraver,2247,202.23
77,North Cascades,2001,pine needle scale,357,32.13
77,North Cascades,2001,root diseases/decay,859,77.31
77,North Cascades,2001,satin moth,404,36.36
77,North Cascades,2001,sawflies,146,13.14
77,North Cascades,2001,snow-ice,8,0.72
77,North Cascades,2001,spruce beetle,80089,7208.01
77,North Cascades,2001,western balsam bark beetle,53429,4808.61
77,North Cascades,2001,western pine beetle,6268,564.12
77,North Cascades,2001,western spruce budworm,9881,889.29
77,North Cascades,2001,white pine blister rust,13472,1212.48
77,North Cascades,2002,Douglas-fir beetle,59236,5331.24
77,North Cascades,2002,Douglas-fir engraver,428,38.52
77,North Cascades,2002,Lophodermium needle cast of pines,69,6.21
77,North Cascades,2002,balsam woolly adelgid,66892,6020.28
77,North Cascades,2002,bears,53376,4803.84
77,North Cascades,2002,black pineleaf scale,772,69.48
77,North Cascades,2002,decline complex,1052,94.68
77,North Cascades,2002,false hemlock looper,22977,2067.93
77,North Cascades,2002,fir engraver,90962,8186.58
77,North Cascades,2002,foliage discoloration,1660,149.4
77,North Cascades,2002,frost,321,28.89
77,North Cascades,2002,hemlock decline,23782,2140.38
77,North Cascades,2002,hemlock looper,156721,14104.89
77,North Cascades,2002,hemlock sawfly,277,24.93
77,North Cascades,2002,mountain pine beetle,493198,44387.82
77,North Cascades,2002,mud-land slide,1489,134.01
77,North Cascades,2002,needlecast,206,18.54
77,North Cascades,2002,pine engraver,1151,103.59
77,North Cascades,2002,root diseases/decay,121,10.89
77,North Cascades,2002,satin moth,157,14.13
77,North Cascades,2002,spruce beetle,118659,10679.31
77,North Cascades,2002,western balsam bark beetle,15936,1434.24
77,North Cascades,2002,western blackheaded budworm,7267,654.03
77,North Cascades,2002,western pine beetle,2742,246.78
77,North Cascades,2002,western tent caterpillar,2134,192.06
77,North Cascades,2002,white pine blister rust,53656,4829.04
77,North Cascades,2002,wild fire,177,15.93
77,North Cascades,2002,wind-tornado/hurricane,40,3.6
77,North Cascades,2003,Cytospora canker of fir,901,81.09
77,North Cascades,2003,Douglas-fir beetle,65311,5877.99
77,North Cascades,2003,Douglas-fir engraver,8482,763.38
77,North Cascades,2003,balsam woolly adelgid,35758,3218.22
77,North Cascades,2003,bears,179928,16193.52
77,North Cascades,2003,decline complex,1965,176.85
77,North Cascades,2003,fir engraver,158040,14223.6
77,North Cascades,2003,foliage discoloration,4142,372.78
77,North Cascades,2003,frost,448,40.32
77,North Cascades,2003,hemlock decline,33210,2988.9
77,North Cascades,2003,hemlock looper,6349,571.41
77,North Cascades,2003,larch casebearer,6903,621.27
77,North Cascades,2003,mountain pine beetle,578433,52058.97
77,North Cascades,2003,needlecast,4754,427.86
77,North Cascades,2003,pine engraver,895,80.55
77,North Cascades,2003,pine needle scale,920,82.8
77,North Cascades,2003,satin moth,329,29.61
77,North Cascades,2003,silver fir beetle,1441,129.69
77,North Cascades,2003,spruce beetle,65787,5920.83
77,North Cascades,2003,western balsam bark beetle,33470,3012.3
77,North Cascades,2003,western blackheaded budworm,4478,403.02
77,North Cascades,2003,western pine beetle,4256,383.04
77,North Cascades,2003,western spruce budworm,62461,5621.49
77,North Cascades,2003,western tent caterpillar,7157,644.13
77,North Cascades,2003,white pine blister rust,6842,615.78
77,North Cascades,2003,wild fire,7275,654.75
77,North Cascades,2004,Douglas-fir beetle,22302,2007.18
77,North Cascades,2004,Douglas-fir engraver,676,60.84
77,North Cascades,2004,balsam woolly adelgid,38641,3477.69
77,North Cascades,2004,bears,32947,2965.23
77,North Cascades,2004,black pineleaf scale,199,17.91
77,North Cascades,2004,fir engraver,168868,15198.12
77,North Cascades,2004,foliage discoloration,763,68.67
77,North Cascades,2004,frost,506,45.54
77,North Cascades,2004,hemlock decline,44732,4025.88
77,North Cascades,2004,hemlock looper,9236,831.24
77,North Cascades,2004,mortality,425,38.25
77,North Cascades,2004,mountain pine beetle,702291,63206.19
77,North Cascades,2004,pine engraver,15228,1370.52
77,North Cascades,2004,root diseases/decay,79,7.11
77,North Cascades,2004,satin moth,137,12.33
77,North Cascades,2004,silver fir beetle,28689,2582.01
77,North Cascades,2004,spruce beetle,94149,8473.41
77,North Cascades,2004,western balsam bark beetle,45737,4116.33
77,North Cascades,2004,western pine beetle,1822,163.98
77,North Cascades,2004,western spruce budworm,211254,19012.86
77,North Cascades,2004,western tent caterpillar,343,30.87
77,North Cascades,2004,white pine blister rust,5417,487.53
77,North Cascades,2004,wild fire,4014,361.26
77,North Cascades,2004,wind-tornado/hurricane,9,0.81
77,North Cascades,2005,Douglas-fir beetle,46377,4173.93
77,North Cascades,2005,balsam woolly adelgid,48939,4404.51
77,North Cascades,2005,bears,120684,10861.56
77,North Cascades,2005,black pineleaf scale,1402,126.18
77,North Cascades,2005,decline complex,1467,132.03
77,North Cascades,2005,fir engraver,274615,24715.35
77,North Cascades,2005,foliage discoloration,488,43.92
77,North Cascades,2005,frost,184,16.56
77,North Cascades,2005,hemlock decline,122889,11060.01
77,North Cascades,2005,hemlock looper,5446,490.14
77,North Cascades,2005,mountain pine beetle,839695,75572.55
77,North Cascades,2005,pine engraver,8450,760.5
77,North Cascades,2005,root diseases/decay,57,5.13
77,North Cascades,2005,spruce beetle,174402,15696.18
77,North Cascades,2005,western balsam bark beetle,27974,2517.66
77,North Cascades,2005,western pine beetle,6302,567.18
77,North Cascades,2005,western spruce budworm,739887,66589.83
77,North Cascades,2005,white pine blister rust,3612,325.08
77,North Cascades,2005,wild fire,8090,728.1
77,North Cascades,2006,Douglas-fir beetle,49042,4413.78
77,North Cascades,2006,Douglas-fir engraver,1214,109.26
77,North Cascades,2006,balsam woolly adelgid,82847,7456.23
77,North Cascades,2006,bears,108982,9808.38
77,North Cascades,2006,black pineleaf scale,20561,1850.49
77,North Cascades,2006,fir engraver,211382,19024.38
77,North Cascades,2006,fire,5559,500.31
77,North Cascades,2006,foliage discoloration,1197,107.73
77,North Cascades,2006,frost,157,14.13
77,North Cascades,2006,hemlock decline,71235,6411.15
77,North Cascades,2006,hemlock looper,7968,717.12
77,North Cascades,2006,mountain pine beetle,455998,41039.82
77,North Cascades,2006,mud-land slide,25,2.25
77,North Cascades,2006,needlecast,8094,728.46
77,North Cascades,2006,pine engraver,1451,130.59
77,North Cascades,2006,root diseases/decay,364,32.76
77,North Cascades,2006,silver fir beetle,97,8.73
77,North Cascades,2006,spruce beetle,121152,10903.68
77,North Cascades,2006,western balsam bark beetle,14263,1283.67
77,North Cascades,2006,western pine beetle,25033,2252.97
77,North Cascades,2006,western spruce budworm,1304059,117365.31
77,North Cascades,2006,white pine blister rust,132,11.88
77,North Cascades,2007,Douglas-fir beetle,58339,5250.51
77,North Cascades,2007,Douglas-fir engraver,8,0.72
77,North Cascades,2007,balsam woolly adelgid,75428,6788.52
77,North Cascades,2007,bears,77020,6931.8
77,North Cascades,2007,decline complex,584,52.56
77,North Cascades,2007,fir engraver,301841,27165.69
77,North Cascades,2007,fire,76078,6847.02
77,North Cascades,2007,frost,3270,294.3
77,North Cascades,2007,hemlock decline,125854,11326.86
77,North Cascades,2007,mountain pine beetle,452484,40723.56
77,North Cascades,2007,mud-land slide,120,10.8
77,North Cascades,2007,pine engraver,9,0.81
77,North Cascades,2007,root diseases/decay,1228,110.52
77,North Cascades,2007,satin moth,106,9.54
77,North Cascades,2007,silver fir beetle,338,30.42
77,North Cascades,2007,spruce beetle,134730,12125.7
77,North Cascades,2007,western balsam bark beetle,74162,6674.58
77,North Cascades,2007,western pine beetle,13737,1236.33
77,North Cascades,2007,western spruce budworm,1073288,96595.92
77,North Cascades,2007,western tent caterpillar,126,11.34
77,North Cascades,2007,wind-tornado/hurricane,5798,521.82
77,North Cascades,2008,Douglas-fir beetle,15994,1439.46
77,North Cascades,2008,Douglas-fir engraver,35,3.15
77,North Cascades,2008,Douglas-fir tussock moth,1107,99.63
77,North Cascades,2008,balsam woolly adelgid,92103,8289.27
77,North Cascades,2008,bears,104718,9424.62
77,North Cascades,2008,black pineleaf scale,260,23.4
77,North Cascades,2008,decline complex,65,5.85
77,North Cascades,2008,fir engraver,199940,17994.6
77,North Cascades,2008,fire,24600,2214.0
77,North Cascades,2008,frost,459,41.31
77,North Cascades,2008,hemlock decline,32361,2912.49
77,North Cascades,2008,hemlock looper,2296,206.64
77,North Cascades,2008,larch casebearer,559,50.31
77,North Cascades,2008,mountain pine beetle,505223,45470.07
77,North Cascades,2008,mud-land slide,2168,195.12
77,North Cascades,2008,needlecast,5668,510.12
77,North Cascades,2008,pine engraver,270,24.3
77,North Cascades,2008,root diseases/decay,31,2.79
77,North Cascades,2008,silver fir beetle,21,1.89
77,North Cascades,2008,spruce beetle,109553,9859.77
77,North Cascades,2008,western balsam bark beetle,79316,7138.44
77,North Cascades,2008,western oak looper,217,19.53
77,North Cascades,2008,western pine beetle,3612,325.08
77,North Cascades,2008,western spruce budworm,1819040,163713.6
77,North Cascades,2008,wind-tornado/hurricane,10996,989.64
77,North Cascades,2009,Douglas-fir beetle,33038,2973.42
77,North Cascades,2009,Douglas-fir tussock moth,9164,824.76
77,North Cascades,2009,balsam woolly adelgid,96236,8661.24
77,North Cascades,2009,bears,282805,25452.45
77,North Cascades,2009,black pineleaf scale,115,10.35
77,North Cascades,2009,decline complex,32,2.88
77,North Cascades,2009,fir engraver,245009,22050.81
77,North Cascades,2009,fire,275777,24819.93
77,North Cascades,2009,flooding-high water,1869,168.21
77,North Cascades,2009,foliage discoloration,423,38.07
77,North Cascades,2009,hemlock decline,77780,7000.2
77,North Cascades,2009,mountain pine beetle,1171605,105444.45
77,North Cascades,2009,mud-land slide,60,5.4
77,North Cascades,2009,pine engraver,617,55.53
77,North Cascades,2009,root diseases/decay,2377,213.93
77,North Cascades,2009,spruce beetle,254177,22875.93
77,North Cascades,2009,western balsam bark beetle,34318,3088.62
77,North Cascades,2009,western pine beetle,194,17.46
77,North Cascades,2009,western spruce budworm,1601221,144109.89
77,North Cascades,2009,wind-tornado/hurricane,709,63.81
77,North Cascades,2009,winter injury,141,12.69
77,North Cascades,2010,Douglas-fir beetle,7276,654.84
77,North Cascades,2010,Douglas-fir engraver,8,0.72
77,North Cascades,2010,Douglas-fir tussock moth,2430,218.7
77,North Cascades,2010,balsam woolly adelgid,67813,6103.17
77,North Cascades,2010,bears,31085,2797.65
77,North Cascades,2010,decline complex,1814,163.26
77,North Cascades,2010,fir engraver,97060,8735.4
77,North Cascades,2010,fire,74261,6683.49
77,North Cascades,2010,flooding-high water,599,53.91
77,North Cascades,2010,hemlock decline,17960,1616.4
77,North Cascades,2010,mountain pine beetle,465509,41895.81
77,North Cascades,2010,needlecast,905,81.45
77,North Cascades,2010,pine engraver,239,21.51
77,North Cascades,2010,root diseases/decay,94,8.46
77,North Cascades,2010,satin moth,900,81.0
77,North Cascades,2010,spruce beetle,67870,6108.3
77,North Cascades,2010,western balsam bark beetle,39469,3552.21
77,North Cascades,2010,western pine beetle,3939,354.51
77,North Cascades,2010,western spruce budworm,1331987,119878.83
77,North Cascades,2010,western tent caterpillar,274,24.66
77,North Cascades,2011,Douglas-fir beetle,20908,1881.72
77,North Cascades,2011,Douglas-fir engraver,26,2.34
77,North Cascades,2011,balsam woolly adelgid,72711,6543.99
77,North Cascades,2011,bears,119795,10781.55
77,North Cascades,2011,black pineleaf scale,27,2.43
77,North Cascades,2011,decline complex,2195,197.55
77,North Cascades,2011,fir engraver,82681,7441.29
77,North Cascades,2011,fire,17722,1594.98
77,North Cascades,2011,flooding-high water,1609,144.81
77,North Cascades,2011,hardwood leaf rusts,240,21.6
77,North Cascades,2011,hemlock decline,72748,6547.32
77,North Cascades,2011,hemlock looper,1310,117.9
77,North Cascades,2011,hemlock sawfly,4606,414.54
77,North Cascades,2011,larch needle cast,213,19.17
77,North Cascades,2011,maple decline,255,22.95
77,North Cascades,2011,mountain pine beetle,234663,21119.67
77,North Cascades,2011,mud-land slide,747,67.23
77,North Cascades,2011,needlecast,226,20.34
77,North Cascades,2011,pine butterfly,270,24.3
77,North Cascades,2011,pine engraver,45,4.05
77,North Cascades,2011,ponderosa pine sawfly,270,24.3
77,North Cascades,2011,root diseases/decay,214,19.26
77,North Cascades,2011,spruce beetle,66015,5941.35
77,North Cascades,2011,western balsam bark beetle,21051,1894.59
77,North Cascades,2011,western pine beetle,776,69.84
77,North Cascades,2011,western spruce budworm,1319820,118783.8
77,North Cascades,2011,wind-tornado/hurricane,56,5.04
77,North Cascades,2012,Douglas-fir beetle,84075,7566.75
77,North Cascades,2012,Lophodermium needle cast of pines,335,30.15
77,North Cascades,2012,balsam woolly adelgid,46182,4156.38
77,North Cascades,2012,bears,168366,15152.94
77,North Cascades,2012,black pineleaf scale,665,59.85
77,North Cascades,2012,decline complex,678,61.02
77,North Cascades,2012,fir engraver,42892,3860.28
77,North Cascades,2012,fire,13822,1243.98
77,North Cascades,2012,flooding-high water,1028,92.52
77,North Cascades,2012,hardwood leaf rusts,20539,1848.51
77,North Cascades,2012,hemlock decline,25429,2288.61
77,North Cascades,2012,hemlock looper,6468,582.12
77,North Cascades,2012,hemlock sawfly,223,20.07
77,North Cascades,2012,larch needle cast,586,52.74
77,North Cascades,2012,mountain pine beetle,258509,23265.81
77,North Cascades,2012,mud-land slide,111,9.99
77,North Cascades,2012,needlecast,1795,161.55
77,North Cascades,2012,pine engraver,329,29.61
77,North Cascades,2012,root diseases/decay,82,7.38
77,North Cascades,2012,satin moth,714,64.26
77,North Cascades,2012,sawflies,3553,319.77
77,North Cascades,2012,silver fir beetle,18,1.62
77,North Cascades,2012,spruce beetle,277813,25003.17
77,North Cascades,2012,western balsam bark beetle,14156,1274.04
77,North Cascades,2012,western blackheaded budworm,885,79.65
77,North Cascades,2012,western pine beetle,174,15.66
77,North Cascades,2012,western spruce budworm,1122471,101022.39
77,North Cascades,2012,western tent caterpillar,12208,1098.72
77,North Cascades,2012,wind-tornado/hurricane,34,3.06
77,North Cascades,2012,winter injury,795,71.55
77,North Cascades,2013,Douglas-fir beetle,22702,2043.18
77,North Cascades,2013,Douglas-fir engraver,86,7.74
77,North Cascades,2013,balsam woolly adelgid,26400,2376.0
77,North Cascades,2013,bears,86557,7790.13
77,North Cascades,2013,decline complex,848,76.32
77,North Cascades,2013,fir engraver,7455,670.95
77,North Cascades,2013,fire,20974,1887.66
77,North Cascades,2013,flooding-high water,549,49.41
77,North Cascades,2013,foliage discoloration,842,75.78
77,North Cascades,2013,hemlock decline,7615,685.35
77,North Cascades,2013,larch needle cast,470,42.3
77,North Cascades,2013,mountain pine beetle,225661,20309.49
77,North Cascades,2013,needlecast,2883,259.47
77,North Cascades,2013,no data,148,13.32
77,North Cascades,2013,pine engraver,194,17.46
77,North Cascades,2013,ponderosa pine sawfly,40,3.6
77,North Cascades,2013,root diseases/decay,27,2.43
77,North Cascades,2013,satin moth,292,26.28
77,North Cascades,2013,sawflies,890,80.1
77,North Cascades,2013,spruce beetle,146920,13222.8
77,North Cascades,2013,western balsam bark beetle,5717,514.53
77,North Cascades,2013,western blackheaded budworm,30541,2748.69
77,North Cascades,2013,western pine beetle,675,60.75
77,North Cascades,2013,western spruce budworm,379367,34143.03
77,North Cascades,2013,western tent caterpillar,441,39.69
77,North Cascades,2014,Douglas-fir beetle,78160,7034.4
77,North Cascades,2014,balsam woolly adelgid,36304,3267.36
77,North Cascades,2014,bears,35129,3161.61
77,North Cascades,2014,decline complex,618,55.62
77,North Cascades,2014,fir engraver,47455,4270.95
77,North Cascades,2014,fire,100812,9073.08
77,North Cascades,2014,flooding-high water,217,19.53
77,North Cascades,2014,hemlock decline,21725,1955.25
77,North Cascades,2014,larch needle cast,34,3.06
77,North Cascades,2014,mountain pine beetle,240561,21650.49
77,North Cascades,2014,mud-land slide,1536,138.24
77,North Cascades,2014,spruce beetle,166804,15012.36
77,North Cascades,2014,western balsam bark beetle,8953,805.77
77,North Cascades,2014,western blackheaded budworm,41169,3705.21
77,North Cascades,2014,western pine beetle,25162,2264.58
77,North Cascades,2014,western spruce budworm,112253,10102.77
77,North Cascades,2014,winter injury,9,0.81
77,North Cascades,2015,Douglas-fir beetle,42026,3782.34
77,North Cascades,2015,balsam woolly adelgid,44752,4027.68
77,North Cascades,2015,bears,51612,4645.08
77,North Cascades,2015,black pineleaf scale,49,4.41
77,North Cascades,2015,fir engraver,15414,1387.26
77,North Cascades,2015,flooding-high water,565,50.85
77,North Cascades,2015,mountain pine beetle,50921,4582.89
77,North Cascades,2015,pine engraver,21,1.89
77,North Cascades,2015,silver fir beetle,839,75.51
77,North Cascades,2015,spruce beetle,71781,6460.29
77,North Cascades,2015,unknown,13837,1245.33
77,North Cascades,2015,western balsam bark beetle,6164,554.76
77,North Cascades,2015,western pine beetle,998,89.82
77,North Cascades,2015,western spruce budworm,120057,10805.13
77,North Cascades,2015,wild fire,8037,723.33
77,North Cascades,2016,Douglas-fir beetle,35292,3176.28
77,North Cascades,2016,Douglas-fir engraver,712,64.08
77,North Cascades,2016,balsam woolly adelgid,93048,8374.32
77,North Cascades,2016,bears,17164,1544.76
77,North Cascades,2016,drought,677,60.93
77,North Cascades,2016,fir engraver,44922,4042.98
77,North Cascades,2016,fire,18130,1631.7
77,North Cascades,2016,larch needle cast,9,0.81
77,North Cascades,2016,mountain pine beetle,106749,9607.41
77,North Cascades,2016,mud-land slide,76,6.84
77,North Cascades,2016,pine engraver,356,32.04
77,North Cascades,2016,satin moth,138,12.42
77,North Cascades,2016,silver fir beetle,4844,435.96
77,North Cascades,2016,spruce beetle,149905,13491.45
77,North Cascades,2016,unknown,20087,1807.83
77,North Cascades,2016,western balsam bark beetle,21685,1951.65
77,North Cascades,2016,western pine beetle,426,38.34
77,North Cascades,2016,western spruce budworm,52334,4710.06
77,North Cascades,2016,white pine blister rust,10,0.9
77,North Cascades,2016,winter injury,2685,241.65
77,North Cascades,2017,Douglas-fir beetle,55669,5010.21
77,North Cascades,2017,Douglas-fir engraver,8,0.72
77,North Cascades,2017,balsam woolly adelgid,98168,8835.12
77,North Cascades,2017,bears,53394,4805.46
77,North Cascades,2017,drought,367,33.03
77,North Cascades,2017,fir engraver,82532,7427.88
77,North Cascades,2017,fire,67417,6067.53
77,North Cascades,2017,flooding-high water,305,27.45
77,North Cascades,2017,ips engraver beetles,1482,133.38
77,North Cascades,2017,larch casebearer,561,50.49
77,North Cascades,2017,mountain pine beetle,224309,20187.81
77,North Cascades,2017,mud-land slide,47,4.23
77,North Cascades,2017,needlecast,1134,102.06
77,North Cascades,2017,satin moth,1556,140.04
77,North Cascades,2017,silver fir beetle,7410,666.9
77,North Cascades,2017,spruce aphid,9,0.81
77,North Cascades,2017,spruce beetle,47498,4274.82
77,North Cascades,2017,unknown,106910,9621.9
77,North Cascades,2017,unknown root disease or decay,527,47.43
77,North Cascades,2017,western balsam bark beetle,84928,7643.52
77,North Cascades,2017,western pine beetle,2198,197.82
77,North Cascades,2017,western spruce budworm,3310,297.9
77,North Cascades,2017,wind-tornado/hurricane,36,3.24
77,North Cascades,2017,winter injury,6100,549.0
77,North Cascades,2018,Douglas-fir beetle,21823,1964.07
77,North Cascades,2018,Douglas-fir engraver,649,58.41
77,North Cascades,2018,Douglas-fir tussock moth,7046,634.14
77,North Cascades,2018,balsam woolly adelgid,38673,3480.57
77,North Cascades,2018,bears,31321,2818.89
77,North Cascades,2018,fir engraver,46831,4214.79
77,North Cascades,2018,fire,14422,1297.98
77,North Cascades,2018,flooding-high water,88,7.92
77,North Cascades,2018,hemlock looper,3916,352.44
77,North Cascades,2018,ips engraver beetles,216,19.44
77,North Cascades,2018,mountain pine beetle,108863,9797.67
77,North Cascades,2018,satin moth,19,1.71
77,North Cascades,2018,silver fir beetle,294,26.46
77,North Cascades,2018,spruce beetle,5209,468.81
77,North Cascades,2018,unknown,79579,7162.11
77,North Cascades,2018,unknown defoliator,166,14.94
77,North Cascades,2018,western balsam bark beetle,31657,2849.13
77,North Cascades,2018,western pine beetle,3199,287.91
77,North Cascades,2018,western spruce budworm,6189,557.01
77,North Cascades,2019,Douglas-fir beetle,82674,7440.66
77,North Cascades,2019,Douglas-fir engraver,21,1.89
77,North Cascades,2019,Douglas-fir tussock moth,21257,1913.13
77,North Cascades,2019,Lophodermium needle cast of pines,565,50.85
77,North Cascades,2019,balsam woolly adelgid,85868,7728.12
77,North Cascades,2019,bears,18359,1652.31
77,North Cascades,2019,fir engraver,102364,9212.76
77,North Cascades,2019,fire,98982,8908.38
77,North Cascades,2019,hemlock looper,23663,2129.67
77,North Cascades,2019,ips engraver beetles,570,51.3
77,North Cascades,2019,larch needle cast,207,18.63
77,North Cascades,2019,mountain pine beetle,187761,16898.49
77,North Cascades,2019,satin moth,289,26.01
77,North Cascades,2019,silver fir beetle,7040,633.6
77,North Cascades,2019,spruce beetle,6322,568.98
77,North Cascades,2019,unknown,51093,4598.37
77,North Cascades,2019,unknown defoliator,41,3.69
77,North Cascades,2019,unknown root disease or decay,292,26.28
77,North Cascades,2019,western balsam bark beetle,68390,6155.1
77,North Cascades,2019,western pine beetle,16982,1528.38
77,North Cascades,2019,wind-tornado/hurricane,71,6.39
77,North Cascades,2020,Douglas-fir beetle,39660,3569.4
77,North Cascades,2020,Douglas-fir engraver,1138,102.42
77,North Cascades,2020,Lophodermium needle cast of pines,129,11.61
77,North Cascades,2020,balsam woolly adelgid,11567,1041.03
77,North Cascades,2020,bears,899,80.91
77,North Cascades,2020,black pineleaf scale,53,4.77
77,North Cascades,2020,fir engraver,23424,2108.16
77,North Cascades,2020,fire,6237,561.33
77,North Cascades,2020,hemlock looper,3798,341.82
77,North Cascades,2020,ips engraver beetles,332,29.88
77,North Cascades,2020,larch needle cast,307,27.63
77,North Cascades,2020,mountain pine beetle,50672,4560.48
77,North Cascades,2020,satin moth,3265,293.85
77,North Cascades,2020,silver fir beetle,3096,278.64
77,North Cascades,2020,spruce beetle,716,64.44
77,North Cascades,2020,unknown,38126,3431.34
77,North Cascades,2020,unknown defoliator,332,29.88
77,North Cascades,2020,unknown root disease or decay,48,4.32
77,North Cascades,2020,western balsam bark beetle,24455,2200.95
77,North Cascades,2020,western pine beetle,12621,1135.89
77,North Cascades,2021,Douglas-fir beetle,21996,1979.64
77,North Cascades,2021,Douglas-fir engraver,1622,145.98
77,North Cascades,2021,balsam woolly adelgid,70398,6335.82
77,North Cascades,2021,bears,45326,4079.34
77,North Cascades,2021,fir engraver,60364,5432.76
77,North Cascades,2021,fire,112,10.08
77,North Cascades,2021,heat,9746,877.14
77,North Cascades,2021,ips engraver beetles,3297,296.73
77,North Cascades,2021,larch needle cast,679,61.11
77,North Cascades,2021,mountain pine beetle,98610,8874.9
77,North Cascades,2021,silver fir beetle,3462,311.58
77,North Cascades,2021,spruce beetle,5498,494.82
77,North Cascades,2021,unknown,90273,8124.57
77,North Cascades,2021,western balsam bark beetle,175004,15750.36
