subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
190103,Northern Southeast Alaska,2023,Mortality - Previously Undocumented,22180,1996.2,9.06
190103,Northern Southeast Alaska,2023,Defoliation 50-75% of leaves defoliated,7423,668.07,3.032
190103,Northern Southeast Alaska,2023,Defoliation > 75% of leaves defoliated,4762,428.58,1.945
190103,Northern Southeast Alaska,2023,Mortality,3361,302.49,1.373
190103,Northern Southeast Alaska,2023,Crown Dieback,998,89.82,0.408
190103,Northern Southeast Alaska,2023,Crown Discoloration,272,24.48,0.111
190103,Northern Southeast Alaska,2024,Mortality - Previously Undocumented,1758,158.22,41.239
190103,Northern Southeast Alaska,2024,Crown Discoloration,1227,110.43,28.783
190103,Northern Southeast Alaska,2024,Mortality,1098,98.82,25.757
190103,Northern Southeast Alaska,2024,Defoliation 50-75% of leaves defoliated,126,11.34,2.956
190103,Northern Southeast Alaska,2024,Branch flagging,54,4.86,1.267
190103,Northern Southeast Alaska,2025,Defoliation 50-75% of leaves defoliated,14228,1280.52,40.518
190103,Northern Southeast Alaska,2025,Mortality - Previously Undocumented,12812,1153.08,36.486
190103,Northern Southeast Alaska,2025,Mortality,6238,561.42,17.764
190103,Northern Southeast Alaska,2025,Defoliation < 50% of leaves defoliated,668,60.12,1.902
190103,Northern Southeast Alaska,2025,Defoliation > 75% of leaves defoliated,357,32.13,1.017
190103,Northern Southeast Alaska,2025,Crown Dieback,339,30.51,0.965
190103,Northern Southeast Alaska,2025,Topkill,226,20.34,0.644
190103,Northern Southeast Alaska,2025,Crown Discoloration,208,18.72,0.592
190103,Northern Southeast Alaska,2025,Branch flagging,39,3.51,0.111
190201,Copper River,1997,Mortality,439746,39577.14,93.268
190201,Copper River,1997,Defoliation,31690,2852.1,6.721
190201,Copper River,1997,Crown Discoloration,50,4.5,0.011
190201,Copper River,1998,Mortality,44808,4032.72,97.534
190201,Copper River,1998,Crown Discoloration,1014,91.26,2.207
190201,Copper River,1998,Defoliation,119,10.71,0.259
190201,Copper River,1999,Mortality,375607,33804.63,99.957
190201,Copper River,1999,Defoliation,160,14.4,0.043
190201,Copper River,2000,Mortality,30243,2721.87,80.732
190201,Copper River,2000,Defoliation,7218,649.62,19.268
190201,Copper River,2001,Mortality,89798,8081.82,57.51
190201,Copper River,2001,Defoliation,45020,4051.8,28.833
190201,Copper River,2001,Crown Discoloration,21324,1919.16,13.657
190201,Copper River,2002,Mortality,41684,3751.56,99.88
190201,Copper River,2002,Defoliation,50,4.5,0.12
190201,Copper River,2003,Defoliation,54777,4929.93,71.6
190201,Copper River,2003,Mortality,21671,1950.39,28.327
190201,Copper River,2003,Main stem Broken or Uprooted,56,5.04,0.073
190201,Copper River,2004,Mortality,39053,3514.77,96.532
190201,Copper River,2004,Defoliation,1403,126.27,3.468
190201,Copper River,2005,Defoliation,86336,7770.24,62.757
190201,Copper River,2005,Mortality,46027,4142.43,33.457
190201,Copper River,2005,Crown Discoloration,4025,362.25,2.926
190201,Copper River,2005,Crown Dieback,956,86.04,0.695
190201,Copper River,2005,Main stem Broken or Uprooted,227,20.43,0.165
190201,Copper River,2006,Defoliation,215674,19410.66,94.743
190201,Copper River,2006,Mortality,11815,1063.35,5.19
190201,Copper River,2006,Crown Discoloration,152,13.68,0.067
190201,Copper River,2007,Defoliation,394284,35485.56,85.053
190201,Copper River,2007,Mortality,69288,6235.92,14.947
190201,Copper River,2008,Defoliation,44822,4033.98,69.508
190201,Copper River,2008,Mortality,19355,1741.95,30.015
190201,Copper River,2008,Crown Dieback,194,17.46,0.301
190201,Copper River,2008,Main stem Broken or Uprooted,114,10.26,0.177
190201,Copper River,2009,Defoliation,3414,307.26,77.275
190201,Copper River,2009,Mortality,1004,90.36,22.725
190201,Copper River,2010,Crown Dieback,21336,1920.24,54.758
190201,Copper River,2010,Defoliation,9731,875.79,24.974
190201,Copper River,2010,Mortality,7897,710.73,20.267
190201,Copper River,2011,Crown Dieback,263714,23734.26,65.984
190201,Copper River,2011,Defoliation,244805,22032.45,61.252
190201,Copper River,2011,Mortality,3527,317.43,0.882
190201,Copper River,2011,Crown Discoloration,1184,106.56,0.296
190201,Copper River,2012,Mortality,452,40.68,100.0
190201,Copper River,2013,Mortality,5767,519.03,63.401
190201,Copper River,2013,Crown Dieback,2897,260.73,31.849
190201,Copper River,2013,Crown Discoloration,403,36.27,4.431
190201,Copper River,2013,Defoliation,29,2.61,0.319
190201,Copper River,2014,Defoliation,43756,3938.04,90.98
190201,Copper River,2014,Mortality,3936,354.24,8.184
190201,Copper River,2014,Crown Dieback,402,36.18,0.836
190201,Copper River,2015,Defoliation,130730,11765.7,97.315
190201,Copper River,2015,Crown Dieback,1821,163.89,1.356
190201,Copper River,2015,Mortality,1685,151.65,1.254
190201,Copper River,2015,Main stem Broken or Uprooted,101,9.09,0.075
190201,Copper River,2016,Defoliation 50-75% of leaves defoliated,25693,2312.37,51.081
190201,Copper River,2016,Defoliation > 75% of leaves defoliated,22683,2041.47,45.096
190201,Copper River,2016,Crown Dieback,1212,109.08,2.41
190201,Copper River,2016,Mortality,711,63.99,1.414
190201,Copper River,2017,Defoliation > 75% of leaves defoliated,30667,2760.03,73.177
190201,Copper River,2017,Defoliation 50-75% of leaves defoliated,7046,634.14,16.813
190201,Copper River,2017,Crown Dieback,2942,264.78,7.02
190201,Copper River,2017,Mortality,923,83.07,2.202
190201,Copper River,2017,Branch flagging,330,29.7,0.787
190201,Copper River,2018,Defoliation 50-75% of leaves defoliated,68609,6174.81,97.045
190201,Copper River,2018,Crown Dieback,949,85.41,1.342
190201,Copper River,2018,Mortality,584,52.56,0.826
190201,Copper River,2018,Defoliation > 75% of leaves defoliated,546,49.14,0.772
190201,Copper River,2018,Branch flagging,10,0.9,0.014
190201,Copper River,2019,Defoliation 50-75% of leaves defoliated,23849,2146.41,60.759
190201,Copper River,2019,Defoliation > 75% of leaves defoliated,12752,1147.68,32.488
190201,Copper River,2019,Crown Dieback,2131,191.79,5.429
190201,Copper River,2019,Mortality,261,23.49,0.665
190201,Copper River,2019,Branch flagging,252,22.68,0.642
190201,Copper River,2019,Crown Discoloration,7,0.63,0.018
190201,Copper River,2020,Defoliation 50-75% of leaves defoliated,12788,1150.92,99.178
190201,Copper River,2020,Branch flagging,89,8.01,0.69
190201,Copper River,2020,Mortality,11,0.99,0.085
190201,Copper River,2020,Defoliation > 75% of leaves defoliated,6,0.54,0.047
190201,Copper River,2021,Branch flagging,25,2.25,100.0
190201,Copper River,2022,Mortality - Previously Undocumented,9927,893.43,77.019
190201,Copper River,2022,Crown Dieback,1932,173.88,14.99
190201,Copper River,2022,Mortality,904,81.36,7.014
190201,Copper River,2022,Defoliation 50-75% of leaves defoliated,126,11.34,0.978
190201,Copper River,2023,Crown Discoloration,25776,2319.84,56.035
190201,Copper River,2023,Mortality,19765,1778.85,42.967
190201,Copper River,2023,Mortality - Previously Undocumented,13417,1207.53,29.167
190201,Copper River,2023,Defoliation 50-75% of leaves defoliated,142,12.78,0.309
190201,Copper River,2023,Defoliation > 75% of leaves defoliated,108,9.72,0.235
190201,Copper River,2024,Defoliation 50-75% of leaves defoliated,34641,3117.69,58.633
190201,Copper River,2024,Mortality,11230,1010.7,19.008
190201,Copper River,2024,Defoliation > 75% of leaves defoliated,8373,753.57,14.172
190201,Copper River,2024,Crown Dieback,4754,427.86,8.047
190201,Copper River,2024,Main stem Broken or Uprooted,35,3.15,0.059
190201,Copper River,2024,Crown Discoloration,26,2.34,0.044
190201,Copper River,2024,Branch flagging,22,1.98,0.037
190201,Copper River,2025,Mortality,2804,252.36,88.176
190201,Copper River,2025,Mortality - Previously Undocumented,316,28.44,9.937
190201,Copper River,2025,Defoliation 50-75% of leaves defoliated,52,4.68,1.635
190201,Copper River,2025,Branch flagging,30,2.7,0.943
190201,Copper River,2025,Other Damage (known),30,2.7,0.943
190202,Prince William Sound,1997,Defoliation,78031,7022.79,95.577
190202,Prince William Sound,1997,Mortality,3167,285.03,3.879
190202,Prince William Sound,1997,Main stem Broken or Uprooted,444,39.96,0.544
190202,Prince William Sound,1998,Mortality,943,84.87,62.951
190202,Prince William Sound,1998,Defoliation,555,49.95,37.049
190202,Prince William Sound,1999,Mortality,2364,212.76,90.057
190202,Prince William Sound,1999,Defoliation,261,23.49,9.943
190202,Prince William Sound,2001,Defoliation,56752,5107.68,98.931
190202,Prince William Sound,2001,Mortality,613,55.17,1.069
190202,Prince William Sound,2002,Defoliation,13574,1221.66,99.978
190202,Prince William Sound,2002,Mortality,3,0.27,0.022
190202,Prince William Sound,2003,Defoliation,6004,540.36,99.668
190202,Prince William Sound,2003,Main stem Broken or Uprooted,20,1.8,0.332
190202,Prince William Sound,2004,Mortality,938,84.42,66.714
190202,Prince William Sound,2004,Defoliation,468,42.12,33.286
190202,Prince William Sound,2005,Defoliation,37551,3379.59,95.186
190202,Prince William Sound,2005,Mortality,1899,170.91,4.814
190202,Prince William Sound,2006,Defoliation,2358,212.22,55.824
190202,Prince William Sound,2006,Mortality,1866,167.94,44.176
190202,Prince William Sound,2007,Defoliation,33527,3017.43,96.464
190202,Prince William Sound,2007,Mortality,1229,110.61,3.536
190202,Prince William Sound,2008,Defoliation,8893,800.37,92.829
190202,Prince William Sound,2008,Mortality,641,57.69,6.691
190202,Prince William Sound,2008,Main stem Broken or Uprooted,46,4.14,0.48
190202,Prince William Sound,2009,Defoliation,2898,260.82,76.143
190202,Prince William Sound,2009,Crown Dieback,908,81.72,23.857
190202,Prince William Sound,2010,Mortality,282,25.38,58.385
190202,Prince William Sound,2010,Crown Dieback,201,18.09,41.615
190202,Prince William Sound,2011,Mortality,31958,2876.22,56.011
190202,Prince William Sound,2011,Crown Dieback,13407,1206.63,23.498
190202,Prince William Sound,2011,Defoliation,11692,1052.28,20.492
190202,Prince William Sound,2012,Defoliation,15722,1414.98,99.343
190202,Prince William Sound,2012,Mortality,73,6.57,0.461
190202,Prince William Sound,2012,Crown Dieback,31,2.79,0.196
190202,Prince William Sound,2013,Defoliation,1952,175.68,92.997
190202,Prince William Sound,2013,Crown Dieback,127,11.43,6.051
190202,Prince William Sound,2013,Mortality,20,1.8,0.953
190202,Prince William Sound,2014,Crown Dieback,6078,547.02,94.043
190202,Prince William Sound,2014,Mortality,344,30.96,5.323
190202,Prince William Sound,2014,Defoliation,41,3.69,0.634
190202,Prince William Sound,2015,Defoliation,4273,384.57,83.132
190202,Prince William Sound,2015,Mortality,686,61.74,13.346
190202,Prince William Sound,2015,Crown Dieback,181,16.29,3.521
190202,Prince William Sound,2016,Defoliation 50-75% of leaves defoliated,4554,409.86,67.198
190202,Prince William Sound,2016,Mortality,1471,132.39,21.706
190202,Prince William Sound,2016,Crown Dieback,549,49.41,8.101
190202,Prince William Sound,2016,Defoliation > 75% of leaves defoliated,203,18.27,2.995
190202,Prince William Sound,2017,Branch flagging,4790,431.1,98.055
190202,Prince William Sound,2017,Defoliation 50-75% of leaves defoliated,54,4.86,1.105
190202,Prince William Sound,2017,Mortality,41,3.69,0.839
190202,Prince William Sound,2018,Mortality,1532,137.88,75.32
190202,Prince William Sound,2018,Defoliation 50-75% of leaves defoliated,304,27.36,14.946
190202,Prince William Sound,2018,Branch flagging,122,10.98,5.998
190202,Prince William Sound,2018,Crown Dieback,76,6.84,3.736
190202,Prince William Sound,2020,Mortality,8400,756.0,100.0
190202,Prince William Sound,2021,Mortality,305,27.45,92.705
190202,Prince William Sound,2021,Mortality - Previously Undocumented,24,2.16,7.295
190202,Prince William Sound,2022,Defoliation > 75% of leaves defoliated,333,29.97,67.273
190202,Prince William Sound,2022,Defoliation 50-75% of leaves defoliated,82,7.38,16.566
190202,Prince William Sound,2022,Mortality - Previously Undocumented,80,7.2,16.162
190202,Prince William Sound,2023,Mortality - Previously Undocumented,1082,97.38,61.864
190202,Prince William Sound,2023,Defoliation > 75% of leaves defoliated,413,37.17,23.613
190202,Prince William Sound,2023,Mortality,272,24.48,15.552
190202,Prince William Sound,2023,Defoliation 50-75% of leaves defoliated,254,22.86,14.523
190202,Prince William Sound,2024,Crown Dieback,347,31.23,50.0
190202,Prince William Sound,2024,Mortality,277,24.93,39.914
190202,Prince William Sound,2024,Mortality - Previously Undocumented,70,6.3,10.086
190202,Prince William Sound,2025,Defoliation 50-75% of leaves defoliated,211663,19049.67,99.95
190202,Prince William Sound,2025,Mortality,106,9.54,0.05
190203,Kenai Peninsula,1997,Mortality,1238956,111506.04,95.652
190203,Kenai Peninsula,1997,Crown Discoloration,48418,4357.62,3.738
190203,Kenai Peninsula,1997,Defoliation,4374,393.66,0.338
190203,Kenai Peninsula,1997,Main stem Broken or Uprooted,3521,316.89,0.272
190203,Kenai Peninsula,1998,Mortality,741752,66757.68,91.701
190203,Kenai Peninsula,1998,Defoliation,66679,6001.11,8.243
190203,Kenai Peninsula,1998,Crown Discoloration,451,40.59,0.056
190203,Kenai Peninsula,1999,Mortality,299972,26997.48,99.134
190203,Kenai Peninsula,1999,Defoliation,2620,235.8,0.866
190203,Kenai Peninsula,2000,Mortality,234979,21148.11,98.524
190203,Kenai Peninsula,2000,Defoliation,3520,316.8,1.476
190203,Kenai Peninsula,2001,Mortality,146284,13165.56,95.729
190203,Kenai Peninsula,2001,Defoliation,6527,587.43,4.271
190203,Kenai Peninsula,2002,Mortality,43355,3901.95,90.629
190203,Kenai Peninsula,2002,Defoliation,4564,410.76,9.541
190203,Kenai Peninsula,2002,Main stem Broken or Uprooted,2,0.18,0.004
190203,Kenai Peninsula,2003,Mortality,78524,7067.16,92.622
190203,Kenai Peninsula,2003,Defoliation,6255,562.95,7.378
190203,Kenai Peninsula,2004,Mortality,28827,2594.43,79.287
190203,Kenai Peninsula,2004,Defoliation,7531,677.79,20.713
190203,Kenai Peninsula,2005,Mortality,75128,6761.52,85.533
190203,Kenai Peninsula,2005,Defoliation,12507,1125.63,14.239
190203,Kenai Peninsula,2005,Main stem Broken or Uprooted,200,18.0,0.228
190203,Kenai Peninsula,2006,Mortality,60797,5471.73,80.562
190203,Kenai Peninsula,2006,Defoliation,14619,1315.71,19.372
190203,Kenai Peninsula,2006,Crown Discoloration,50,4.5,0.066
190203,Kenai Peninsula,2007,Mortality,94329,8489.61,96.644
190203,Kenai Peninsula,2007,Defoliation,3276,294.84,3.356
190203,Kenai Peninsula,2009,Defoliation,83316,7498.44,68.572
190203,Kenai Peninsula,2009,Mortality,38078,3427.02,31.339
190203,Kenai Peninsula,2009,Crown Dieback,108,9.72,0.089
190203,Kenai Peninsula,2010,Defoliation,21400,1926.0,50.039
190203,Kenai Peninsula,2010,Mortality,16240,1461.6,37.973
190203,Kenai Peninsula,2010,Crown Dieback,5066,455.94,11.846
190203,Kenai Peninsula,2010,Crown Discoloration,61,5.49,0.143
190203,Kenai Peninsula,2011,Defoliation,53342,4800.78,49.448
190203,Kenai Peninsula,2011,Crown Dieback,31682,2851.38,29.369
190203,Kenai Peninsula,2011,Mortality,22735,2046.15,21.076
190203,Kenai Peninsula,2011,Crown Discoloration,115,10.35,0.107
190203,Kenai Peninsula,2012,Defoliation,55246,4972.14,90.588
190203,Kenai Peninsula,2012,Mortality,5657,509.13,9.276
190203,Kenai Peninsula,2012,Crown Dieback,83,7.47,0.136
190203,Kenai Peninsula,2013,Defoliation,197770,17799.3,94.393
190203,Kenai Peninsula,2013,Crown Dieback,15213,1369.17,7.261
190203,Kenai Peninsula,2013,Mortality,1038,93.42,0.495
190203,Kenai Peninsula,2014,Defoliation,15444,1389.96,58.944
190203,Kenai Peninsula,2014,Crown Dieback,9766,878.94,37.273
190203,Kenai Peninsula,2014,Mortality,991,89.19,3.782
190203,Kenai Peninsula,2015,Defoliation,57790,5201.1,62.292
190203,Kenai Peninsula,2015,Mortality,33478,3013.02,36.086
190203,Kenai Peninsula,2015,Crown Dieback,1505,135.45,1.622
190203,Kenai Peninsula,2016,Mortality,73211,6588.99,38.023
190203,Kenai Peninsula,2016,Defoliation > 75% of leaves defoliated,64886,5839.74,33.699
190203,Kenai Peninsula,2016,Defoliation 50-75% of leaves defoliated,37772,3399.48,19.617
190203,Kenai Peninsula,2016,Defoliation < 50% of leaves defoliated,15078,1357.02,7.831
190203,Kenai Peninsula,2016,Crown Dieback,1372,123.48,0.713
190203,Kenai Peninsula,2016,Branch flagging,256,23.04,0.133
190203,Kenai Peninsula,2017,Mortality,249179,22426.11,89.759
190203,Kenai Peninsula,2017,Crown Dieback,26407,2376.63,9.512
190203,Kenai Peninsula,2017,Defoliation 50-75% of leaves defoliated,1110,99.9,0.4
190203,Kenai Peninsula,2017,Defoliation > 75% of leaves defoliated,913,82.17,0.329
190203,Kenai Peninsula,2018,Mortality,215056,19355.04,78.142
190203,Kenai Peninsula,2018,Defoliation 50-75% of leaves defoliated,58753,5287.77,21.348
190203,Kenai Peninsula,2018,Crown Discoloration,1368,123.12,0.497
190203,Kenai Peninsula,2018,Branch flagging,510,45.9,0.185
190203,Kenai Peninsula,2018,Defoliation > 75% of leaves defoliated,312,28.08,0.113
190203,Kenai Peninsula,2018,Crown Dieback,23,2.07,0.008
190203,Kenai Peninsula,2019,Defoliation > 75% of leaves defoliated,347330,31259.7,84.96
190203,Kenai Peninsula,2019,Defoliation 50-75% of leaves defoliated,37057,3335.13,9.064
190203,Kenai Peninsula,2019,Mortality,27449,2470.41,6.714
190203,Kenai Peninsula,2019,Branch flagging,114,10.26,0.028
190203,Kenai Peninsula,2019,Crown Dieback,50,4.5,0.012
190203,Kenai Peninsula,2019,Crown Discoloration,4,0.36,0.001
190203,Kenai Peninsula,2020,Mortality,96262,8663.58,94.172
190203,Kenai Peninsula,2020,Defoliation > 75% of leaves defoliated,2903,261.27,2.84
190203,Kenai Peninsula,2020,Mortality - Previously Undocumented,2222,199.98,2.174
190203,Kenai Peninsula,2020,Defoliation 50-75% of leaves defoliated,822,73.98,0.804
190203,Kenai Peninsula,2020,Crown Dieback,10,0.9,0.01
190203,Kenai Peninsula,2021,Mortality,108236,9741.24,59.672
190203,Kenai Peninsula,2021,Mortality - Previously Undocumented,85441,7689.69,47.105
190203,Kenai Peninsula,2021,Defoliation > 75% of leaves defoliated,2943,264.87,1.623
190203,Kenai Peninsula,2021,Defoliation 50-75% of leaves defoliated,1770,159.3,0.976
190203,Kenai Peninsula,2021,Crown Discoloration,602,54.18,0.332
190203,Kenai Peninsula,2021,Crown Dieback,455,40.95,0.251
190203,Kenai Peninsula,2021,Branch flagging,130,11.7,0.072
190203,Kenai Peninsula,2022,Mortality - Previously Undocumented,184767,16629.03,61.507
190203,Kenai Peninsula,2022,Mortality,131062,11795.58,43.629
190203,Kenai Peninsula,2022,Defoliation > 75% of leaves defoliated,26224,2360.16,8.73
190203,Kenai Peninsula,2022,Defoliation 50-75% of leaves defoliated,14223,1280.07,4.735
190203,Kenai Peninsula,2022,Crown Dieback,1369,123.21,0.456
190203,Kenai Peninsula,2022,Branch flagging,6,0.54,0.002
190203,Kenai Peninsula,2023,Mortality - Previously Undocumented,358074,32226.66,90.77
190203,Kenai Peninsula,2023,Mortality,113529,10217.61,28.779
190203,Kenai Peninsula,2023,Defoliation > 75% of leaves defoliated,15139,1362.51,3.838
190203,Kenai Peninsula,2023,Defoliation 50-75% of leaves defoliated,5052,454.68,1.281
190203,Kenai Peninsula,2023,Crown Discoloration,921,82.89,0.233
190203,Kenai Peninsula,2023,Branch flagging,149,13.41,0.038
190203,Kenai Peninsula,2023,Crown Dieback,57,5.13,0.014
190203,Kenai Peninsula,2024,Mortality - Previously Undocumented,39244,3531.96,75.818
190203,Kenai Peninsula,2024,Mortality,9784,880.56,18.902
190203,Kenai Peninsula,2024,Defoliation 50-75% of leaves defoliated,5907,531.63,11.412
190203,Kenai Peninsula,2024,Crown Discoloration,525,47.25,1.014
190203,Kenai Peninsula,2024,Other Damage (known),478,43.02,0.923
190203,Kenai Peninsula,2024,Crown Dieback,59,5.31,0.114
190203,Kenai Peninsula,2024,Defoliation > 75% of leaves defoliated,20,1.8,0.039
190203,Kenai Peninsula,2025,Defoliation > 75% of leaves defoliated,269362,24242.58,71.957
190203,Kenai Peninsula,2025,Defoliation 50-75% of leaves defoliated,92410,8316.9,24.686
190203,Kenai Peninsula,2025,Mortality - Previously Undocumented,11695,1052.55,3.124
190203,Kenai Peninsula,2025,Mortality,895,80.55,0.239
190204,Knik Arm,1997,Mortality,245045,22054.05,90.749
190204,Knik Arm,1997,Defoliation,24981,2248.29,9.251
190204,Knik Arm,1998,Mortality,73485,6613.65,99.876
190204,Knik Arm,1998,Defoliation,91,8.19,0.124
190204,Knik Arm,1999,Mortality,57943,5214.87,92.965
190204,Knik Arm,1999,Defoliation,4385,394.65,7.035
190204,Knik Arm,2000,Mortality,73399,6605.91,100.0
190204,Knik Arm,2001,Mortality,86383,7774.47,81.932
190204,Knik Arm,2001,Defoliation,19050,1714.5,18.068
190204,Knik Arm,2002,Defoliation,132050,11884.5,95.304
190204,Knik Arm,2002,Mortality,6507,585.63,4.696
190204,Knik Arm,2003,Defoliation,156275,14064.75,99.815
190204,Knik Arm,2003,Main stem Broken or Uprooted,175,15.75,0.112
190204,Knik Arm,2003,Mortality,115,10.35,0.073
190204,Knik Arm,2004,Defoliation,627348,56461.32,94.345
190204,Knik Arm,2004,Mortality,40092,3608.28,6.029
190204,Knik Arm,2005,Defoliation,211050,18994.5,94.354
190204,Knik Arm,2005,Mortality,7980,718.2,3.568
190204,Knik Arm,2005,Crown Dieback,4081,367.29,1.824
190204,Knik Arm,2005,Main stem Broken or Uprooted,569,51.21,0.254
190204,Knik Arm,2006,Defoliation,42730,3845.7,92.859
190204,Knik Arm,2006,Mortality,3286,295.74,7.141
190204,Knik Arm,2007,Defoliation,64372,5793.48,98.615
190204,Knik Arm,2007,Mortality,904,81.36,1.385
190204,Knik Arm,2008,Mortality,542,48.78,100.0
190204,Knik Arm,2009,Defoliation,3081,277.29,94.975
190204,Knik Arm,2009,Mortality,163,14.67,5.025
190204,Knik Arm,2010,Crown Dieback,77931,7013.79,92.469
190204,Knik Arm,2010,Defoliation,6324,569.16,7.504
190204,Knik Arm,2010,Mortality,23,2.07,0.027
190204,Knik Arm,2011,Defoliation,89024,8012.16,74.058
190204,Knik Arm,2011,Crown Dieback,33611,3024.99,27.961
190204,Knik Arm,2012,Defoliation,28786,2590.74,100.0
190204,Knik Arm,2013,Defoliation,38102,3429.18,79.012
190204,Knik Arm,2013,Crown Dieback,22071,1986.39,45.769
190204,Knik Arm,2013,Mortality,959,86.31,1.989
190204,Knik Arm,2014,Defoliation,26050,2344.5,89.673
190204,Knik Arm,2014,Crown Dieback,2360,212.4,8.124
190204,Knik Arm,2014,Mortality,640,57.6,2.203
190204,Knik Arm,2015,Defoliation,51782,4660.38,83.673
190204,Knik Arm,2015,Crown Dieback,4967,447.03,8.026
190204,Knik Arm,2015,Mortality,4718,424.62,7.624
190204,Knik Arm,2015,Crown Discoloration,1449,130.41,2.341
190204,Knik Arm,2016,Defoliation 50-75% of leaves defoliated,71562,6440.58,77.172
190204,Knik Arm,2016,Mortality,11401,1026.09,12.295
190204,Knik Arm,2016,Defoliation > 75% of leaves defoliated,6060,545.4,6.535
190204,Knik Arm,2016,Crown Dieback,5149,463.41,5.553
190204,Knik Arm,2016,Defoliation < 50% of leaves defoliated,180,16.2,0.194
190204,Knik Arm,2017,Mortality,46263,4163.67,95.256
190204,Knik Arm,2017,Defoliation 50-75% of leaves defoliated,1247,112.23,2.568
190204,Knik Arm,2017,Defoliation > 75% of leaves defoliated,956,86.04,1.968
190204,Knik Arm,2017,Crown Discoloration,84,7.56,0.173
190204,Knik Arm,2017,Crown Dieback,33,2.97,0.068
190204,Knik Arm,2018,Defoliation > 75% of leaves defoliated,309815,27883.35,74.019
190204,Knik Arm,2018,Defoliation 50-75% of leaves defoliated,73449,6610.41,17.548
190204,Knik Arm,2018,Mortality,41602,3744.18,9.939
190204,Knik Arm,2018,Crown Dieback,17,1.53,0.004
190204,Knik Arm,2019,Defoliation > 75% of leaves defoliated,377306,33957.54,81.481
190204,Knik Arm,2019,Defoliation 50-75% of leaves defoliated,53313,4798.17,11.513
190204,Knik Arm,2019,Mortality,36835,3315.15,7.955
190204,Knik Arm,2019,Crown Discoloration,998,89.82,0.216
190204,Knik Arm,2019,Crown Dieback,324,29.16,0.07
190204,Knik Arm,2019,Other Damage (known),263,23.67,0.057
190204,Knik Arm,2019,Branch flagging,21,1.89,0.005
190204,Knik Arm,2020,Mortality,330795,29771.55,94.871
190204,Knik Arm,2020,Mortality - Previously Undocumented,21142,1902.78,6.063
190204,Knik Arm,2020,Defoliation 50-75% of leaves defoliated,1348,121.32,0.387
190204,Knik Arm,2020,Defoliation > 75% of leaves defoliated,21,1.89,0.006
190204,Knik Arm,2020,Crown Dieback,14,1.26,0.004
190204,Knik Arm,2020,Main stem Broken or Uprooted,7,0.63,0.002
190204,Knik Arm,2021,Mortality,72927,6563.43,74.825
190204,Knik Arm,2021,Mortality - Previously Undocumented,16331,1469.79,16.756
190204,Knik Arm,2021,Defoliation 50-75% of leaves defoliated,4331,389.79,4.444
190204,Knik Arm,2021,Crown Discoloration,4113,370.17,4.22
190204,Knik Arm,2021,Crown Dieback,104,9.36,0.107
190204,Knik Arm,2022,Mortality - Previously Undocumented,79910,7191.9,90.598
190204,Knik Arm,2022,Mortality,8282,745.38,9.39
190204,Knik Arm,2022,Crown Dieback,1006,90.54,1.141
190204,Knik Arm,2022,Defoliation 50-75% of leaves defoliated,110,9.9,0.125
190204,Knik Arm,2022,Branch flagging,30,2.7,0.034
190204,Knik Arm,2022,Defoliation > 75% of leaves defoliated,5,0.45,0.006
190204,Knik Arm,2023,Mortality - Previously Undocumented,27039,2433.51,64.157
190204,Knik Arm,2023,Crown Discoloration,10239,921.51,24.295
190204,Knik Arm,2023,Mortality,4506,405.54,10.692
190204,Knik Arm,2023,Defoliation 50-75% of leaves defoliated,527,47.43,1.25
190204,Knik Arm,2023,Branch flagging,344,30.96,0.816
190204,Knik Arm,2023,Defoliation > 75% of leaves defoliated,206,18.54,0.489
190204,Knik Arm,2024,Mortality - Previously Undocumented,7134,642.06,91.088
190204,Knik Arm,2024,Mortality,601,54.09,7.674
190204,Knik Arm,2024,Defoliation 50-75% of leaves defoliated,97,8.73,1.239
190204,Knik Arm,2024,Other Damage (known),29,2.61,0.37
190204,Knik Arm,2025,Defoliation > 75% of leaves defoliated,11036,993.24,62.819
190204,Knik Arm,2025,Defoliation 50-75% of leaves defoliated,5609,504.81,31.927
190204,Knik Arm,2025,Mortality,819,73.71,4.662
190204,Knik Arm,2025,Branch Breakage,88,7.92,0.501
190204,Knik Arm,2025,Branch flagging,16,1.44,0.091
190205,Susitna River,1997,Crown Discoloration,1198048,107824.32,91.564
190205,Susitna River,1997,Mortality,105485,9493.65,8.062
190205,Susitna River,1997,Defoliation,4895,440.55,0.374
190205,Susitna River,1998,Mortality,2805,252.45,91.847
190205,Susitna River,1998,Defoliation,222,19.98,7.269
190205,Susitna River,1998,Crown Discoloration,27,2.43,0.884
190205,Susitna River,1999,Mortality,18480,1663.2,62.511
190205,Susitna River,1999,Defoliation,11083,997.47,37.489
190205,Susitna River,2000,Mortality,10110,909.9,94.663
190205,Susitna River,2000,Defoliation,570,51.3,5.337
190205,Susitna River,2001,Defoliation,39532,3557.88,99.469
190205,Susitna River,2001,Mortality,211,18.99,0.531
190205,Susitna River,2002,Defoliation,69844,6285.96,99.756
190205,Susitna River,2002,Mortality,171,15.39,0.244
190205,Susitna River,2003,Defoliation,762548,68629.32,98.266
190205,Susitna River,2003,Mortality,13459,1211.31,1.734
190205,Susitna River,2004,Mortality,4197,377.73,66.587
190205,Susitna River,2004,Defoliation,2106,189.54,33.413
