subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
78,Klamath Mountains/California High North Coast Range,2004,Mortality,204092,18368.28,99.76
78,Klamath Mountains/California High North Coast Range,2004,Branch flagging,8393,755.37,4.102
78,Klamath Mountains/California High North Coast Range,2004,Other Damage,80,7.2,0.039
78,Klamath Mountains/California High North Coast Range,2005,Mortality,108074,9726.66,98.807
78,Klamath Mountains/California High North Coast Range,2005,Branch flagging,5532,497.88,5.058
78,Klamath Mountains/California High North Coast Range,2005,Defoliation,870,78.3,0.795
78,Klamath Mountains/California High North Coast Range,2006,Mortality,20352,1831.68,73.718
78,Klamath Mountains/California High North Coast Range,2006,Branch flagging,8096,728.64,29.325
78,Klamath Mountains/California High North Coast Range,2006,Defoliation,1631,146.79,5.908
78,Klamath Mountains/California High North Coast Range,2006,Topkill,1591,143.19,5.763
78,Klamath Mountains/California High North Coast Range,2006,Other Damage,18,1.62,0.065
78,Klamath Mountains/California High North Coast Range,2007,Mortality,33080,2977.2,53.629
78,Klamath Mountains/California High North Coast Range,2007,Branch flagging,28858,2597.22,46.784
78,Klamath Mountains/California High North Coast Range,2007,Other Damage,1853,166.77,3.004
78,Klamath Mountains/California High North Coast Range,2007,Defoliation,1720,154.8,2.788
78,Klamath Mountains/California High North Coast Range,2007,Topkill,147,13.23,0.238
78,Klamath Mountains/California High North Coast Range,2007,Main stem Broken or Uprooted,94,8.46,0.152
78,Klamath Mountains/California High North Coast Range,2008,Branch flagging,35995,3239.55,53.268
78,Klamath Mountains/California High North Coast Range,2008,Mortality,21863,1967.67,32.355
78,Klamath Mountains/California High North Coast Range,2008,Defoliation,9467,852.03,14.01
78,Klamath Mountains/California High North Coast Range,2008,Main stem Broken or Uprooted,1074,96.66,1.589
78,Klamath Mountains/California High North Coast Range,2008,Crown Discoloration,435,39.15,0.644
78,Klamath Mountains/California High North Coast Range,2008,Topkill,251,22.59,0.371
78,Klamath Mountains/California High North Coast Range,2008,Crown Dieback,171,15.39,0.253
78,Klamath Mountains/California High North Coast Range,2008,Other Damage,78,7.02,0.115
78,Klamath Mountains/California High North Coast Range,2009,Branch flagging,31085,2797.65,71.242
78,Klamath Mountains/California High North Coast Range,2009,Mortality,11902,1071.18,27.278
78,Klamath Mountains/California High North Coast Range,2009,Defoliation,853,76.77,1.955
78,Klamath Mountains/California High North Coast Range,2009,Crown Dieback,352,31.68,0.807
78,Klamath Mountains/California High North Coast Range,2009,Other Damage,150,13.5,0.344
78,Klamath Mountains/California High North Coast Range,2009,Topkill,45,4.05,0.103
78,Klamath Mountains/California High North Coast Range,2010,Mortality,67523,6077.07,73.277
78,Klamath Mountains/California High North Coast Range,2010,Branch flagging,27216,2449.44,29.535
78,Klamath Mountains/California High North Coast Range,2010,Defoliation,594,53.46,0.645
78,Klamath Mountains/California High North Coast Range,2010,Crown Dieback,198,17.82,0.215
78,Klamath Mountains/California High North Coast Range,2010,Other Damage,104,9.36,0.113
78,Klamath Mountains/California High North Coast Range,2010,Topkill,9,0.81,0.01
78,Klamath Mountains/California High North Coast Range,2011,Mortality,56847,5116.23,70.727
78,Klamath Mountains/California High North Coast Range,2011,Branch flagging,23946,2155.14,29.793
78,Klamath Mountains/California High North Coast Range,2011,Defoliation,611,54.99,0.76
78,Klamath Mountains/California High North Coast Range,2011,Other Damage,194,17.46,0.241
78,Klamath Mountains/California High North Coast Range,2011,Topkill,8,0.72,0.01
78,Klamath Mountains/California High North Coast Range,2012,Branch flagging,24741,2226.69,54.851
78,Klamath Mountains/California High North Coast Range,2012,Mortality,20556,1850.04,45.573
78,Klamath Mountains/California High North Coast Range,2012,Other Damage,1142,102.78,2.532
78,Klamath Mountains/California High North Coast Range,2012,Defoliation,534,48.06,1.184
78,Klamath Mountains/California High North Coast Range,2012,Topkill,104,9.36,0.231
78,Klamath Mountains/California High North Coast Range,2013,Branch flagging,36748,3307.32,66.548
78,Klamath Mountains/California High North Coast Range,2013,Mortality,17578,1582.02,31.833
78,Klamath Mountains/California High North Coast Range,2013,Defoliation,403,36.27,0.73
78,Klamath Mountains/California High North Coast Range,2013,Other Damage,319,28.71,0.578
78,Klamath Mountains/California High North Coast Range,2013,Crown Dieback,94,8.46,0.17
78,Klamath Mountains/California High North Coast Range,2013,Topkill,53,4.77,0.096
78,Klamath Mountains/California High North Coast Range,2013,No damage,25,2.25,0.045
78,Klamath Mountains/California High North Coast Range,2014,Mortality,25624,2306.16,49.599
78,Klamath Mountains/California High North Coast Range,2014,Branch flagging,24487,2203.83,47.398
78,Klamath Mountains/California High North Coast Range,2014,Defoliation,1210,108.9,2.342
78,Klamath Mountains/California High North Coast Range,2014,Other Damage,420,37.8,0.813
78,Klamath Mountains/California High North Coast Range,2014,Crown Dieback,350,31.5,0.677
78,Klamath Mountains/California High North Coast Range,2015,Mortality,94895,8540.55,83.715
78,Klamath Mountains/California High North Coast Range,2015,Branch flagging,15938,1434.42,14.06
78,Klamath Mountains/California High North Coast Range,2015,Defoliation,3997,359.73,3.526
78,Klamath Mountains/California High North Coast Range,2015,Other Damage,2889,260.01,2.549
78,Klamath Mountains/California High North Coast Range,2016,Mortality,249083,22417.47,91.687
78,Klamath Mountains/California High North Coast Range,2016,Branch flagging,16062,1445.58,5.912
78,Klamath Mountains/California High North Coast Range,2016,Defoliation,4318,388.62,1.589
78,Klamath Mountains/California High North Coast Range,2016,Other Damage,4291,386.19,1.58
78,Klamath Mountains/California High North Coast Range,2016,Topkill,2588,232.92,0.953
78,Klamath Mountains/California High North Coast Range,2017,Mortality,85577,7701.93,85.351
78,Klamath Mountains/California High North Coast Range,2017,Branch flagging,14359,1292.31,14.321
78,Klamath Mountains/California High North Coast Range,2017,Other Damage,2806,252.54,2.799
78,Klamath Mountains/California High North Coast Range,2017,Defoliation,808,72.72,0.806
78,Klamath Mountains/California High North Coast Range,2017,Crown Dieback,23,2.07,0.023
78,Klamath Mountains/California High North Coast Range,2017,Topkill,9,0.81,0.009
78,Klamath Mountains/California High North Coast Range,2018,Mortality,70574,6351.66,93.094
78,Klamath Mountains/California High North Coast Range,2018,Defoliation 50-75% of leaves defoliated,2662,239.58,3.511
78,Klamath Mountains/California High North Coast Range,2018,Defoliation < 50% of leaves defoliated,1639,147.51,2.162
78,Klamath Mountains/California High North Coast Range,2018,Defoliation > 75% of leaves defoliated,885,79.65,1.167
78,Klamath Mountains/California High North Coast Range,2018,Unknown Damage,418,37.62,0.551
78,Klamath Mountains/California High North Coast Range,2019,Mortality,270088,24307.92,98.112
78,Klamath Mountains/California High North Coast Range,2019,Defoliation < 50% of leaves defoliated,2361,212.49,0.858
78,Klamath Mountains/California High North Coast Range,2019,Defoliation > 75% of leaves defoliated,2319,208.71,0.842
78,Klamath Mountains/California High North Coast Range,2019,Defoliation 50-75% of leaves defoliated,790,71.1,0.287
78,Klamath Mountains/California High North Coast Range,2019,Unknown Damage,596,53.64,0.217
78,Klamath Mountains/California High North Coast Range,2019,Main stem Broken or Uprooted,132,11.88,0.048
78,Klamath Mountains/California High North Coast Range,2019,Topkill,12,1.08,0.004
78,Klamath Mountains/California High North Coast Range,2020,Mortality,239319,21538.71,94.542
78,Klamath Mountains/California High North Coast Range,2020,Unknown Damage,13244,1191.96,5.232
78,Klamath Mountains/California High North Coast Range,2020,Branch flagging,396,35.64,0.156
78,Klamath Mountains/California High North Coast Range,2020,Defoliation 50-75% of leaves defoliated,128,11.52,0.051
78,Klamath Mountains/California High North Coast Range,2020,Defoliation < 50% of leaves defoliated,48,4.32,0.019
78,Klamath Mountains/California High North Coast Range,2021,Mortality,190705,17163.45,85.948
78,Klamath Mountains/California High North Coast Range,2021,Defoliation > 75% of leaves defoliated,117984,10618.56,53.173
78,Klamath Mountains/California High North Coast Range,2021,Unknown Damage,21010,1890.9,9.469
78,Klamath Mountains/California High North Coast Range,2021,Defoliation < 50% of leaves defoliated,13028,1172.52,5.872
78,Klamath Mountains/California High North Coast Range,2021,Crown Discoloration,9574,861.66,4.315
78,Klamath Mountains/California High North Coast Range,2021,Defoliation 50-75% of leaves defoliated,4023,362.07,1.813
78,Klamath Mountains/California High North Coast Range,2022,Mortality,2181933,196373.97,94.446
78,Klamath Mountains/California High North Coast Range,2022,Defoliation 50-75% of leaves defoliated,119547,10759.23,5.175
78,Klamath Mountains/California High North Coast Range,2022,Defoliation > 75% of leaves defoliated,108463,9761.67,4.695
78,Klamath Mountains/California High North Coast Range,2022,Topkill,2217,199.53,0.096
78,Klamath Mountains/California High North Coast Range,2023,Mortality,1374252,123682.68,97.86
78,Klamath Mountains/California High North Coast Range,2023,Defoliation > 75% of leaves defoliated,31265,2813.85,2.226
78,Klamath Mountains/California High North Coast Range,2023,Defoliation 50-75% of leaves defoliated,13385,1204.65,0.953
78,Klamath Mountains/California High North Coast Range,2023,Topkill,4957,446.13,0.353
78,Klamath Mountains/California High North Coast Range,2023,Unknown Damage,147,13.23,0.01
78,Klamath Mountains/California High North Coast Range,2024,Mortality,558884,50299.56,93.266
78,Klamath Mountains/California High North Coast Range,2024,Defoliation 50-75% of leaves defoliated,39599,3563.91,6.608
78,Klamath Mountains/California High North Coast Range,2024,Defoliation > 75% of leaves defoliated,14235,1281.15,2.376
78,Klamath Mountains/California High North Coast Range,2024,Unknown Damage,4567,411.03,0.762
78,Klamath Mountains/California High North Coast Range,2024,Defoliation < 50% of leaves defoliated,3173,285.57,0.53
78,Klamath Mountains/California High North Coast Range,2025,Mortality,438943,39504.87,95.168
78,Klamath Mountains/California High North Coast Range,2025,Defoliation > 75% of leaves defoliated,17419,1567.71,3.777
78,Klamath Mountains/California High North Coast Range,2025,Defoliation 50-75% of leaves defoliated,11080,997.2,2.402
78,Klamath Mountains/California High North Coast Range,2025,Crown Dieback,1370,123.3,0.297
78,Klamath Mountains/California High North Coast Range,2025,Unknown Damage,977,87.93,0.212
