subregion,subregion_name,year,native_class,pixel_count,area_ha,spatial_prevalence_pct
190103,Northern Southeast Alaska,2022,flooding-high water,181,16.29,0.044
190103,Northern Southeast Alaska,2022,"other canker agent, known (code pending)",151,13.59,0.036
190103,Northern Southeast Alaska,2023,western blackheaded budworm,216870,19518.3,88.587
190103,Northern Southeast Alaska,2023,unknown,22180,1996.2,9.06
190103,Northern Southeast Alaska,2023,wind-tornado/hurricane,2035,183.15,0.831
190103,Northern Southeast Alaska,2023,unknown defoliator,1323,119.07,0.54
190103,Northern Southeast Alaska,2023,common porcupine,1041,93.69,0.425
190103,Northern Southeast Alaska,2023,"other canker agent, known (code pending)",998,89.82,0.408
190103,Northern Southeast Alaska,2023,leaf rusts of hardwoods,272,24.48,0.111
190103,Northern Southeast Alaska,2023,flooding-high water,241,21.69,0.098
190103,Northern Southeast Alaska,2023,western balsam bark beetle,44,3.96,0.018
190103,Northern Southeast Alaska,2024,unknown,1812,163.08,42.505
190103,Northern Southeast Alaska,2024,Dothistroma needle blight (D. septosporum),1227,110.43,28.783
190103,Northern Southeast Alaska,2024,flooding-high water,479,43.11,11.236
190103,Northern Southeast Alaska,2024,wind-tornado/hurricane,217,19.53,5.09
190103,Northern Southeast Alaska,2024,western balsam bark beetle,209,18.81,4.903
190103,Northern Southeast Alaska,2024,common porcupine,143,12.87,3.354
190103,Northern Southeast Alaska,2024,unknown defoliator,126,11.34,2.956
190103,Northern Southeast Alaska,2024,mud-land slide,50,4.5,1.173
190103,Northern Southeast Alaska,2025,unknown defoliator,14905,1341.45,42.446
190103,Northern Southeast Alaska,2025,unknown,12545,1129.05,35.725
190103,Northern Southeast Alaska,2025,flooding-high water,5204,468.36,14.82
190103,Northern Southeast Alaska,2025,wind-tornado/hurricane,965,86.85,2.748
190103,Northern Southeast Alaska,2025,western blackheaded budworm,566,50.94,1.612
190103,Northern Southeast Alaska,2025,"other canker agent, known (code pending)",339,30.51,0.965
190103,Northern Southeast Alaska,2025,spruce beetle,217,19.53,0.618
190103,Northern Southeast Alaska,2025,Dothistroma needle blight (D. septosporum),208,18.72,0.592
190103,Northern Southeast Alaska,2025,snow-ice,94,8.46,0.268
190103,Northern Southeast Alaska,2025,western gall rust,39,3.51,0.111
190103,Northern Southeast Alaska,2025,western balsam bark beetle,15,1.35,0.043
190103,Northern Southeast Alaska,2025,common porcupine,10,0.9,0.028
190103,Northern Southeast Alaska,2025,spruce aphid,8,0.72,0.023
190201,Copper River,1997,spruce beetle,436496,39284.64,92.579
190201,Copper River,1997,western blackheaded budworm,28801,2592.09,6.109
190201,Copper River,1997,large aspen tortrix,2147,193.23,0.455
190201,Copper River,1997,northern spruce engraver,1696,152.64,0.36
190201,Copper River,1997,flooding-high water,975,87.75,0.207
190201,Copper River,1997,mud-land slide,647,58.23,0.137
190201,Copper River,1997,willow leaf blotchminer,429,38.61,0.091
190201,Copper River,1997,defoliators,313,28.17,0.066
190201,Copper River,1997,spruce broom rust,50,4.5,0.011
190201,Copper River,1998,spruce beetle,43872,3948.48,95.496
190201,Copper River,1998,spruce broom rust,1014,91.26,2.207
190201,Copper River,1998,flooding-high water,787,70.83,1.713
190201,Copper River,1998,northern spruce engraver,149,13.41,0.324
190201,Copper River,1998,defoliators,119,10.71,0.259
190201,Copper River,1999,spruce beetle,375607,33804.63,99.957
190201,Copper River,1999,willow leaf blotchminer,160,14.4,0.043
190201,Copper River,2000,spruce beetle,30243,2721.87,80.732
190201,Copper River,2000,birch leafminer,7218,649.62,19.268
190201,Copper River,2001,spruce beetle,89446,8050.14,57.285
190201,Copper River,2001,western blackheaded budworm,36000,3240.0,23.056
190201,Copper River,2001,spruce broom rust,21324,1919.16,13.657
190201,Copper River,2001,willow leafblotch miner,6600,594.0,4.227
190201,Copper River,2001,large aspen tortrix,1411,126.99,0.904
190201,Copper River,2001,defoliators,1009,90.81,0.646
190201,Copper River,2001,mud-land slide,196,17.64,0.126
190201,Copper River,2001,flooding-high water,156,14.04,0.1
190201,Copper River,2002,spruce beetle,41684,3751.56,99.88
190201,Copper River,2002,western blackheaded budworm,50,4.5,0.12
190201,Copper River,2003,defoliators,54528,4907.52,71.275
190201,Copper River,2003,spruce beetle,21652,1948.68,28.302
190201,Copper River,2003,spruce aphid,164,14.76,0.214
190201,Copper River,2003,large aspen tortrix,85,7.65,0.111
190201,Copper River,2003,wind-tornado/hurricane,56,5.04,0.073
190201,Copper River,2003,flooding-high water,19,1.71,0.025
190201,Copper River,2004,spruce beetle,38946,3505.14,96.268
190201,Copper River,2004,willow leaf blotchminer,1403,126.27,3.468
190201,Copper River,2004,flooding-high water,107,9.63,0.264
190201,Copper River,2005,defoliators,64164,5774.76,46.641
190201,Copper River,2005,spruce beetle,39913,3592.17,29.013
190201,Copper River,2005,aspen leafminer,12599,1133.91,9.158
190201,Copper River,2005,willow leaf blotchminer,9573,861.57,6.959
190201,Copper River,2005,flooding-high water,5074,456.66,3.688
190201,Copper River,2005,spruce broom rust,4025,362.25,2.926
190201,Copper River,2005,winter injury,956,86.04,0.695
190201,Copper River,2005,northern spruce engraver,823,74.07,0.598
190201,Copper River,2005,fire,217,19.53,0.158
190201,Copper River,2005,wind-tornado/hurricane,149,13.41,0.108
190201,Copper River,2005,mud-land slide,78,7.02,0.057
190201,Copper River,2006,aspen leafminer,178255,16042.95,78.305
190201,Copper River,2006,Chrysomela leaf beetle,19443,1749.87,8.541
190201,Copper River,2006,willow leaf blotchminer,13124,1181.16,5.765
190201,Copper River,2006,spruce beetle,11505,1035.45,5.054
190201,Copper River,2006,spear-marked black moth,3165,284.85,1.39
190201,Copper River,2006,defoliators,1315,118.35,0.578
190201,Copper River,2006,flooding-high water,310,27.9,0.136
190201,Copper River,2006,cottonwood leafminers,211,18.99,0.093
190201,Copper River,2006,large aspen tortrix,161,14.49,0.071
190201,Copper River,2006,spruce broom rust,152,13.68,0.067
190201,Copper River,2007,aspen leafminer,332212,29899.08,71.664
190201,Copper River,2007,spruce beetle,65647,5908.23,14.161
190201,Copper River,2007,defoliators,36471,3282.39,7.867
190201,Copper River,2007,large aspen tortrix,25472,2292.48,5.495
190201,Copper River,2007,flooding-high water,3641,327.69,0.785
190201,Copper River,2007,willow leaf blotchminer,129,11.61,0.028
190201,Copper River,2008,aspen leafminer,24959,2246.31,38.705
190201,Copper River,2008,spruce beetle,19063,1715.67,29.562
190201,Copper River,2008,large aspen tortrix,17696,1592.64,27.442
190201,Copper River,2008,defoliators,1985,178.65,3.078
190201,Copper River,2008,flooding-high water,245,22.05,0.38
190201,Copper River,2008,decline complex,194,17.46,0.301
190201,Copper River,2008,willow leaf blotchminer,120,10.8,0.186
190201,Copper River,2008,wind-tornado/hurricane,114,10.26,0.177
190201,Copper River,2008,western blackheaded budworm,62,5.58,0.096
190201,Copper River,2008,northern spruce engraver,47,4.23,0.073
190201,Copper River,2009,defoliators,2956,266.04,66.908
190201,Copper River,2009,northern spruce engraver,1004,90.36,22.725
190201,Copper River,2009,willow leaf blotchminer,458,41.22,10.367
190201,Copper River,2010,canker (general),21336,1920.24,54.758
190201,Copper River,2010,defoliators,9040,813.6,23.201
190201,Copper River,2010,spruce beetle,7660,689.4,19.659
190201,Copper River,2010,large aspen tortrix,652,58.68,1.673
190201,Copper River,2010,flooding-high water,237,21.33,0.608
190201,Copper River,2010,willow leaf blotchminer,39,3.51,0.1
190201,Copper River,2011,dieback,263714,23734.26,65.984
190201,Copper River,2011,defoliators,240818,21673.62,60.255
190201,Copper River,2011,willow leaf blotchminer,20788,1870.92,5.201
190201,Copper River,2011,aspen leafminer,3942,354.78,0.986
190201,Copper River,2011,spruce beetle,3527,317.43,0.882
190201,Copper River,2011,spruce broom rust,1184,106.56,0.296
190201,Copper River,2011,large aspen tortrix,1,0.09,0.0
190201,Copper River,2012,northern spruce engraver,452,40.68,100.0
190201,Copper River,2013,spruce beetle,5728,515.52,62.973
190201,Copper River,2013,decline complex,2897,260.73,31.849
190201,Copper River,2013,spruce broom rust,403,36.27,4.431
190201,Copper River,2013,flooding-high water,39,3.51,0.429
190201,Copper River,2013,willow leaf blotchminer,29,2.61,0.319
190201,Copper River,2014,birch leafroller,27892,2510.28,57.995
190201,Copper River,2014,defoliators,12571,1131.39,26.138
190201,Copper River,2014,spruce beetle,3936,354.24,8.184
190201,Copper River,2014,aspen leafminer,2916,262.44,6.063
190201,Copper River,2014,decline complex,402,36.18,0.836
190201,Copper River,2014,willow leaf blotchminer,377,33.93,0.784
190201,Copper River,2015,aspen leafminer,108846,9796.14,81.025
190201,Copper River,2015,unknown defoliator,25793,2321.37,19.2
190201,Copper River,2015,large aspen tortrix,8002,720.18,5.957
190201,Copper River,2015,unknown canker,1725,155.25,1.284
190201,Copper River,2015,spruce beetle,901,81.09,0.671
190201,Copper River,2015,flooding-high water,599,53.91,0.446
190201,Copper River,2015,northern spruce engraver,185,16.65,0.138
190201,Copper River,2015,spruce broom rust,169,15.21,0.126
190201,Copper River,2015,wind-tornado/hurricane,101,9.09,0.075
190201,Copper River,2015,unknown,96,8.64,0.071
190201,Copper River,2016,aspen leafminer,30974,2787.66,61.58
190201,Copper River,2016,unknown defoliator,16860,1517.4,33.52
190201,Copper River,2016,unknown canker,1212,109.08,2.41
190201,Copper River,2016,spruce beetle,555,49.95,1.103
190201,Copper River,2016,willow leaf blotchminer,238,21.42,0.473
190201,Copper River,2016,spruce aphid,172,15.48,0.342
190201,Copper River,2016,flooding-high water,156,14.04,0.31
190201,Copper River,2016,speckled green fruitworm,132,11.88,0.262
190201,Copper River,2017,aspen leafminer,36786,3310.74,87.778
190201,Copper River,2017,"other canker agent, known (code pending)",2942,264.78,7.02
190201,Copper River,2017,spruce beetle,727,65.43,1.735
190201,Copper River,2017,unknown defoliator,633,56.97,1.51
190201,Copper River,2017,spruce broom rust,330,29.7,0.787
190201,Copper River,2017,spruce budworm,294,26.46,0.702
190201,Copper River,2017,flooding-high water,191,17.19,0.456
190201,Copper River,2017,mud-land slide,5,0.45,0.012
190201,Copper River,2018,aspen leafminer,64837,5835.33,91.71
190201,Copper River,2018,unknown defoliator,4318,388.62,6.108
190201,Copper River,2018,"other canker agent, known (code pending)",949,85.41,1.342
190201,Copper River,2018,spruce beetle,536,48.24,0.758
190201,Copper River,2018,flooding-high water,48,4.32,0.068
190201,Copper River,2018,unknown,10,0.9,0.014
190201,Copper River,2019,aspen leafminer,34003,3060.27,86.627
190201,Copper River,2019,unknown defoliator,1605,144.45,4.089
190201,Copper River,2019,"other canker agent, known (code pending)",1260,113.4,3.21
190201,Copper River,2019,willow leaf blotchminer,993,89.37,2.53
190201,Copper River,2019,unknown canker,871,78.39,2.219
190201,Copper River,2019,spruce beetle,254,22.86,0.647
190201,Copper River,2019,spruce broom rust,252,22.68,0.642
190201,Copper River,2019,flooding-high water,7,0.63,0.018
190201,Copper River,2019,unknown,7,0.63,0.018
190201,Copper River,2020,aspen leafminer,12777,1149.93,99.093
190201,Copper River,2020,spruce broom rust,89,8.01,0.69
190201,Copper River,2020,willow leaf blotchminer,17,1.53,0.132
190201,Copper River,2020,flooding-high water,11,0.99,0.085
190201,Copper River,2021,spruce broom rust,25,2.25,100.0
190201,Copper River,2022,spruce beetle,10685,961.65,82.9
190201,Copper River,2022,"other canker agent, known (code pending)",1898,170.82,14.726
190201,Copper River,2022,unknown defoliator,121,10.89,0.939
190201,Copper River,2022,flooding-high water,94,8.46,0.729
190201,Copper River,2022,wind-tornado/hurricane,46,4.14,0.357
190201,Copper River,2022,unknown canker,34,3.06,0.264
190201,Copper River,2022,unknown,6,0.54,0.047
190201,Copper River,2022,willow leaf blotchminer,5,0.45,0.039
190201,Copper River,2023,large-spored spruce-Labrador tea rust,25776,2319.84,56.035
190201,Copper River,2023,spruce beetle,19521,1756.89,42.437
190201,Copper River,2023,unknown defoliator,250,22.5,0.543
190201,Copper River,2023,mud-land slide,222,19.98,0.483
190201,Copper River,2023,flooding-high water,214,19.26,0.465
190201,Copper River,2023,northern spruce engraver,17,1.53,0.037
190201,Copper River,2024,unknown defoliator,42189,3797.01,71.409
190201,Copper River,2024,spruce beetle,6528,587.52,11.049
190201,Copper River,2024,"other canker agent, known (code pending)",4614,415.26,7.81
190201,Copper River,2024,flooding-high water,4091,368.19,6.924
190201,Copper River,2024,aspen leafminer,825,74.25,1.396
190201,Copper River,2024,mud-land slide,563,50.67,0.953
190201,Copper River,2024,unknown canker,140,12.6,0.237
190201,Copper River,2024,snow-ice,63,5.67,0.107
190201,Copper River,2024,large-spored spruce-Labrador tea rust,26,2.34,0.044
190201,Copper River,2024,spruce broom rust,22,1.98,0.037
190201,Copper River,2024,volcano,20,1.8,0.034
190201,Copper River,2025,spruce beetle,2854,256.86,89.748
190201,Copper River,2025,mud-land slide,124,11.16,3.899
190201,Copper River,2025,flooding-high water,80,7.2,2.516
190201,Copper River,2025,unknown defoliator,52,4.68,1.635
190201,Copper River,2025,spruce broom rust,30,2.7,0.943
190201,Copper River,2025,unknown,30,2.7,0.943
190201,Copper River,2025,northern spruce engraver,10,0.9,0.314
190202,Prince William Sound,1997,western blackheaded budworm,78031,7022.79,95.577
190202,Prince William Sound,1997,flooding-high water,2235,201.15,2.738
190202,Prince William Sound,1997,spruce beetle,804,72.36,0.985
190202,Prince William Sound,1997,wind-tornado/hurricane,444,39.96,0.544
190202,Prince William Sound,1997,mud-land slide,128,11.52,0.157
190202,Prince William Sound,1998,spruce beetle,808,72.72,53.939
190202,Prince William Sound,1998,Chrysomela leaf beetle,516,46.44,34.446
190202,Prince William Sound,1998,flooding-high water,135,12.15,9.012
190202,Prince William Sound,1998,defoliators,39,3.51,2.603
190202,Prince William Sound,1999,spruce beetle,2364,212.76,90.057
190202,Prince William Sound,1999,western blackheaded budworm,261,23.49,9.943
190202,Prince William Sound,2001,western blackheaded budworm,56752,5107.68,98.931
190202,Prince William Sound,2001,flooding-high water,613,55.17,1.069
190202,Prince William Sound,2002,western blackheaded budworm,13467,1212.03,99.19
190202,Prince William Sound,2002,defoliators,107,9.63,0.788
190202,Prince William Sound,2002,spruce beetle,3,0.27,0.022
190202,Prince William Sound,2003,western blackheaded budworm,5701,513.09,94.638
190202,Prince William Sound,2003,defoliators,252,22.68,4.183
190202,Prince William Sound,2003,spruce aphid,51,4.59,0.847
190202,Prince William Sound,2003,wind-tornado/hurricane,20,1.8,0.332
190202,Prince William Sound,2004,flooding-high water,938,84.42,66.714
190202,Prince William Sound,2004,western blackheaded budworm,468,42.12,33.286
190202,Prince William Sound,2005,spruce aphid,20570,1851.3,52.142
190202,Prince William Sound,2005,defoliators,10690,962.1,27.098
190202,Prince William Sound,2005,western blackheaded budworm,6291,566.19,15.947
190202,Prince William Sound,2005,flooding-high water,1318,118.62,3.341
190202,Prince William Sound,2005,spruce beetle,581,52.29,1.473
190202,Prince William Sound,2006,western blackheaded budworm,2358,212.22,55.824
190202,Prince William Sound,2006,flooding-high water,1866,167.94,44.176
190202,Prince William Sound,2007,western blackheaded budworm,30611,2754.99,88.074
190202,Prince William Sound,2007,spruce aphid,2916,262.44,8.39
190202,Prince William Sound,2007,flooding-high water,734,66.06,2.112
190202,Prince William Sound,2007,spruce beetle,495,44.55,1.424
190202,Prince William Sound,2008,western blackheaded budworm,8893,800.37,92.829
190202,Prince William Sound,2008,flooding-high water,395,35.55,4.123
190202,Prince William Sound,2008,common porcupine,246,22.14,2.568
190202,Prince William Sound,2008,mud-land slide,32,2.88,0.334
190202,Prince William Sound,2008,wind-tornado/hurricane,14,1.26,0.146
190202,Prince William Sound,2009,western blackheaded budworm,2898,260.82,76.143
190202,Prince William Sound,2009,decline complex,908,81.72,23.857
190202,Prince William Sound,2010,spruce beetle,282,25.38,58.385
190202,Prince William Sound,2010,canker (general),201,18.09,41.615
190202,Prince William Sound,2011,mortality,28009,2520.81,49.09
190202,Prince William Sound,2011,dieback,13407,1206.63,23.498
190202,Prince William Sound,2011,defoliators,11670,1050.3,20.453
190202,Prince William Sound,2011,spruce beetle,3800,342.0,6.66
190202,Prince William Sound,2011,flooding-high water,149,13.41,0.261
190202,Prince William Sound,2011,willow leaf blotchminer,22,1.98,0.039
190202,Prince William Sound,2012,defoliators,15722,1414.98,99.343
190202,Prince William Sound,2012,flooding-high water,73,6.57,0.461
190202,Prince William Sound,2012,"other wilt, known (code pending)",31,2.79,0.196
190202,Prince William Sound,2013,defoliators,1952,175.68,92.997
190202,Prince William Sound,2013,decline complex,127,11.43,6.051
190202,Prince William Sound,2013,flooding-high water,20,1.8,0.953
190202,Prince William Sound,2014,decline complex,6078,547.02,94.043
190202,Prince William Sound,2014,flooding-high water,344,30.96,5.323
190202,Prince William Sound,2014,defoliators,41,3.69,0.634
190202,Prince William Sound,2015,spruce aphid,4100,369.0,79.767
190202,Prince William Sound,2015,flooding-high water,686,61.74,13.346
190202,Prince William Sound,2015,unknown canker,181,16.29,3.521
190202,Prince William Sound,2015,unknown defoliator,173,15.57,3.366
190202,Prince William Sound,2016,spruce aphid,4396,395.64,64.866
190202,Prince William Sound,2016,flooding-high water,899,80.91,13.265
190202,Prince William Sound,2016,spruce beetle,572,51.48,8.44
190202,Prince William Sound,2016,unknown canker,549,49.41,8.101
190202,Prince William Sound,2016,unknown defoliator,361,32.49,5.327
190202,Prince William Sound,2017,unknown,4790,431.1,98.055
190202,Prince William Sound,2017,unknown defoliator,54,4.86,1.105
190202,Prince William Sound,2017,wind-tornado/hurricane,41,3.69,0.839
190202,Prince William Sound,2018,spruce beetle,1507,135.63,74.09
190202,Prince William Sound,2018,unknown defoliator,304,27.36,14.946
190202,Prince William Sound,2018,unknown,122,10.98,5.998
190202,Prince William Sound,2018,"other canker agent, known (code pending)",76,6.84,3.736
190202,Prince William Sound,2018,wind-tornado/hurricane,25,2.25,1.229
190202,Prince William Sound,2020,spruce beetle,8380,754.2,99.762
190202,Prince William Sound,2020,wind-tornado/hurricane,20,1.8,0.238
190202,Prince William Sound,2021,flooding-high water,255,22.95,77.508
190202,Prince William Sound,2021,spruce beetle,74,6.66,22.492
190202,Prince William Sound,2022,unknown defoliator,415,37.35,83.838
190202,Prince William Sound,2022,spruce beetle,80,7.2,16.162
190202,Prince William Sound,2023,spruce beetle,1082,97.38,61.864
190202,Prince William Sound,2023,unknown defoliator,667,60.03,38.136
190202,Prince William Sound,2024,"other canker agent, known (code pending)",347,31.23,50.0
190202,Prince William Sound,2024,flooding-high water,239,21.51,34.438
190202,Prince William Sound,2024,spruce beetle,78,7.02,11.239
190202,Prince William Sound,2024,unknown,30,2.7,4.323
190202,Prince William Sound,2025,western blackheaded budworm,211663,19049.67,99.95
190202,Prince William Sound,2025,flooding-high water,66,5.94,0.031
190202,Prince William Sound,2025,spruce beetle,32,2.88,0.015
190202,Prince William Sound,2025,snow-ice,8,0.72,0.004
190203,Kenai Peninsula,1997,spruce beetle,1238409,111456.81,95.61
190203,Kenai Peninsula,1997,large-spored spruce-Labrador tea rust,48418,4357.62,3.738
190203,Kenai Peninsula,1997,wind-tornado/hurricane,3521,316.89,0.272
190203,Kenai Peninsula,1997,defoliators,3263,293.67,0.252
190203,Kenai Peninsula,1997,large aspen tortrix,1017,91.53,0.079
190203,Kenai Peninsula,1997,flooding-high water,264,23.76,0.02
190203,Kenai Peninsula,1997,northern spruce engraver,175,15.75,0.014
190203,Kenai Peninsula,1997,fire,108,9.72,0.008
190203,Kenai Peninsula,1997,western blackheaded budworm,81,7.29,0.006
190203,Kenai Peninsula,1997,willow leaf blotchminer,13,1.17,0.001
190203,Kenai Peninsula,1998,spruce beetle,740449,66640.41,91.54
190203,Kenai Peninsula,1998,large aspen tortrix,57670,5190.3,7.13
190203,Kenai Peninsula,1998,Chrysomela leaf beetle,9009,810.81,1.114
190203,Kenai Peninsula,1998,fire,927,83.43,0.115
190203,Kenai Peninsula,1998,large-spored spruce-Labrador tea rust,451,40.59,0.056
190203,Kenai Peninsula,1998,flooding-high water,337,30.33,0.042
190203,Kenai Peninsula,1998,northern spruce engraver,39,3.51,0.005
190203,Kenai Peninsula,1999,spruce beetle,293879,26449.11,97.121
190203,Kenai Peninsula,1999,fire,5143,462.87,1.7
190203,Kenai Peninsula,1999,large aspen tortrix,2602,234.18,0.86
190203,Kenai Peninsula,1999,flooding-high water,451,40.59,0.149
190203,Kenai Peninsula,1999,northern spruce engraver,305,27.45,0.101
190203,Kenai Peninsula,1999,mud-land slide,194,17.46,0.064
190203,Kenai Peninsula,1999,willow leaf blotchminer,18,1.62,0.006
190203,Kenai Peninsula,2000,spruce beetle,233203,20988.27,97.779
190203,Kenai Peninsula,2000,defoliators,3520,316.8,1.476
190203,Kenai Peninsula,2000,mud-land slide,1776,159.84,0.745
190203,Kenai Peninsula,2001,spruce beetle,134932,12143.88,88.3
190203,Kenai Peninsula,2001,fire,11229,1010.61,7.348
190203,Kenai Peninsula,2001,defoliators,5265,473.85,3.445
190203,Kenai Peninsula,2001,western blackheaded budworm,997,89.73,0.652
190203,Kenai Peninsula,2001,willow leaf blotchminer,265,23.85,0.173
190203,Kenai Peninsula,2001,flooding-high water,88,7.92,0.058
190203,Kenai Peninsula,2001,northern spruce engraver,35,3.15,0.023
190203,Kenai Peninsula,2002,spruce beetle,43176,3885.84,90.255
190203,Kenai Peninsula,2002,defoliators,2920,262.8,6.104
190203,Kenai Peninsula,2002,birch leafminer,1444,129.96,3.019
190203,Kenai Peninsula,2002,Chrysomela leaf beetle,200,18.0,0.418
190203,Kenai Peninsula,2002,northern spruce engraver,148,13.32,0.309
190203,Kenai Peninsula,2002,flooding-high water,31,2.79,0.065
190203,Kenai Peninsula,2002,wind-tornado/hurricane,2,0.18,0.004
190203,Kenai Peninsula,2003,spruce beetle,78524,7067.16,92.622
190203,Kenai Peninsula,2003,defoliators,2947,265.23,3.476
190203,Kenai Peninsula,2003,birch leafminer,2943,264.87,3.471
190203,Kenai Peninsula,2003,birch leafroller,322,28.98,0.38
190203,Kenai Peninsula,2003,aspen leafminer,43,3.87,0.051
190203,Kenai Peninsula,2004,spruce beetle,24846,2236.14,68.337
190203,Kenai Peninsula,2004,birch leafminer,5560,500.4,15.292
190203,Kenai Peninsula,2004,decline complex,3981,358.29,10.949
190203,Kenai Peninsula,2004,defoliators,1877,168.93,5.163
190203,Kenai Peninsula,2004,aspen leafminer,94,8.46,0.259
190203,Kenai Peninsula,2005,fire,40863,3677.67,46.522
190203,Kenai Peninsula,2005,spruce beetle,33737,3036.33,38.41
190203,Kenai Peninsula,2005,defoliators,8774,789.66,9.989
190203,Kenai Peninsula,2005,birch leafminer,3685,331.65,4.195
190203,Kenai Peninsula,2005,flooding-high water,528,47.52,0.601
190203,Kenai Peninsula,2005,mud-land slide,200,18.0,0.228
190203,Kenai Peninsula,2005,willow leaf blotchminer,48,4.32,0.055
190203,Kenai Peninsula,2006,spruce beetle,60311,5427.99,79.918
190203,Kenai Peninsula,2006,aspen leafminer,6225,560.25,8.249
190203,Kenai Peninsula,2006,large aspen tortrix,5918,532.62,7.842
190203,Kenai Peninsula,2006,defoliators,2476,222.84,3.281
190203,Kenai Peninsula,2006,northern spruce engraver,486,43.74,0.644
190203,Kenai Peninsula,2006,spruce broom rust,50,4.5,0.066
190203,Kenai Peninsula,2007,spruce beetle,81493,7334.37,83.493
190203,Kenai Peninsula,2007,flooding-high water,12473,1122.57,12.779
190203,Kenai Peninsula,2007,aspen leafminer,2666,239.94,2.731
190203,Kenai Peninsula,2007,defoliators,412,37.08,0.422
190203,Kenai Peninsula,2007,northern spruce engraver,363,32.67,0.372
190203,Kenai Peninsula,2007,wind-tornado/hurricane,198,17.82,0.203
190203,Kenai Peninsula,2009,spear-marked black moth,64351,5791.59,52.963
190203,Kenai Peninsula,2009,spruce beetle,37666,3389.94,31.0
190203,Kenai Peninsula,2009,aspen leafminer,18965,1706.85,15.609
190203,Kenai Peninsula,2009,flooding-high water,412,37.08,0.339
190203,Kenai Peninsula,2009,decline complex,108,9.72,0.089
190203,Kenai Peninsula,2010,spruce beetle,16123,1451.07,37.7
190203,Kenai Peninsula,2010,aspen leafminer,14965,1346.85,34.992
190203,Kenai Peninsula,2010,canker (general),5066,455.94,11.846
190203,Kenai Peninsula,2010,willow leaf blotchminer,4084,367.56,9.549
190203,Kenai Peninsula,2010,defoliators,1030,92.7,2.408
190203,Kenai Peninsula,2010,spear-marked black moth,711,63.99,1.662
190203,Kenai Peninsula,2010,large aspen tortrix,610,54.9,1.426
190203,Kenai Peninsula,2010,flooding-high water,117,10.53,0.274
190203,Kenai Peninsula,2010,large-spored spruce-Labrador tea rust,61,5.49,0.143
190203,Kenai Peninsula,2011,defoliators,50464,4541.76,46.781
190203,Kenai Peninsula,2011,dieback,31682,2851.38,29.369
190203,Kenai Peninsula,2011,spruce beetle,22639,2037.51,20.987
190203,Kenai Peninsula,2011,willow leaf blotchminer,2282,205.38,2.115
190203,Kenai Peninsula,2011,large aspen tortrix,570,51.3,0.528
190203,Kenai Peninsula,2011,large-spored spruce-Labrador tea rust,115,10.35,0.107
190203,Kenai Peninsula,2011,flooding-high water,96,8.64,0.089
190203,Kenai Peninsula,2011,aspen leafminer,72,6.48,0.067
190203,Kenai Peninsula,2012,defoliators,44670,4020.3,73.246
190203,Kenai Peninsula,2012,hemlock sawfly,9927,893.43,16.278
190203,Kenai Peninsula,2012,spruce beetle,5616,505.44,9.209
190203,Kenai Peninsula,2012,willow leaf blotchminer,3005,270.45,4.927
190203,Kenai Peninsula,2012,"other wilt, known (code pending)",83,7.47,0.136
190203,Kenai Peninsula,2012,flooding-high water,41,3.69,0.067
190203,Kenai Peninsula,2013,birch leafroller,113452,10210.68,54.149
190203,Kenai Peninsula,2013,defoliators,81799,7361.91,39.042
190203,Kenai Peninsula,2013,decline complex,15213,1369.17,7.261
190203,Kenai Peninsula,2013,willow leaf blotchminer,2221,199.89,1.06
190203,Kenai Peninsula,2013,spruce beetle,963,86.67,0.46
190203,Kenai Peninsula,2013,spear-marked black moth,401,36.09,0.191
190203,Kenai Peninsula,2013,flooding-high water,75,6.75,0.036
190203,Kenai Peninsula,2014,defoliators,15308,1377.72,58.425
190203,Kenai Peninsula,2014,decline complex,9766,878.94,37.273
190203,Kenai Peninsula,2014,spruce beetle,688,61.92,2.626
190203,Kenai Peninsula,2014,flooding-high water,303,27.27,1.156
190203,Kenai Peninsula,2014,birch leafminer,105,9.45,0.401
190203,Kenai Peninsula,2014,aspen leafminer,31,2.79,0.118
190203,Kenai Peninsula,2015,unknown defoliator,48129,4331.61,51.878
190203,Kenai Peninsula,2015,spruce beetle,32316,2908.44,34.833
190203,Kenai Peninsula,2015,spruce aphid,5520,496.8,5.95
190203,Kenai Peninsula,2015,large aspen tortrix,3223,290.07,3.474
190203,Kenai Peninsula,2015,unknown canker,1505,135.45,1.622
190203,Kenai Peninsula,2015,flooding-high water,1162,104.58,1.253
190203,Kenai Peninsula,2015,birch leafminer,918,82.62,0.99
190203,Kenai Peninsula,2016,spruce aphid,76368,6873.12,39.662
190203,Kenai Peninsula,2016,spruce beetle,72873,6558.57,37.847
190203,Kenai Peninsula,2016,unknown defoliator,40353,3631.77,20.958
190203,Kenai Peninsula,2016,unknown canker,1372,123.48,0.713
190203,Kenai Peninsula,2016,willow leaf blotchminer,871,78.39,0.452
190203,Kenai Peninsula,2016,spruce broom rust,256,23.04,0.133
190203,Kenai Peninsula,2016,flooding-high water,163,14.67,0.085
190203,Kenai Peninsula,2016,aspen leafminer,144,12.96,0.075
190203,Kenai Peninsula,2016,wind-tornado/hurricane,131,11.79,0.068
190203,Kenai Peninsula,2016,northern spruce engraver,44,3.96,0.023
190203,Kenai Peninsula,2017,spruce beetle,247689,22292.01,89.222
190203,Kenai Peninsula,2017,unknown defoliator,27368,2463.12,9.858
