dataset,aoi,year,change_class,Event_type,In_Park,Dist_name,Chnge_type,pct_own_area_outside,centroid_dist_to_aoi_m
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,3261.8242876147165
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,8755.802867991555
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,3383.138075850822
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,3194.9104029932987
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999996,3472.958994899228
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,4132.823271606027
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000001,7527.802428171654
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,4348.7120835455335
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,3950.4241809114615
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,7214.526667602683
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999997,6837.906591952096
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999973,5592.284600812872
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000001,5757.288337530706
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,6268.037911544329
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000004,4536.255497631181
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,5122.909809035041
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,4811.297120336002
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,4744.550670499988
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000003,4663.659892937574
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,99.99999999999999,4525.495799092667
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000003,6447.098918936731
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,64.43866946154188,23.382109207596727
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,72.65105861010665,45.11430176822412
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,100.00000000000001,2723.8226753499216
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,100.00000000000003,2306.9051403350045
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,100.0,2504.17716802584
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,100.0,3395.713800057933
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.0,414.4684660877398
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000001,3609.9017945664386
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2003,Defoliation,Office,N,,,17.268854129898642,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,41.2927044250407,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,50.356386224672015,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,5.5037747897215175,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,40.13680970872776,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,48.948960230767774,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,34.51343253323769,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,138.26712499524442
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.98706394617729,169.42320053604828
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,40.40831245571129,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,285.0401839272129
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,379.68566292817354
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,465.8040910636974
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999999,722.5510671190361
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999994,275.5723507652424
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,669.0304362456812
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999999,1363.2627111249267
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,1112.0467663295829
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99543002765462,342.94293067214204
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,879.5092915276417
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999999,1190.0033061145875
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,474.7414548255389
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,0.3790128108630928,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2025.5631016865823
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000003,2195.6616212840427
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,2444.009590762331
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000003,2157.276670367584
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2716.6642868708764
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,3071.8283641481985
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,2679.382553141428
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999996,3248.1994291151836
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2645.3119916574037
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2980.6912608996963
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,2440.9283527778166
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999999,1903.8431372051425
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,3271.0737054287138
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2215.596439532658
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,3282.976986311466
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,3524.126512153773
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,2088.328385550148
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,1850.0037950159783
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,1675.9259886769723
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,1812.2063720272822
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000003,2020.798217099905
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,3498.7376312007723
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999999,3459.295145293082
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.00000000000001,3231.984799052427
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,3559.955786714086
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,99.99999999999997,2824.337516192392
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,8785.405347580738
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,8997.796088050583
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,8088.839763668842
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,100.0,9607.0026725996
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,27.433304520850346,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2001,Fire,Office,N,Rex Creek,,100.00000000000001,3612.4613451211053
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,8.56421214817982,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,2.636707817036137,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,10.760909159012442,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2004,Defoliation,Office,N,,,14.203302212982663,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,1.3362513647493015,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,1.1340572530511968,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,75.32962465781515,22.909046582577794
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,85.12035561837467,27.695847275159167
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,58.31735440250015,12.339224761425509
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,538.9443265526348
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,80.0469489001496,76.35604911333613
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999997,648.0598036882682
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999997,646.5155048400846
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,71.8877554250072,108.39520252242714
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,600.1997174167288
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000003,590.2504364806588
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,463.04190563956644
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000001,790.57853238347
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,494.6584507935848
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,407.856006396211
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,5.8559410791814495,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,782.5440384899385
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,1279.9344406481223
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,600.8588446541376
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,525.6807948331947
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,82.39578641864018,54.142056021448596
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,803.4020736299962
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,2.640575050603637,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,948.7187661601287
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000001,314.76002484452727
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,1552.6173819990902
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000003,2080.7181386018824
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999997,208.4281635179513
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000001,2445.920349376079
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000003,2121.2619845881036
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2226.296242709887
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2036.5855862293904
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3313.3571680726695
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2449.8532470209066
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3322.595550575418
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2335.389909932715
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2205.588625363786
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2773.111087433282
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3012.7271520241707
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,2523.0625681272645
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,2101.307689933956
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,1808.4041011659017
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3404.2290380533072
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3296.5387396305664
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3834.458170904481
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3646.244644391145
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,3346.307986536041
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,8883.545048149883
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000001,8012.044732218106
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000001,7906.201970866386
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.00000000000003,7603.065865915027
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,8674.208061289233
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,8918.07787618885
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999997,9618.663893734678
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,7.511645119300955,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,99.99999999999999,5294.792250567244
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2005,Defoliation,Office,N,,,100.0,5308.340318205753
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,46.46874902745181,1.2295585754215275
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000003,339.28902244801725
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,569.5024450753883
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999996,1672.5667224773454
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,1138.0234512133661
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,1931.0909031021265
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999997,854.1877739218596
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,1180.8348674372191
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,1327.5949922307045
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,1886.7660666057807
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,1171.3815485351724
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2677.3613675260112
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2098.4608237919347
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,1744.021967755512
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2594.257384494462
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,2856.941022047361
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,1814.8248475830728
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,1215.761126193198
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,3422.6826725275755
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,3040.162451675862
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2836.427399908636
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2762.820357971501
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2697.0013583322716
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,9000.964602235937
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,8572.762663907068
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000006,7979.849146061634
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,8317.068502960377
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,7808.537341501168
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,7406.2687374530815
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000003,9034.631098358026
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999997,7225.718259530458
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,7059.986272218329
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,1494.661937399203
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,9411.428778810034
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,2243.4273825618643
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,9439.157377293719
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000004,12556.607409504824
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,12814.17159058809
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,1.875500737657449,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,2.341710655117186,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,5451.451497098818
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,20.066137599806478,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,5799.527039015171
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,5635.756582577662
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,4506.981854979583
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,4277.151447896849
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.0,5682.182407562199
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,100.00000000000001,6656.067980698284
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,3.3524999703452765,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Mass Movement,Office,N,,,100.0,4597.337993051376
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Defoliation,Office,N,,,99.99999999999999,5058.775331159004
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Riparian Change,Office,N,,,35.155649064314346,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,6.132786546604185,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999999,259.96543278614394
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,45.86709517030627,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999997,1831.3356463133598
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.00000000000001,1289.048624289373
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,1468.5333044577303
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,1870.7857259131256
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,1734.0565394385656
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.00000000000001,6739.500601002396
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,6813.973938995231
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,7106.407149140431
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,7469.454569631351
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,9800.52408096173
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,9705.086537516883
