subregion,subregion_name,year,native_class,pixel_count,area_ha
15,Northern Rockies,2016,Topkill,3493,314.37
15,Northern Rockies,2017,Branch flagging,6883,619.47
15,Northern Rockies,2017,Crown Dieback,1021,91.89
15,Northern Rockies,2017,Defoliation,232892,20960.28
15,Northern Rockies,2017,Mortality,620056,55805.04
15,Northern Rockies,2017,Other Damage,185311,16677.99
15,Northern Rockies,2017,Topkill,1064,95.76
15,Northern Rockies,2018,Crown Dieback,42,3.78
15,Northern Rockies,2018,Defoliation 50-75% of leaves defoliated,9495,854.55
15,Northern Rockies,2018,Defoliation < 50% of leaves defoliated,1505,135.45
15,Northern Rockies,2018,Defoliation > 75% of leaves defoliated,38258,3443.22
15,Northern Rockies,2018,Mortality,448652,40378.68
15,Northern Rockies,2018,Topkill,10962,986.58
15,Northern Rockies,2018,Unknown Damage,70326,6329.34
15,Northern Rockies,2019,Branch flagging,75,6.75
15,Northern Rockies,2019,Crown Dieback,85362,7682.58
15,Northern Rockies,2019,Defoliation 50-75% of leaves defoliated,6787,610.83
15,Northern Rockies,2019,Defoliation < 50% of leaves defoliated,2849,256.41
15,Northern Rockies,2019,Defoliation > 75% of leaves defoliated,10541,948.69
15,Northern Rockies,2019,Mortality,511801,46062.09
15,Northern Rockies,2019,Topkill,85723,7715.07
15,Northern Rockies,2019,Unknown Damage,2169,195.21
15,Northern Rockies,2020,Crown Dieback,181375,16323.75
15,Northern Rockies,2020,Defoliation 50-75% of leaves defoliated,52626,4736.34
15,Northern Rockies,2020,Defoliation < 50% of leaves defoliated,15945,1435.05
15,Northern Rockies,2020,Defoliation > 75% of leaves defoliated,14807,1332.63
15,Northern Rockies,2020,Mortality,904242,81381.78
15,Northern Rockies,2020,Topkill,17893,1610.37
15,Northern Rockies,2020,Unknown Damage,9550,859.5
15,Northern Rockies,2021,Crown Dieback,2528,227.52
15,Northern Rockies,2021,Defoliation 50-75% of leaves defoliated,28817,2593.53
15,Northern Rockies,2021,Defoliation < 50% of leaves defoliated,6924,623.16
15,Northern Rockies,2021,Defoliation > 75% of leaves defoliated,883,79.47
15,Northern Rockies,2021,Mortality,409401,36846.09
15,Northern Rockies,2021,Topkill,2973,267.57
15,Northern Rockies,2021,Unknown Damage,1413,127.17
15,Northern Rockies,2022,Crown Dieback,5162,464.58
15,Northern Rockies,2022,Defoliation 50-75% of leaves defoliated,54069,4866.21
15,Northern Rockies,2022,Defoliation < 50% of leaves defoliated,21212,1909.08
15,Northern Rockies,2022,Defoliation > 75% of leaves defoliated,30358,2732.22
15,Northern Rockies,2022,Mortality,470350,42331.5
15,Northern Rockies,2022,Topkill,3559,320.31
15,Northern Rockies,2022,Unknown Damage,385,34.65
15,Northern Rockies,2023,Crown Dieback,142,12.78
15,Northern Rockies,2023,Crown Discoloration,45889,4130.01
15,Northern Rockies,2023,Defoliation 50-75% of leaves defoliated,6113,550.17
15,Northern Rockies,2023,Defoliation < 50% of leaves defoliated,2697,242.73
15,Northern Rockies,2023,Defoliation > 75% of leaves defoliated,4726,425.34
15,Northern Rockies,2023,Mortality,287540,25878.6
15,Northern Rockies,2023,Topkill,69685,6271.65
15,Northern Rockies,2023,Unknown Damage,5034,453.06
15,Northern Rockies,2024,Crown Dieback,1355,121.95
15,Northern Rockies,2024,Defoliation 50-75% of leaves defoliated,42725,3845.25
15,Northern Rockies,2024,Defoliation < 50% of leaves defoliated,545,49.05
15,Northern Rockies,2024,Defoliation > 75% of leaves defoliated,79307,7137.63
15,Northern Rockies,2024,Mortality,154856,13937.04
15,Northern Rockies,2024,Topkill,18117,1630.53
15,Northern Rockies,2024,Unknown Damage,1531,137.79
15,Northern Rockies,2025,Crown Dieback,38,3.42
15,Northern Rockies,2025,Defoliation 50-75% of leaves defoliated,10583,952.47
15,Northern Rockies,2025,Defoliation < 50% of leaves defoliated,350,31.5
15,Northern Rockies,2025,Defoliation > 75% of leaves defoliated,11811,1062.99
15,Northern Rockies,2025,Mortality,53141,4782.69
15,Northern Rockies,2025,Topkill,9330,839.7
15,Northern Rockies,2025,Unknown Damage,486,43.74
4,Cascades,1997,Branch flagging,5747,517.23
4,Cascades,1997,Crown Discoloration,14771,1329.39
4,Cascades,1997,Defoliation,49190,4427.1
4,Cascades,1997,Main stem Broken or Uprooted,594,53.46
4,Cascades,1997,Mortality,265620,23905.8
4,Cascades,1998,Branch flagging,7533,677.97
4,Cascades,1998,Crown Dieback,391,35.19
4,Cascades,1998,Crown Discoloration,2094,188.46
4,Cascades,1998,Defoliation,235740,21216.6
4,Cascades,1998,Mortality,133148,11983.32
4,Cascades,1998,No damage,379,34.11
4,Cascades,1998,Topkill,6,0.54
4,Cascades,1999,Branch flagging,11452,1030.68
4,Cascades,1999,Crown Dieback,304,27.36
4,Cascades,1999,Defoliation,72872,6558.48
4,Cascades,1999,Main stem Broken or Uprooted,139,12.51
4,Cascades,1999,Mortality,307084,27637.56
4,Cascades,1999,No damage,4625,416.25
4,Cascades,1999,Topkill,293,26.37
4,Cascades,2000,Branch flagging,16784,1510.56
4,Cascades,2000,Crown Discoloration,1496,134.64
4,Cascades,2000,Defoliation,418712,37684.08
4,Cascades,2000,Main stem Broken or Uprooted,391,35.19
4,Cascades,2000,Mortality,237171,21345.39
4,Cascades,2000,Other Damage,1008,90.72
4,Cascades,2001,Branch flagging,76976,6927.84
4,Cascades,2001,Crown Dieback,431,38.79
4,Cascades,2001,Crown Discoloration,13499,1214.91
4,Cascades,2001,Defoliation,349857,31487.13
4,Cascades,2001,Main stem Broken or Uprooted,9,0.81
4,Cascades,2001,Mortality,275892,24830.28
4,Cascades,2001,Other Damage,5215,469.35
4,Cascades,2002,Branch flagging,91835,8265.15
4,Cascades,2002,Defoliation,184827,16634.43
4,Cascades,2002,Main stem Broken or Uprooted,279,25.11
4,Cascades,2002,Mortality,642423,57818.07
4,Cascades,2002,Other Damage,1483,133.47
4,Cascades,2003,Branch flagging,252964,22766.76
4,Cascades,2003,Crown Dieback,19322,1738.98
4,Cascades,2003,Defoliation,262764,23648.76
4,Cascades,2003,Main stem Broken or Uprooted,426,38.34
4,Cascades,2003,Mortality,1127526,101477.34
4,Cascades,2003,Other Damage,57243,5151.87
4,Cascades,2003,Topkill,469,42.21
4,Cascades,2004,Branch flagging,108721,9784.89
4,Cascades,2004,Crown Dieback,176,15.84
4,Cascades,2004,Crown Discoloration,447,40.23
4,Cascades,2004,Defoliation,210867,18978.03
4,Cascades,2004,Main stem Broken or Uprooted,40,3.6
4,Cascades,2004,Mortality,1078119,97030.71
4,Cascades,2004,Other Damage,1325,119.25
4,Cascades,2004,Topkill,170,15.3
4,Cascades,2005,Branch flagging,127407,11466.63
4,Cascades,2005,Crown Dieback,5611,504.99
4,Cascades,2005,Crown Discoloration,328,29.52
4,Cascades,2005,Defoliation,216883,19519.47
4,Cascades,2005,Main stem Broken or Uprooted,56,5.04
4,Cascades,2005,Mortality,1241194,111707.46
4,Cascades,2005,Other Damage,666,59.94
4,Cascades,2006,Branch Breakage,660,59.4
4,Cascades,2006,Branch flagging,115331,10379.79
4,Cascades,2006,Crown Dieback,497,44.73
4,Cascades,2006,Crown Discoloration,1700,153.0
4,Cascades,2006,Defoliation,388324,34949.16
4,Cascades,2006,Mortality,1309111,117819.99
4,Cascades,2006,Other Damage,5699,512.91
4,Cascades,2006,Topkill,129,11.61
4,Cascades,2007,Branch Breakage,334,30.06
4,Cascades,2007,Branch flagging,212215,19099.35
4,Cascades,2007,Crown Dieback,2853,256.77
4,Cascades,2007,Crown Discoloration,348,31.32
4,Cascades,2007,Defoliation,248389,22355.01
4,Cascades,2007,Main stem Broken or Uprooted,2909,261.81
4,Cascades,2007,Mortality,1503031,135272.79
4,Cascades,2007,Other Damage,2276,204.84
4,Cascades,2007,Topkill,200,18.0
4,Cascades,2008,Branch flagging,276211,24858.99
4,Cascades,2008,Crown Dieback,2709,243.81
4,Cascades,2008,Crown Discoloration,30,2.7
4,Cascades,2008,Defoliation,152411,13716.99
4,Cascades,2008,Main stem Broken or Uprooted,6358,572.22
4,Cascades,2008,Mortality,1402135,126192.15
4,Cascades,2008,Other Damage,1562,140.58
4,Cascades,2008,Topkill,57,5.13
4,Cascades,2009,Branch flagging,266691,24002.19
4,Cascades,2009,Crown Dieback,851,76.59
4,Cascades,2009,Crown Discoloration,6876,618.84
4,Cascades,2009,Defoliation,39549,3559.41
4,Cascades,2009,Mortality,1574418,141697.62
4,Cascades,2009,Other Damage,2838,255.42
4,Cascades,2009,Topkill,26,2.34
4,Cascades,2010,Branch flagging,451735,40656.15
4,Cascades,2010,Crown Dieback,1013,91.17
4,Cascades,2010,Crown Discoloration,162,14.58
4,Cascades,2010,Defoliation,51602,4644.18
4,Cascades,2010,Mortality,959622,86365.98
4,Cascades,2010,Other Damage,1829,164.61
4,Cascades,2010,Topkill,19,1.71
4,Cascades,2011,Branch flagging,480150,43213.5
4,Cascades,2011,Crown Dieback,380,34.2
4,Cascades,2011,Defoliation,33779,3040.11
4,Cascades,2011,Main stem Broken or Uprooted,186,16.74
4,Cascades,2011,Mortality,732317,65908.53
4,Cascades,2011,Other Damage,6795,611.55
4,Cascades,2011,Topkill,9,0.81
4,Cascades,2012,Branch flagging,290010,26100.9
4,Cascades,2012,Crown Dieback,1223,110.07
4,Cascades,2012,Crown Discoloration,1332,119.88
4,Cascades,2012,Defoliation,66963,6026.67
4,Cascades,2012,Main stem Broken or Uprooted,9,0.81
4,Cascades,2012,Mortality,696623,62696.07
4,Cascades,2012,Other Damage,12233,1100.97
4,Cascades,2012,Topkill,17,1.53
4,Cascades,2013,Branch flagging,181053,16294.77
4,Cascades,2013,Crown Dieback,2838,255.42
4,Cascades,2013,Crown Discoloration,109,9.81
4,Cascades,2013,Defoliation,72256,6503.04
4,Cascades,2013,Main stem Broken or Uprooted,148,13.32
4,Cascades,2013,Mortality,669918,60292.62
4,Cascades,2013,No damage,3925,353.25
4,Cascades,2013,Other Damage,7738,696.42
4,Cascades,2013,Topkill,114,10.26
4,Cascades,2014,Branch flagging,125798,11321.82
4,Cascades,2014,Crown Dieback,1861,167.49
4,Cascades,2014,Crown Discoloration,2451,220.59
4,Cascades,2014,Defoliation,31129,2801.61
4,Cascades,2014,Mortality,517890,46610.1
4,Cascades,2014,Other Damage,17926,1613.34
4,Cascades,2015,Branch flagging,99870,8988.3
4,Cascades,2015,Crown Dieback,1818,163.62
4,Cascades,2015,Defoliation,88030,7922.7
4,Cascades,2015,Mortality,465930,41933.7
4,Cascades,2015,Other Damage,13650,1228.5
4,Cascades,2016,Branch flagging,132709,11943.81
4,Cascades,2016,Crown Dieback,8503,765.27
4,Cascades,2016,Crown Discoloration,48,4.32
4,Cascades,2016,Defoliation,34631,3116.79
4,Cascades,2016,Mortality,450266,40523.94
4,Cascades,2016,Other Damage,18493,1664.37
4,Cascades,2016,Topkill,1864,167.76
4,Cascades,2017,Branch flagging,129336,11640.24
4,Cascades,2017,Crown Dieback,1575,141.75
4,Cascades,2017,Crown Discoloration,20936,1884.24
4,Cascades,2017,Defoliation,4571,411.39
4,Cascades,2017,Defoliation > 75% of leaves defoliated,18,1.62
4,Cascades,2017,Main stem Broken or Uprooted,62,5.58
4,Cascades,2017,Mortality,410342,36930.78
4,Cascades,2017,Other Damage,23538,2118.42
4,Cascades,2017,Other Damage (known),1387,124.83
4,Cascades,2017,Topkill,396,35.64
4,Cascades,2018,Branch Breakage,4927,443.43
4,Cascades,2018,Crown Dieback,1427,128.43
4,Cascades,2018,Defoliation 50-75% of leaves defoliated,62630,5636.7
4,Cascades,2018,Defoliation < 50% of leaves defoliated,9580,862.2
4,Cascades,2018,Defoliation > 75% of leaves defoliated,19143,1722.87
4,Cascades,2018,Main stem Broken or Uprooted,6,0.54
4,Cascades,2018,Mortality,287453,25870.77
4,Cascades,2018,Topkill,175,15.75
4,Cascades,2018,Unknown Damage,2110,189.9
4,Cascades,2019,Branch Breakage,3987,358.83
4,Cascades,2019,Branch flagging,90,8.1
4,Cascades,2019,Crown Dieback,1699,152.91
4,Cascades,2019,Crown Discoloration,133,11.97
4,Cascades,2019,Defoliation 50-75% of leaves defoliated,29513,2656.17
4,Cascades,2019,Defoliation < 50% of leaves defoliated,1020,91.8
4,Cascades,2019,Defoliation > 75% of leaves defoliated,23121,2080.89
4,Cascades,2019,Main stem Broken or Uprooted,1162,104.58
4,Cascades,2019,Mortality,502080,45187.2
4,Cascades,2019,Topkill,1187,106.83
4,Cascades,2019,Unknown Damage,35137,3162.33
4,Cascades,2020,Crown Dieback,9,0.81
4,Cascades,2020,Defoliation 50-75% of leaves defoliated,3837,345.33
4,Cascades,2020,Defoliation < 50% of leaves defoliated,707,63.63
4,Cascades,2020,Defoliation > 75% of leaves defoliated,1974,177.66
4,Cascades,2020,Mortality,185090,16658.1
4,Cascades,2020,Unknown Damage,2318,208.62
4,Cascades,2021,Crown Dieback,19,1.71
4,Cascades,2021,Crown Discoloration,44300,3987.0
4,Cascades,2021,Defoliation 50-75% of leaves defoliated,16037,1443.33
4,Cascades,2021,Defoliation < 50% of leaves defoliated,5456,491.04
4,Cascades,2021,Defoliation > 75% of leaves defoliated,23636,2127.24
4,Cascades,2021,Main stem Broken or Uprooted,493,44.37
4,Cascades,2021,Mortality,340586,30652.74
4,Cascades,2021,Topkill,14668,1320.12
4,Cascades,2021,Unknown Damage,2055,184.95
4,Cascades,2022,Crown Dieback,9373,843.57
4,Cascades,2022,Defoliation 50-75% of leaves defoliated,45294,4076.46
4,Cascades,2022,Defoliation < 50% of leaves defoliated,30861,2777.49
4,Cascades,2022,Defoliation > 75% of leaves defoliated,264984,23848.56
4,Cascades,2022,Main stem Broken or Uprooted,148,13.32
4,Cascades,2022,Mortality,2041078,183697.02
4,Cascades,2022,Topkill,5150,463.5
4,Cascades,2023,Branch flagging,1750,157.5
4,Cascades,2023,Crown Dieback,1068,96.12
4,Cascades,2023,Crown Discoloration,9143,822.87
4,Cascades,2023,Defoliation 50-75% of leaves defoliated,209754,18877.86
4,Cascades,2023,Defoliation < 50% of leaves defoliated,44481,4003.29
4,Cascades,2023,Defoliation > 75% of leaves defoliated,323844,29145.96
4,Cascades,2023,Mortality,2089573,188061.57
4,Cascades,2023,Topkill,10514,946.26
4,Cascades,2023,Unknown Damage,254,22.86
4,Cascades,2024,Branch flagging,324,29.16
4,Cascades,2024,Crown Dieback,12304,1107.36
4,Cascades,2024,Crown Discoloration,739,66.51
4,Cascades,2024,Defoliation 50-75% of leaves defoliated,70003,6300.27
4,Cascades,2024,Defoliation < 50% of leaves defoliated,8384,754.56
4,Cascades,2024,Defoliation > 75% of leaves defoliated,78322,7048.98
4,Cascades,2024,Main stem Broken or Uprooted,56,5.04
4,Cascades,2024,Mortality,1128942,101604.78
4,Cascades,2024,Topkill,10575,951.75
4,Cascades,2024,Unknown Damage,156,14.04
4,Cascades,2025,Crown Dieback,181,16.29
4,Cascades,2025,Crown Discoloration,634,57.06
4,Cascades,2025,Defoliation 50-75% of leaves defoliated,50191,4517.19
4,Cascades,2025,Defoliation < 50% of leaves defoliated,3986,358.74
4,Cascades,2025,Defoliation > 75% of leaves defoliated,1684,151.56
4,Cascades,2025,Mortality,370797,33371.73
4,Cascades,2025,Topkill,2310,207.9
4,Cascades,2025,Unknown Damage,825,74.25
77,North Cascades,1997,Branch flagging,5944,534.96
77,North Cascades,1997,Crown Dieback,1811,162.99
77,North Cascades,1997,Crown Discoloration,21281,1915.29
77,North Cascades,1997,Defoliation,34227,3080.43
77,North Cascades,1997,Main stem Broken or Uprooted,2634,237.06
77,North Cascades,1997,Mortality,363315,32698.35
77,North Cascades,1997,No Data,419,37.71
77,North Cascades,1998,Branch flagging,2420,217.8
77,North Cascades,1998,Crown Dieback,13548,1219.32
77,North Cascades,1998,Defoliation,44743,4026.87
77,North Cascades,1998,Mortality,189089,17018.01
77,North Cascades,1998,No damage,585,52.65
77,North Cascades,1998,Topkill,1241,111.69
77,North Cascades,1999,Branch flagging,4047,364.23
77,North Cascades,1999,Crown Discoloration,2064,185.76
77,North Cascades,1999,Defoliation,1278,115.02
77,North Cascades,1999,Main stem Broken or Uprooted,116,10.44
77,North Cascades,1999,Mortality,314080,28267.2
77,North Cascades,1999,No damage,2773,249.57
77,North Cascades,1999,Topkill,299,26.91
77,North Cascades,2000,Branch flagging,12693,1142.37
77,North Cascades,2000,Crown Dieback,414,37.26
77,North Cascades,2000,Crown Discoloration,12810,1152.9
77,North Cascades,2000,Defoliation,17910,1611.9
77,North Cascades,2000,Mortality,323195,29087.55
77,North Cascades,2000,Topkill,18,1.62
77,North Cascades,2001,Branch flagging,78897,7100.73
77,North Cascades,2001,Crown Dieback,23261,2093.49
77,North Cascades,2001,Crown Discoloration,4270,384.3
77,North Cascades,2001,Defoliation,98112,8830.08
77,North Cascades,2001,Main stem Broken or Uprooted,77,6.93
77,North Cascades,2001,Mortality,634260,57083.4
77,North Cascades,2001,Topkill,1935,174.15
77,North Cascades,2002,Branch flagging,119054,10714.86
77,North Cascades,2002,Crown Dieback,24834,2235.06
77,North Cascades,2002,Defoliation,178220,16039.8
77,North Cascades,2002,Main stem Broken or Uprooted,1529,137.61
77,North Cascades,2002,Mortality,771737,69456.33
77,North Cascades,2002,Other Damage,177,15.93
77,North Cascades,2002,Topkill,428,38.52
77,North Cascades,2003,Branch flagging,43450,3910.5
77,North Cascades,2003,Crown Dieback,35175,3165.75
77,North Cascades,2003,Defoliation,97493,8774.37
77,North Cascades,2003,Mortality,1013804,91242.36
77,North Cascades,2003,Other Damage,7275,654.75
77,North Cascades,2003,Topkill,8482,763.38
77,North Cascades,2004,Branch flagging,44058,3965.22
77,North Cascades,2004,Crown Dieback,44732,4025.88
77,North Cascades,2004,Defoliation,221932,19973.88
77,North Cascades,2004,Main stem Broken or Uprooted,9,0.81
77,North Cascades,2004,Mortality,1032191,92897.19
77,North Cascades,2004,Other Damage,4014,361.26
77,North Cascades,2004,Topkill,676,60.84
77,North Cascades,2005,Branch flagging,52551,4729.59
77,North Cascades,2005,Crown Dieback,124356,11192.04
77,North Cascades,2005,Defoliation,747223,67250.07
77,North Cascades,2005,Mortality,1351379,121624.11
77,North Cascades,2005,Other Damage,8090,728.1
77,North Cascades,2006,Branch flagging,82979,7468.11
77,North Cascades,2006,Crown Dieback,71235,6411.15
77,North Cascades,2006,Defoliation,1341637,120747.33
77,North Cascades,2006,Main stem Broken or Uprooted,25,2.25
77,North Cascades,2006,Mortality,939939,84594.51
77,North Cascades,2006,Other Damage,5559,500.31
77,North Cascades,2006,Topkill,1214,109.26
77,North Cascades,2007,Branch flagging,74331,6689.79
77,North Cascades,2007,Crown Dieback,126438,11379.42
77,North Cascades,2007,Defoliation,1073520,96616.8
77,North Cascades,2007,Main stem Broken or Uprooted,5918,532.62
77,North Cascades,2007,Mortality,984755,88627.95
77,North Cascades,2007,Other Damage,76078,6847.02
77,North Cascades,2007,Topkill,8,0.72
77,North Cascades,2008,Branch flagging,92094,8288.46
77,North Cascades,2008,Crown Dieback,32426,2918.34
77,North Cascades,2008,Defoliation,1829147,164623.23
77,North Cascades,2008,Main stem Broken or Uprooted,12809,1152.81
77,North Cascades,2008,Mortality,954506,85905.54
77,North Cascades,2008,Other Damage,24600,2214.0
77,North Cascades,2008,Topkill,35,3.15
77,North Cascades,2009,Branch flagging,96186,8656.74
77,North Cascades,2009,Crown Dieback,77812,7003.08
77,North Cascades,2009,Crown Discoloration,141,12.69
77,North Cascades,2009,Defoliation,1610923,144983.07
77,North Cascades,2009,Main stem Broken or Uprooted,769,69.21
77,North Cascades,2009,Mortality,1929321,173638.89
77,North Cascades,2009,Other Damage,275777,24819.93
77,North Cascades,2010,Branch flagging,63943,5754.87
77,North Cascades,2010,Crown Dieback,1814,163.26
77,North Cascades,2010,Defoliation,1336455,120280.95
77,North Cascades,2010,Mortality,718134,64632.06
77,North Cascades,2010,Other Damage,73399,6605.91
77,North Cascades,2010,Topkill,8,0.72
77,North Cascades,2011,Branch flagging,70352,6331.68
77,North Cascades,2011,Crown Dieback,4693,422.37
77,North Cascades,2011,Crown Discoloration,495,44.55
77,North Cascades,2011,Defoliation,1326472,119382.48
77,North Cascades,2011,Main stem Broken or Uprooted,803,72.27
77,North Cascades,2011,Mortality,576944,51924.96
77,North Cascades,2011,Other Damage,17722,1594.98
77,North Cascades,2011,Topkill,26,2.34
77,North Cascades,2012,Branch flagging,45782,4120.38
77,North Cascades,2012,Crown Dieback,678,61.02
77,North Cascades,2012,Crown Discoloration,21334,1920.06
77,North Cascades,2012,Defoliation,1149813,103483.17
77,North Cascades,2012,Main stem Broken or Uprooted,145,13.05
77,North Cascades,2012,Mortality,807106,72639.54
77,North Cascades,2012,Other Damage,13822,1243.98
77,North Cascades,2013,Branch flagging,26400,2376.0
77,North Cascades,2013,Crown Dieback,8463,761.67
77,North Cascades,2013,Crown Discoloration,842,75.78
77,North Cascades,2013,Defoliation,414924,37343.16
77,North Cascades,2013,Mortality,483164,43484.76
77,North Cascades,2013,No damage,148,13.32
77,North Cascades,2013,Other Damage,20974,1887.66
77,North Cascades,2013,Topkill,86,7.74
77,North Cascades,2014,Branch flagging,36304,3267.36
77,North Cascades,2014,Crown Dieback,22343,2010.87
77,North Cascades,2014,Defoliation,153465,13811.85
77,North Cascades,2014,Main stem Broken or Uprooted,1536,138.24
77,North Cascades,2014,Mortality,492677,44340.93
77,North Cascades,2014,Other Damage,100812,9073.08
77,North Cascades,2015,Branch flagging,44219,3979.71
77,North Cascades,2015,Crown Dieback,152,13.68
77,North Cascades,2015,Defoliation,120128,10811.52
77,North Cascades,2015,Mortality,262947,23665.23
77,North Cascades,2015,Other Damage,8037,723.33
77,North Cascades,2016,Branch flagging,91685,8251.65
77,North Cascades,2016,Crown Dieback,3669,330.21
77,North Cascades,2016,Crown Discoloration,2685,241.65
77,North Cascades,2016,Defoliation,52657,4739.13
77,North Cascades,2016,Main stem Broken or Uprooted,76,6.84
77,North Cascades,2016,Mortality,412334,37110.06
77,North Cascades,2016,Other Damage,18807,1692.63
77,North Cascades,2016,Topkill,712,64.08
77,North Cascades,2017,Branch flagging,90184,8116.56
77,North Cascades,2017,Crown Dieback,1020,91.8
77,North Cascades,2017,Crown Discoloration,19,1.71
77,North Cascades,2017,Defoliation,12750,1147.5
77,North Cascades,2017,Main stem Broken or Uprooted,83,7.47
77,North Cascades,2017,Mortality,589237,53031.33
77,North Cascades,2017,Other Damage,67784,6100.56
77,North Cascades,2017,Topkill,8,0.72
77,North Cascades,2018,Crown Dieback,77,6.93
77,North Cascades,2018,Defoliation 50-75% of leaves defoliated,29594,2663.46
77,North Cascades,2018,Defoliation < 50% of leaves defoliated,13491,1214.19
77,North Cascades,2018,Defoliation > 75% of leaves defoliated,11045,994.05
77,North Cascades,2018,Mortality,328897,29600.73
77,North Cascades,2018,Topkill,3032,272.88
77,North Cascades,2018,Unknown Damage,14422,1297.98
77,North Cascades,2019,Crown Dieback,603,54.27
77,North Cascades,2019,Defoliation 50-75% of leaves defoliated,56931,5123.79
77,North Cascades,2019,Defoliation < 50% of leaves defoliated,4563,410.67
77,North Cascades,2019,Defoliation > 75% of leaves defoliated,66199,5957.91
77,North Cascades,2019,Main stem Broken or Uprooted,71,6.39
77,North Cascades,2019,Mortality,553499,49814.91
77,North Cascades,2019,Topkill,21,1.89
77,North Cascades,2019,Unknown Damage,98982,8908.38
77,North Cascades,2020,Crown Dieback,46,4.14
77,North Cascades,2020,Defoliation 50-75% of leaves defoliated,10078,907.02
77,North Cascades,2020,Defoliation < 50% of leaves defoliated,2752,247.68
77,North Cascades,2020,Defoliation > 75% of leaves defoliated,2581,232.29
77,North Cascades,2020,Mortality,197562,17780.58
77,North Cascades,2020,Topkill,1138,102.42
77,North Cascades,2020,Unknown Damage,6237,561.33
77,North Cascades,2021,Crown Dieback,856,77.04
77,North Cascades,2021,Crown Discoloration,9746,877.14
77,North Cascades,2021,Defoliation 50-75% of leaves defoliated,39043,3513.87
77,North Cascades,2021,Defoliation < 50% of leaves defoliated,14923,1343.07
77,North Cascades,2021,Defoliation > 75% of leaves defoliated,11028,992.52
77,North Cascades,2021,Mortality,500260,45023.4
77,North Cascades,2021,Topkill,1622,145.98
77,North Cascades,2021,Unknown Damage,158,14.22
77,North Cascades,2022,Crown Dieback,2314,208.26
77,North Cascades,2022,Crown Discoloration,620,55.8
77,North Cascades,2022,Defoliation 50-75% of leaves defoliated,70416,6337.44
77,North Cascades,2022,Defoliation < 50% of leaves defoliated,9201,828.09
77,North Cascades,2022,Defoliation > 75% of leaves defoliated,61077,5496.93
77,North Cascades,2022,Main stem Broken or Uprooted,251,22.59
77,North Cascades,2022,Mortality,750620,67555.8
77,North Cascades,2022,Topkill,3449,310.41
77,North Cascades,2023,Crown Dieback,276,24.84
77,North Cascades,2023,Crown Discoloration,22773,2049.57
77,North Cascades,2023,Defoliation 50-75% of leaves defoliated,25346,2281.14
77,North Cascades,2023,Defoliation < 50% of leaves defoliated,2193,197.37
77,North Cascades,2023,Defoliation > 75% of leaves defoliated,16392,1475.28
77,North Cascades,2023,Mortality,410519,36946.71
77,North Cascades,2023,Topkill,4706,423.54
77,North Cascades,2023,Unknown Damage,11182,1006.38
77,North Cascades,2024,Crown Dieback,1263,113.67
77,North Cascades,2024,Crown Discoloration,90,8.1
77,North Cascades,2024,Defoliation 50-75% of leaves defoliated,255397,22985.73
77,North Cascades,2024,Defoliation < 50% of leaves defoliated,34637,3117.33
77,North Cascades,2024,Defoliation > 75% of leaves defoliated,115436,10389.24
77,North Cascades,2024,Main stem Broken or Uprooted,131,11.79
77,North Cascades,2024,Mortality,394180,35476.2
77,North Cascades,2024,Topkill,1514,136.26
77,North Cascades,2024,Unknown Damage,7821,703.89
77,North Cascades,2025,Crown Dieback,1462,131.58
77,North Cascades,2025,Defoliation 50-75% of leaves defoliated,351400,31626.0
77,North Cascades,2025,Defoliation < 50% of leaves defoliated,138711,12483.99
77,North Cascades,2025,Defoliation > 75% of leaves defoliated,241542,21738.78
77,North Cascades,2025,Main stem Broken or Uprooted,1549,139.41
77,North Cascades,2025,Mortality,191522,17236.98
77,North Cascades,2025,Topkill,475,42.75
77,North Cascades,2025,Unknown Damage,2976,267.84
78,Klamath Mountains/California High North Coast Range,1997,Branch flagging,2579,232.11
78,Klamath Mountains/California High North Coast Range,1997,Defoliation,825,74.25
78,Klamath Mountains/California High North Coast Range,1997,Main stem Broken or Uprooted,105,9.45
78,Klamath Mountains/California High North Coast Range,1997,Mortality,6406,576.54
78,Klamath Mountains/California High North Coast Range,1998,Branch flagging,657,59.13
78,Klamath Mountains/California High North Coast Range,1998,Defoliation,963,86.67
78,Klamath Mountains/California High North Coast Range,1998,Mortality,1993,179.37
78,Klamath Mountains/California High North Coast Range,1999,Branch flagging,303,27.27
78,Klamath Mountains/California High North Coast Range,1999,Defoliation,56,5.04
78,Klamath Mountains/California High North Coast Range,1999,Mortality,11639,1047.51
78,Klamath Mountains/California High North Coast Range,1999,No damage,55,4.95
78,Klamath Mountains/California High North Coast Range,1999,Topkill,764,68.76
78,Klamath Mountains/California High North Coast Range,2000,Branch flagging,581,52.29
78,Klamath Mountains/California High North Coast Range,2000,Defoliation,207,18.63
78,Klamath Mountains/California High North Coast Range,2000,Mortality,16665,1499.85
78,Klamath Mountains/California High North Coast Range,2000,Other Damage,33,2.97
78,Klamath Mountains/California High North Coast Range,2001,Branch flagging,6958,626.22
78,Klamath Mountains/California High North Coast Range,2001,Defoliation,452,40.68
78,Klamath Mountains/California High North Coast Range,2001,Mortality,20237,1821.33
78,Klamath Mountains/California High North Coast Range,2001,Other Damage,404,36.36
78,Klamath Mountains/California High North Coast Range,2002,Branch flagging,9112,820.08
